TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
100.0,120.0,1.4,0.5,0.7,0.4,0.00023363493649020464,1.1402493508387968e-6,2.670110191660979
100.0,140.0,1.4,0.5,0.7,0.4,0.0002592408194110566,1.265218209592418e-6,2.7760187145338047
100.0,160.0,1.4,0.5,0.7,0.4,0.0002937362670224242,1.4335723621718408e-6,3.2776177303776395
100.0,180.0,1.4,0.5,0.7,0.4,0.0002518169947867574,1.2289864227896205e-6,2.9473266597179326
100.0,200.0,1.4,0.5,0.7,0.4,0.00027886979706327785,1.3610169345682649e-6,3.2004190669063384
100.0,220.0,1.4,0.5,0.7,0.4,0.00026955189362335867,1.315541144396824e-6,3.205859655002247
100.0,240.0,1.4,0.5,0.7,0.4,0.0002527546673414158,1.233562709785951e-6,3.085210417166849
100.0,260.0,1.4,0.5,0.7,0.4,0.00022503114878535737,1.0982587843054468e-6,2.840416963678427
100.0,280.0,1.4,0.5,0.7,0.4,0.00022734656938107917,1.1095591354894455e-6,2.8938051403493508
100.0,300.0,1.4,0.5,0.7,0.4,0.00026423003821886016,1.2895679647799487e-6,2.994858107114018
100.0,320.0,1.4,0.5,0.7,0.4,0.00026948646161769593,1.3152218051614262e-6,2.7135390133427477
100.0,340.0,1.4,0.5,0.7,0.4,0.000271716666623965,1.3261062638337376e-6,3.080759116815583
100.0,360.0,1.4,0.5,0.7,0.4,0.00022111797639011614,1.0791606461997993e-6,2.5987187598925714
100.0,380.0,1.4,0.5,0.7,0.4,0.0002568720855290759,1.253657664274096e-6,2.7746827739383155
100.0,400.0,1.4,0.5,0.7,0.4,0.00023550051180616343,1.149354243604062e-6,2.852191993875964
110.0,20.0,1.4,0.5,0.7,0.4,0.0007204073590305824,3.474944816695506e-6,6.888840279729534
110.0,40.0,1.4,0.5,0.7,0.4,0.00037190255734242234,1.7939029186096802e-6,4.940188546954624
110.0,60.0,1.4,0.5,0.7,0.4,0.0004272060449618903,2.0606638910504074e-6,3.8949115499802316
110.0,80.0,1.4,0.5,0.7,0.4,0.00043086374415575625,2.0783071073438383e-6,3.975557101800927
110.0,100.0,1.4,0.5,0.7,0.4,0.00039641444765173625,1.912138060311145e-6,3.3678454099797337
110.0,120.0,1.4,0.5,0.7,0.4,0.0003388509091956412,1.6344755446785583e-6,4.310074334999576
110.0,140.0,1.4,0.5,0.7,0.4,0.00025120226583648234,1.2116950231953339e-6,3.6081713687639505
110.0,160.0,1.4,0.5,0.7,0.4,0.00025770222335138075,1.2430481089071892e-6,3.19712930748603
110.0,180.0,1.4,0.5,0.7,0.4,0.00032375888878365887,1.561677928931473e-6,3.918465829999714
110.0,200.0,1.4,0.5,0.7,0.4,0.00029038793605081105,1.4007103627710648e-6,3.4298878671505912
110.0,220.0,1.4,0.5,0.7,0.4,0.00034111865985112774,1.6454142285871248e-6,3.894676743713491
110.0,240.0,1.4,0.5,0.7,0.4,0.00025884912427637247,1.248580280913214e-6,3.0544166431826825
110.0,260.0,1.4,0.5,0.7,0.4,0.0003040848355168769,1.466778496595312e-6,3.566769875954481
110.0,280.0,1.4,0.5,0.7,0.4,0.0003124066240196259,1.5069193356091957e-6,3.328365723833173
110.0,300.0,1.4,0.5,0.7,0.4,0.0003045483201169721,1.4690141531145434e-6,3.5576935580535243
110.0,320.0,1.4,0.5,0.7,0.4,0.0002875834270647906,1.3871825804098993e-6,3.1515733413655207
110.0,340.0,1.4,0.5,0.7,0.4,0.00026827643779816417,1.2940537118093062e-6,3.033686092046483
110.0,360.0,1.4,0.5,0.7,0.4,0.00030815530196159403,1.4864127300554428e-6,3.579245848593614
110.0,380.0,1.4,0.5,0.7,0.4,0.0002731167223736094,1.317401227053193e-6,3.1211096636209947
110.0,400.0,1.4,0.5,0.7,0.4,0.00028161799916276084,1.358407842745609e-6,3.588416494363603
120.0,20.0,1.4,0.5,0.7,0.4,0.0005682502118556336,2.8530589462469078e-6,5.793390279900875
120.0,40.0,1.4,0.5,0.7,0.4,0.0003079159767314095,1.5459781866814155e-6,3.9289915032003284
120.0,60.0,1.4,0.5,0.7,0.4,0.00021138743031956053,1.0613296512955588e-6,2.594206639954291
120.0,80.0,1.4,0.5,0.7,0.4,0.0002166587287524731,1.0877956777722536e-6,2.855815988693995
120.0,100.0,1.4,0.5,0.7,0.4,0.0001641229869553844,8.240253086553808e-7,3.043832016482879
120.0,120.0,1.4,0.5,0.7,0.4,0.00017892673984216338,8.983516858928494e-7,3.599690988521676
120.0,140.0,1.4,0.5,0.7,0.4,0.00013950461311591965,7.004218849181981e-7,2.0582718894484633
