TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y)
10.0,20.0,0.2,0.9,0.9,3.0,1.7064170554373184,0.004260852146108005,258.2423871009038,1.1125040648555364,0.005592648402645617,186.42300379111327,0.5939129905817819,0.0029465130563483947,71.81938330979052
10.0,40.0,0.2,0.9,0.9,3.0,1.8461116556413968,0.004609663730698447,276.16820645173283,1.275993360512262,0.006414522386830091,204.61431679414474,0.5701182951291353,0.0028284631366886515,71.553889657588
10.0,60.0,0.2,0.9,0.9,3.0,0.6911629357789819,0.0017258049952328083,213.1527779208671,0.5210899607617948,0.002619561607685047,158.12166121418426,0.17007297501718707,0.0008437637320060461,55.03111670668277
10.0,80.0,0.2,0.9,0.9,3.0,0.7725866494748318,0.0019291166089673148,227.8169791177083,0.5739366435672539,0.0028852261796301834,166.24609835027402,0.19865000590757798,0.0009855397092375351,61.570880767434254
10.0,100.0,0.2,0.9,0.9,3.0,1.3173776934406585,0.0032894371012325073,241.5673699472001,0.99692643370877,0.00501163025212006,178.94564418676882,0.3204512597318883,0.0015898184341756388,62.62172576043132
10.0,120.0,0.2,0.9,0.9,3.0,0.9964268149569037,0.002488036157058113,219.25100604533378,0.6277040970961587,0.00315551954087898,156.43947249503748,0.36872271786074456,0.0018293021361339384,62.811533550296346
10.0,140.0,0.2,0.9,0.9,3.0,0.9296361329892179,0.002321262612633419,237.7125828777071,0.6939908719998401,0.003488748548747587,181.4563892504156,0.23564526098937763,0.0011690800659060793,56.256193627291395
10.0,160.0,0.2,0.9,0.9,3.0,1.0055459316804265,0.00251080621080214,242.3118537056796,0.7461925306305172,0.0037511705317128524,177.052901554497,0.25935340104990934,0.0012867005681309314,65.25895215118263
10.0,180.0,0.2,0.9,0.9,3.0,1.2244995602547137,0.003057524280242554,245.37531090341088,0.9395414405580631,0.004723151225014838,184.71474691861752,0.2849581196966504,0.001413730350259196,60.660563984793335
10.0,200.0,0.2,0.9,0.9,3.0,1.2721067056858941,0.003176397334830335,246.23561880643544,0.9396317304981621,0.0047236051198860755,180.51322989589735,0.3324749751877322,0.001649470327867605,65.72238891053803
10.0,220.0,0.2,0.9,0.9,3.0,1.4506556237718222,0.003622226529040258,260.9852243639273,1.0522500333456497,0.005289746486399149,194.43671861522793,0.3984055904261726,0.0019765644000529084,66.54850574869937
10.0,240.0,0.2,0.9,0.9,3.0,1.2912158774140363,0.0032241121388454264,232.08158818706562,0.9124450805616607,0.004586935619842134,169.01653286748916,0.37877079685237525,0.001879152529052702,63.065055319576516
10.0,260.0,0.2,0.9,0.9,3.0,1.6715392161667433,0.004173763637566607,271.2636922946063,1.2849851965009336,0.006459725077559519,203.2128006799006,0.3865540196658091,0.0019177665482843517,68.05089161470555
10.0,280.0,0.2,0.9,0.9,3.0,0.6756569084052484,0.0016870870922427626,224.49134294532965,0.48555163266957535,0.0024409075423954462,167.93535623034356,0.19010527573567315,0.0009431477100495248,56.55598671498605
10.0,300.0,0.2,0.9,0.9,3.0,1.006047162335982,0.00251205776282315,246.5482472429427,0.73284015377796,0.003684047047462327,185.4556487639315,0.2732070085580217,0.0013554308974005323,61.09259847901115
10.0,320.0,0.2,0.9,0.9,3.0,0.7449598075191425,0.0018601335379988182,228.01166757895407,0.5217999852105384,0.0026231309583279326,168.91188620240436,0.2231598223086041,0.0011071374772263815,59.099781376549764
10.0,340.0,0.2,0.9,0.9,3.0,0.9357927417641873,0.002336635407711849,229.2200683071107,0.707401544992165,0.003556165092433356,170.6865743001424,0.22839119677202238,0.001133091301108917,58.53349400696833
10.0,360.0,0.2,0.9,0.9,3.0,1.0280093609092835,0.002566896455759397,232.93628383775095,0.7363110943709711,0.003701495748079616,169.6590848387778,0.29169826653831243,0.0014471694751572862,63.27719899897324
10.0,380.0,0.2,0.9,0.9,3.0,1.2263270825603483,0.0030620875271423734,242.00462961337627,0.8748212470795365,0.0043977975493645835,180.14484144391108,0.35150583548081216,0.001743885973284239,61.85978816946514
10.0,400.0,0.2,0.9,0.9,3.0,0.9673026880487541,0.0024153144280735723,234.11757767098146,0.6897698634608386,0.003467529195570423,170.7436006153232,0.27753282458791545,0.0013768920770911085,63.37397705565822
20.0,20.0,0.2,0.9,0.9,3.0,5.035118313618593,0.012388170351005161,384.5167940932018,3.2030337766508126,0.015771365030485974,247.52644551121028,1.83208453696778,0.009009338274787608,136.99034858199155
20.0,40.0,0.2,0.9,0.9,3.0,1.6540399985301375,0.00406952289755466,249.05858640586598,1.0380844300075163,0.005111406753640783,149.48374621262,0.6159555685226197,0.0030289825426090544,99.57484019324602
20.0,60.0,0.2,0.9,0.9,3.0,0.7011532407713598,0.0017250847443528218,212.28401816000462,0.5378272843740662,0.0026481988691632527,132.95205303651727,0.1633259563972937,0.0008031609680368739,79.3319651234873
20.0,80.0,0.2,0.9,0.9,3.0,0.6521308076215412,0.0016044722353601051,206.40507763474687,0.38949733535953784,0.001917839486781837,121.4784002711349,0.2626334722620033,0.0012915090685752828,84.92667736361206
20.0,100.0,0.2,0.9,0.9,3.0,0.5707821834408718,0.0014043258730702026,194.57658510725733,0.3487159331408774,0.001717036614975068,110.56492731210777,0.2220662502999945,0.0010920183692383243,84.0116577951496
20.0,120.0,0.2,0.9,0.9,3.0,0.8580013357237296,0.0021109864845850527,204.2500294540044,0.664735983194075,0.003273082512047348,125.52014726288748,0.1932653525296546,0.0009503889709246309,78.72988219111691
