TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
10.0,180.0,0.2,0.1,0.9,0.4,7.6074589448092e-9,1.6297692529525786e-11,0.02189913577406041,1.4722603983932136e-9,6.285529832684966e-12,0.002844993541884306,3.9535751486615635e-9,2.183531854318444e-11,0.005802457495476987,2.181623397754423e-9,4.2371559549203924e-11,0.013251684736699116
10.0,200.0,0.2,0.1,0.9,0.4,7.441654612592104e-9,1.594248482533155e-11,0.022459820552305183,1.4453764209958082e-9,6.170753912516876e-12,0.0028243690634810015,3.7153203894663897e-9,2.0519454201205886e-11,0.00558969477426021,2.2809578021299058e-9,4.430083553451505e-11,0.014045756714563972
10.0,220.0,0.2,0.1,0.9,0.4,7.540380026065295e-9,1.6153987305372436e-11,0.02262101692145595,1.4474959948128893e-9,6.179803021271265e-12,0.0028292044487405713,3.908019354937908e-9,2.1583717086265033e-11,0.005847460214393926,2.1848646763144968e-9,4.2434511765276175e-11,0.01394435225832145
10.0,240.0,0.2,0.1,0.9,0.4,7.413020132931892e-9,1.588114030166987e-11,0.022384934316516645,1.4312076721099055e-9,6.110263190962891e-12,0.0028110867790972142,3.78537338255204e-9,2.0906351973832393e-11,0.0057292850316933526,2.1964390782699463e-9,4.265931017099852e-11,0.013844562505726075
10.0,260.0,0.2,0.1,0.9,0.4,7.401367419001627e-9,1.58561763353642e-11,0.02172888427172707,1.4444840898902608e-9,6.166944278167767e-12,0.0028190310378701463,3.6638353015172347e-9,2.023510566770849e-11,0.005582777430690929,2.293048027594132e-9,4.453565228095628e-11,0.013327075803165993
10.0,280.0,0.2,0.1,0.9,0.4,7.392436772949363e-9,1.5837043938527656e-11,0.022101137840478704,1.4142688968170038e-9,6.037946379650925e-12,0.002788278547181545,3.8035985369755134e-9,2.1007008224787933e-11,0.005729198616687287,2.174569339156847e-9,4.223455539704897e-11,0.013583660676609868
10.0,300.0,0.2,0.1,0.9,0.4,7.1463712089491165e-9,1.5309890136808262e-11,0.022262159085589994,1.4052789257583883e-9,5.9995654442229454e-12,0.002785191074150796,3.575552867936029e-9,1.974752797245063e-11,0.00555712768572507,2.165539415254699e-9,4.2059175925624854e-11,0.013919840325714129
10.0,320.0,0.2,0.1,0.9,0.4,6.9809796668485275e-9,1.495556676553608e-11,0.021423375679318558,1.4206285049849364e-9,6.065097491578784e-12,0.002803281923932002,3.4364929387174203e-9,1.897950972645651e-11,0.005423288764398493,2.1238582231461708e-9,4.1249642476668366e-11,0.013196804990988064
10.0,340.0,0.2,0.1,0.9,0.4,7.1312335425763215e-9,1.5277460250042106e-11,0.02202837812031041,1.4076007633400207e-9,6.00947807883699e-12,0.002790606018436596,3.5038310920349755e-9,1.9351413629256074e-11,0.005500039294391854,2.219801687201325e-9,4.3113059510403113e-11,0.013737732807481964
10.0,360.0,0.2,0.1,0.9,0.4,6.916949204180291e-9,1.4818392342294235e-11,0.021790921165988242,1.422585911849462e-9,6.073454260024845e-12,0.002808663751030702,3.4000916560602247e-9,1.8778467992756457e-11,0.005418394411995016,2.094271636270603e-9,4.067501083816183e-11,0.013563863002962525
10.0,380.0,0.2,0.1,0.9,0.4,6.945957150817158e-9,1.4880536955709882e-11,0.02232968008596886,1.407157465737117e-9,6.007585505817401e-12,0.0027863925443617193,3.351618402914784e-9,1.8510753611859096e-11,0.005399939588391181,2.1871812821652588e-9,4.2479504958353696e-11,0.014143347953215956
10.0,400.0,0.2,0.1,0.9,0.4,6.754609214681807e-9,1.447060640571708e-11,0.021057640257970515,1.4171808015581979e-9,6.050378191401542e-12,0.0028063269391030285,3.3127741135457124e-9,1.829621932325592e-11,0.005367156042126108,2.024654299577896e-9,3.932290069377656e-11,0.012884157276741377
20.0,20.0,0.2,0.1,0.9,0.4,1.00002954556965e-8,2.198803359030615e-11,0.02153703749177235,1.6719805855839081e-9,7.307600766678476e-12,0.003144500411179817,6.767350868786706e-9,3.815079720988877e-11,0.007888346595953367,1.560964001325884e-9,3.210420130245903e-11,0.010504190484639162
20.0,40.0,0.2,0.1,0.9,0.4,8.773787026749896e-9,1.92912624144996e-11,0.020676013317199572,1.5841672149935226e-9,6.923801421289056e-12,0.003030415065207287,5.692882008808796e-9,3.2093501765902595e-11,0.007177839017193638,1.4967378029475763e-9,3.07832670593391e-11,0.01046775923479865
20.0,60.0,0.2,0.1,0.9,0.4,8.131265692808924e-9,1.7878526087280912e-11,0.02043412084545468,1.4121419177861019e-9,6.171943292911314e-12,0.002862249913508232,5.176805627508945e-9,2.918413209532812e-11,0.006720816679073067,1.5423181475138792e-9,3.172071376288197e-11,0.010851054252873377
20.0,80.0,0.2,0.1,0.9,0.4,7.927241267796184e-9,1.7429929750272932e-11,0.020435177229535813,1.2925863994363495e-9,5.649410911204152e-12,0.0027209173060733977,5.038653904979459e-9,2.8405304685221603e-11,0.006622296587274309,1.596000963380376e-9,3.2824803239383e-11,0.0110919633361881
20.0,100.0,0.2,0.1,0.9,0.4,7.987310020105886e-9,1.756200522237922e-11,0.021216654147164896,1.3203042638226692e-9,5.7705553125127495e-12,0.00275637589586836,4.852875972138602e-9,2.7357985523069964e-11,0.00651154904855351,1.8141297841446142e-9,3.7311038390055845e-11,0.011948729202743027
20.0,120.0,0.2,0.1,0.9,0.4,7.827016926803797e-9,1.720956264351394e-11,0.020672237609257994,1.3009311371779911e-9,5.685882633689647e-12,0.0027334209003005107,4.871244343445044e-9,2.7461536827321113e-11,0.006490305837683334,1.6548414461807622e-9,3.4034969971577296e-11,0.011448510871274152
