TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
10.0,20.0,1.2,0.3,0.6,0.8,0.0007464143671428433,4.140862417253324e-6,2.370840614204188
10.0,40.0,1.2,0.3,0.6,0.8,0.0005328364606580781,2.956002150557573e-6,2.4709360778498994
10.0,60.0,1.2,0.3,0.6,0.8,0.0005389060825009828,2.9896744244078624e-6,2.254729027855495
10.0,80.0,1.2,0.3,0.6,0.8,0.0004411939473067313,2.4475995044351335e-6,2.1159286358995577
10.0,100.0,1.2,0.3,0.6,0.8,0.0005042326192210524,2.797317407592295e-6,2.2665025604406366
10.0,120.0,1.2,0.3,0.6,0.8,0.0005176784908466809,2.8719106991106546e-6,2.2466827299474517
10.0,140.0,1.2,0.3,0.6,0.8,0.0004968564283575107,2.756396716788547e-6,2.2226163481577426
10.0,160.0,1.2,0.3,0.6,0.8,0.0005119662642152402,2.840221136827028e-6,2.319428590969925
10.0,180.0,1.2,0.3,0.6,0.8,0.0004781895444970594,2.6528389595593338e-6,2.235088556599281
10.0,200.0,1.2,0.3,0.6,0.8,0.00048785949337925286,2.70648466851897e-6,2.1823860527854895
10.0,220.0,1.2,0.3,0.6,0.8,0.0004291439702645682,2.380750178833782e-6,2.068353255933736
10.0,240.0,1.2,0.3,0.6,0.8,0.00043406712545705306,2.408062231238267e-6,2.1922430928666055
10.0,260.0,1.2,0.3,0.6,0.8,0.0004942701244783197,2.7420487500232064e-6,2.2001541777629674
10.0,280.0,1.2,0.3,0.6,0.8,0.0004568116452434354,2.5342413769350723e-6,2.0698035689624255
10.0,300.0,1.2,0.3,0.6,0.8,0.0004415530962381722,2.4495919450657888e-6,2.083003362462191
10.0,320.0,1.2,0.3,0.6,0.8,0.0004465564885987457,2.477349126996755e-6,2.1031304672805695
10.0,340.0,1.2,0.3,0.6,0.8,0.00045361736798050416,2.5165205729813783e-6,2.047066821648747
10.0,360.0,1.2,0.3,0.6,0.8,0.00046513218430891523,2.580401002237327e-6,2.019468506316597
10.0,380.0,1.2,0.3,0.6,0.8,0.00042659063825410004,2.3665851291960196e-6,1.9632959360820221
10.0,400.0,1.2,0.3,0.6,0.8,0.00044681895642530135,2.4788052125258734e-6,2.04025140543495
20.0,20.0,1.2,0.3,0.6,0.8,0.000685462367010528,4.2602296184183055e-6,18.674829380918137
20.0,40.0,1.2,0.3,0.6,0.8,0.00031368130744358915,1.949566396392454e-6,7.26547475856602
20.0,60.0,1.2,0.3,0.6,0.8,0.00024614975420425686,1.5298498121797758e-6,7.418935935640761
20.0,80.0,1.2,0.3,0.6,0.8,0.00025633006894898935,1.593121671420538e-6,7.770054690005976
20.0,100.0,1.2,0.3,0.6,0.8,0.0002528609591220044,1.571560743868931e-6,8.951543767956569
20.0,120.0,1.2,0.3,0.6,0.8,0.00024065088571124604,1.4956736946434033e-6,6.093876536310861
20.0,140.0,1.2,0.3,0.6,0.8,0.0002353287401308337,1.4625959308938165e-6,6.595301101021765
20.0,160.0,1.2,0.3,0.6,0.8,0.00023148864250209993,1.4387292703112698e-6,6.700174463401296
20.0,180.0,1.2,0.3,0.6,0.8,0.00024254261371678884,1.5074310077609023e-6,6.718473204869587
20.0,200.0,1.2,0.3,0.6,0.8,0.00021547191562483285,1.3391834199238308e-6,6.3373879863747185
20.0,220.0,1.2,0.3,0.6,0.8,0.0002176717856754983,1.3528558722677717e-6,5.741169822174744
20.0,240.0,1.2,0.3,0.6,0.8,0.00023782496117827616,1.4781102397052736e-6,6.2790905525761485
20.0,260.0,1.2,0.3,0.6,0.8,0.00022150589671182048,1.3766853254709894e-6,6.325058556194213
20.0,280.0,1.2,0.3,0.6,0.8,0.00021828836210761412,1.3566879676599292e-6,5.323634793587782
20.0,300.0,1.2,0.3,0.6,0.8,0.0002223798391252472,1.3821169808523202e-6,4.735746863038378
20.0,320.0,1.2,0.3,0.6,0.8,0.00022755310662132697,1.4142694497134753e-6,5.878517093643238
20.0,340.0,1.2,0.3,0.6,0.8,0.0002183396447844848,1.3570066955572303e-6,5.428085609039808
20.0,360.0,1.2,0.3,0.6,0.8,0.00022583859249521884,1.4036135417996712e-6,5.316948038583822
