TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
10.0,20.0,0.2,0.1,0.5,3.0,236.29133413766004,0.30042706898782257,3227.141839066484
10.0,20.0,0.2,0.1,0.6,0.2,8.709920649967414,0.011074024113223594,855.4622650285881
10.0,20.0,0.2,0.1,0.6,0.4,186.5640781516685,0.2372025168932667,1050.468744564176
10.0,20.0,0.2,0.1,0.6,0.6,175.94091520394045,0.2236959457809014,1770.19620544373
10.0,20.0,0.2,0.1,0.6,0.8,106.59587374864842,0.13552882095052,1904.900361436289
10.0,20.0,0.2,0.1,0.6,1.0,922.5642001780852,1.1729725917545732,2311.0716203371426
10.0,20.0,0.2,0.1,0.6,1.2,2077.7376021207942,2.641690691742769,2461.0102830757664
10.0,20.0,0.2,0.1,0.6,1.4,910.9510720909645,1.1582073527087722,2708.3782639393985
10.0,20.0,0.2,0.1,0.6,1.6,365.991744244418,0.465331610227541,2669.095475036943
10.0,20.0,0.2,0.1,0.6,1.8,408.23960048523503,0.5190466551223027,2836.127844350074
10.0,20.0,0.2,0.1,0.6,2.0,358.00116603968297,0.4551721771771187,2936.188135833251
10.0,20.0,0.2,0.1,0.6,2.2,584.2442807751668,0.7428236735246696,2757.062256041837
10.0,20.0,0.2,0.1,0.6,2.4,330.5219048663418,0.4202343157342263,3112.412970888069
10.0,20.0,0.2,0.1,0.6,2.6,295.0820790594044,0.3751751812912579,3361.6574757624726
10.0,20.0,0.2,0.1,0.6,2.8,287.85097108000605,0.3659813588275044,3006.477091801369
10.0,20.0,0.2,0.1,0.6,3.0,338.2700758706729,0.4300855458410888,3356.582561656634
10.0,20.0,0.2,0.1,0.7,0.2,5.950953171941899,0.007566199690119516,680.183230126418
10.0,20.0,0.2,0.1,0.7,0.4,71.63080576032401,0.09107330618935447,1171.9245766355466
10.0,20.0,0.2,0.1,0.7,0.6,194.56888478943205,0.24738004035079872,1563.4866339076812
10.0,20.0,0.2,0.1,0.7,0.8,1179.0795217009982,1.4991129746714564,2184.25253628613
10.0,20.0,0.2,0.1,0.7,1.0,877.3981209002729,1.1155472406953608,2403.570432733187
10.0,20.0,0.2,0.1,0.7,1.2,1178.0545109866425,1.4978097488645568,2479.048498061197
10.0,20.0,0.2,0.1,0.7,1.4,1027.3100897390746,1.3061492937448251,2702.1626996653595
10.0,20.0,0.2,0.1,0.7,1.6,329.07484417562745,0.41839448439404886,2782.1551791725497
10.0,20.0,0.2,0.1,0.7,1.8,856.6345182463984,1.0891478456024493,2915.799736689823
10.0,20.0,0.2,0.1,0.7,2.0,782.6964954963278,0.9951410825418213,3161.7650453667075
10.0,20.0,0.2,0.1,0.7,2.2,356.58444639030614,0.4533709222415832,3017.344673532667
10.0,20.0,0.2,0.1,0.7,2.4,378.9825237122956,0.4818484317760111,3104.0706894660916
10.0,20.0,0.2,0.1,0.7,2.6,346.4958455379585,0.440544007554593,3239.0363765814577
10.0,20.0,0.2,0.1,0.7,2.8,424.13393819169767,0.5392551376215945,3743.849231643889
10.0,20.0,0.2,0.1,0.7,3.0,481.03232753810573,0.6115972588587225,4123.992193931594
10.0,20.0,0.2,0.1,0.8,0.2,11.44549430495039,0.014552105009275618,893.1902524638789
10.0,20.0,0.2,0.1,0.8,0.4,150.79901357039364,0.19172986524683425,1079.5616401384864
10.0,20.0,0.2,0.1,0.8,0.6,256.19519505386717,0.3257333656339523,1650.2201744569456
10.0,20.0,0.2,0.1,0.8,0.8,223.24759910063537,0.2838429183242857,1818.8968090661624
10.0,20.0,0.2,0.1,0.8,1.0,2727.0773517058938,3.467278470732106,2419.25350956355
10.0,20.0,0.2,0.1,0.8,1.2,657.7666797591849,0.8363020015062349,2430.9581067511804
10.0,20.0,0.2,0.1,0.8,1.4,1345.9205901082946,1.7112391338948818,2675.5681510057275
10.0,20.0,0.2,0.1,0.8,1.6,751.1083940081447,0.9549791325506464,2594.27184016339
10.0,20.0,0.2,0.1,0.8,1.8,616.8303772412448,0.7842545007989146,3093.5273636756265
10.0,20.0,0.2,0.1,0.8,2.0,1390.153311011828,1.7674777883631119,2930.7837345639746
10.0,20.0,0.2,0.1,0.8,2.2,640.1366083287979,0.813886661116344,3122.4350654465875
10.0,20.0,0.2,0.1,0.8,2.4,464.45482867864087,0.5905201871511476,3339.4171065268515
10.0,20.0,0.2,0.1,0.8,2.6,462.9423518874256,0.58859718404587,3435.7131906072937
10.0,20.0,0.2,0.1,0.8,2.8,836.9264622808003,1.0640905005635353,3707.8382468987534
