TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
90.0,240.0,0.2,0.1,0.9,0.4,9.223910069711909e-10,2.0474557626197294e-12,0.010220851523436667,2.1422964905135888e-11,9.485616356320511e-14,0.0004487106593089951,4.679860695364776e-10,2.636866333770736e-12,0.002462353850006609,4.3298197252957743e-10,9.177042113684506e-12,0.007309787014121062
90.0,260.0,0.2,0.1,0.9,0.4,9.875651714049445e-10,2.192124582605289e-12,0.010892872517060564,1.8938242574758462e-11,8.385436111321252e-14,0.00041958884083003665,4.885210640340489e-10,2.752570708707461e-12,0.0025275363272042176,4.80105864796137e-10,1.0175831835493089e-11,0.00794574734902631
90.0,280.0,0.2,0.1,0.9,0.4,1.0291057277168144e-9,2.284333256324312e-12,0.010925598293632943,1.60772274619078e-11,7.118641721734668e-14,0.0003819875060425184,4.878010858586142e-10,2.748513993485716e-12,0.0024742351132252833,5.252274143962926e-10,1.11321819544049e-11,0.00806937567436514
90.0,300.0,0.2,0.1,0.9,0.4,7.178614239945328e-10,1.5934560270121074e-12,0.009571924829038798,1.123527316626367e-11,4.9747311534870666e-14,0.0003136196486445553,2.768302474219592e-10,1.559799334025881e-12,0.0019003671991592657,4.2979590340630985e-10,9.10951345804437e-12,0.007357937981234976
90.0,320.0,0.2,0.1,0.9,0.4,8.837438474473227e-10,1.9616696384294496e-12,0.010779701637783351,1.4857944990056023e-11,6.57877033562231e-14,0.0003635390721094626,3.5652880060735833e-10,2.00886063183965e-12,0.0021687479807191022,5.123571018499083e-10,1.08593960008364e-11,0.008247414584954788
90.0,340.0,0.2,0.1,0.9,0.4,6.321884462747376e-10,1.4032854479328766e-12,0.009026803318550295,1.4288837971883467e-11,6.326782300166947e-14,0.0003583366581987987,2.2149478587490037e-10,1.2480118148768064e-12,0.0016990412639339015,3.9640482242795373e-10,8.401790329135368e-12,0.006969425396417595
90.0,360.0,0.2,0.1,0.9,0.4,1.108196207741668e-9,2.4598924908261556e-12,0.01187314681423704,1.523045014517696e-11,6.743707402357726e-14,0.0003679790516574096,4.6011217259178446e-10,2.5925008812058638e-12,0.002439813540760733,6.328535850047065e-10,1.3413315957369743e-11,0.009065354221818896
90.0,380.0,0.2,0.1,0.9,0.4,7.423807027107316e-10,1.6478821197681576e-12,0.010460293646115986,1.8420653804841875e-11,8.15625921991013e-14,0.0004096326978916556,2.1284803718314117e-10,1.1992917310835883e-12,0.0016757137257095397,5.111120117227485e-10,1.0833006346630884e-11,0.008374947222514792
90.0,400.0,0.2,0.1,0.9,0.4,7.299938124940532e-10,1.6203866112870477e-12,0.00988539789277687,1.2793736425471195e-11,5.664784311288741e-14,0.0003371565207821521,2.240745591526819e-10,1.2625475409330995e-12,0.001672468308296003,4.931255169159003e-10,1.0451783037596377e-11,0.007875773063698716
100.0,20.0,0.2,0.1,0.9,0.4,1.082135639057984e-8,2.3902609627990645e-11,0.02285466281145263,2.3349780177141544e-11,1.0334234048457005e-13,0.00041630965626929906,9.326020198958962e-9,5.1575091308082477e-11,0.01018372493090916,1.4719864114437335e-9,3.2029679492781683e-11,0.012254628224274169
100.0,40.0,0.2,0.1,0.9,0.4,7.668043139546365e-9,1.6937455450106246e-11,0.022271792617725588,3.047430402976523e-12,1.3487432768884575e-14,0.00014519082310093855,6.282492107709501e-9,3.474366312584167e-11,0.008832973505595846,1.3825036014338866e-9,3.0082578824972004e-11,0.0132936282890288
100.0,60.0,0.2,0.1,0.9,0.4,9.757354660105096e-10,2.1552403508803623e-12,0.00805773910444397,2.931438263440816e-12,1.2974070369474603e-14,0.00015400052412325096,7.275097199514668e-10,4.023300339645718e-12,0.00296701855315675,2.452943077956024e-10,5.337480019527481e-12,0.0049367200271639685
100.0,80.0,0.2,0.1,0.9,0.4,1.159771302383223e-9,2.561745468686765e-12,0.008480264734954732,8.687922446148008e-12,3.8451335846506356e-14,0.00027554481065215675,9.016091937310841e-10,4.9861114922395326e-12,0.0033054774155541725,2.494741862059906e-10,5.428432058732939e-12,0.0048992425087484
100.0,100.0,0.2,0.1,0.9,0.4,9.578350019948177e-10,2.115701148207078e-12,0.007783478190556914,3.0696387496502192e-12,1.358572330978651e-14,0.0001596160095027929,7.641986472955483e-10,4.226198761201552e-12,0.003079271346727235,1.905667159496192e-10,4.1466353129385446e-12,0.0045445908343268865
100.0,120.0,0.2,0.1,0.9,0.4,7.55942356937778e-10,1.6697532552274332e-12,0.006030200556965698,9.397310269267929e-13,4.1590971311864356e-15,8.343507423417254e-5,6.298410824726169e-10,3.4831697385485866e-12,0.002665019868018211,1.2516154343823442e-10,2.723451853890813e-12,0.003281745614713313
100.0,140.0,0.2,0.1,0.9,0.4,3.0585078890537896e-10,6.755744610705424e-13,0.0049583489748082805,5.174591272116475e-12,2.290190181897504e-14,0.000208839859650409,1.7483150528972985e-10,9.668594594995472e-13,0.0013284304086994417,1.258446923435326e-10,2.738316828399025e-12,0.0034210787064584314
100.0,160.0,0.2,0.1,0.9,0.4,4.5361015871775475e-10,1.001950786553884e-12,0.005686480788649735,3.780732399370155e-12,1.6732908487046253e-14,0.00017712993716451037,3.0910922401439335e-10,1.7094469143968247e-12,0.0019370601210688073,1.4072020230399118e-10,3.0620003981799832e-12,0.003572290730416417
100.0,180.0,0.2,0.1,0.9,0.4,4.4317410226276373e-10,9.788992415815298e-13,0.0063001243438061145,2.2043209358788106e-12,9.755966992608371e-15,0.00012930136576005534,2.6859096600755056e-10,1.485371391101193e-12,0.0018101785239217469,1.723788153193344e-10,3.750875798240842e-12,0.004360644454124312
100.0,200.0,0.2,0.1,0.9,0.4,2.4110241201849017e-10,5.325558670132787e-13,0.0046045496037573795,1.7580081144855847e-12,7.780658822632521e-15,0.00011260106021853788,1.205589361358904e-10,6.667193515094371e-13,0.0011958084730262655,1.1878546776811414e-10,2.584711673582102e-12,0.0032961400705125766
100.0,220.0,0.2,0.1,0.9,0.4,1.9627954163688025e-10,4.335494638908104e-13,0.0038983138489633896,3.150719464211329e-12,1.3944573403763378e-14,0.00015922707560393033,8.672185137544967e-11,4.79592292068384e-13,0.0009319989971275537,1.0640697079721922e-10,2.315361842973772e-12,0.0028070877762319054
100.0,240.0,0.2,0.1,0.9,0.4,2.0946390847026727e-10,4.626715778140717e-13,0.004296838245242885,4.656719003215311e-12,2.060988313895796e-14,0.00019488738624066543,1.0649536287288895e-10,5.889444743717946e-13,0.0011228239590784599,9.831182659416306e-11,2.1392156012313433e-12,0.002979126899923759
100.0,260.0,0.2,0.1,0.9,0.4,1.8832427733514676e-10,4.159775837836775e-13,0.003927188833332469,2.179781267360253e-12,9.647358399286113e-15,0.00012481484122006743,8.006417274786841e-11,4.427737589972566e-13,0.0008768181504869938,1.0608032331991812e-10,2.3082541591502388e-12,0.0029255558416254076
100.0,280.0,0.2,0.1,0.9,0.4,2.3098395021644412e-10,5.102058367804159e-13,0.004749550994010259,5.163025265989786e-12,2.2850712551490585e-14,0.00020748221063017697,9.669317772099576e-11,5.347360785671131e-13,0.001051469779643166,1.291277472294586e-10,2.8097544415019095e-12,0.0034905990037369145
100.0,300.0,0.2,0.1,0.9,0.4,1.5206232227851804e-10,3.3588084500323574e-13,0.003681752663444208,1.8700693809631672e-12,8.276623815347762e-15,0.00011982154504226785,6.098914159694947e-11,3.372843377516345e-13,0.0007747034752603711,8.92031113006054e-11,1.941014565423206e-12,0.0027872276431415693
100.0,320.0,0.2,0.1,0.9,0.4,1.6710436098045427e-10,3.691062528101995e-13,0.00381081099526774,2.334347848662842e-12,1.0331445022428944e-14,0.00013744967365557177,8.04011371035221e-11,4.4463725135944856e-13,0.0009416795531776444,8.436887602826928e-11,1.8358240520041597e-12,0.002731681768434524
100.0,340.0,0.2,0.1,0.9,0.4,1.5972500435877321e-10,3.528064587485866e-13,0.003942105168563713,1.9319283111652036e-12,8.550401408903363e-15,0.00012442352291087356,5.188435339307142e-11,2.869327115554806e-13,0.0007113351840508928,1.0590872265453658e-10,2.304520215500903e-12,0.0031063464616019453
100.0,360.0,0.2,0.1,0.9,0.4,1.6073694959962387e-10,3.550416805806679e-13,0.003972686020616445,3.1910058111361413e-12,1.4122874242109561e-14,0.00015745921949505647,5.481339341083408e-11,3.0313099368851733e-13,0.0007651839783324901,1.0273255037765359e-10,2.2354083138885494e-12,0.0030500428227888993
100.0,380.0,0.2,0.1,0.9,0.4,1.629139014569277e-10,3.5985021183552607e-13,0.0038209132810645224,2.916122243048241e-12,1.2906284146980414e-14,0.00014413684397678543,5.434486972295177e-11,3.0053994718990183e-13,0.0007047791872089445,1.0565290949092765e-10,2.2989538505013835e-12,0.0029719972498787922
100.0,400.0,0.2,0.1,0.9,0.4,1.6330152489286508e-10,3.607064087241099e-13,0.004048647146220646,2.376601594292968e-12,1.0518453248396381e-14,0.00013843213305335394,5.5058750860911375e-11,3.044878782567351e-13,0.0007581826997036438,1.0586617243766078e-10,2.303594344311954e-12,0.003152032313463648
110.0,20.0,0.2,0.1,0.9,0.4,2.1109565232451674e-9,4.555379150230704e-12,0.018172865125078652,7.135072380537844e-13,3.1015709586711467e-15,6.725276490754259e-5,7.72482848777533e-10,4.126212379526104e-12,0.0026668779917719872,1.3377601672295807e-9,2.899472537536835e-11,0.015438734368399118
110.0,40.0,0.2,0.1,0.9,0.4,6.156741769337567e-10,1.328605908295987e-12,0.007655228844152581,1.2064099267959172e-12,5.244187856326617e-15,8.064951353659086e-5,4.4855795854858047e-10,2.395969573210724e-12,0.0020154115085522567,1.6590980845838032e-10,3.595943018166681e-12,0.005559167822063733
110.0,60.0,0.2,0.1,0.9,0.4,4.019522818659008e-10,8.674006423328507e-13,0.006829057743549004,3.6801443162510035e-13,1.599735521413504e-15,4.3282540830088806e-5,2.292682169881327e-10,1.2246347691283838e-12,0.0014821648235470721,1.7231605044614313e-10,3.734792441010544e-12,0.005303610379171843
110.0,80.0,0.2,0.1,0.9,0.4,3.2983683071806863e-10,7.117777202352923e-13,0.005760123501372181,2.06894872162356e-12,8.99358959198633e-15,0.00011917331205475358,2.033695995680229e-10,1.0862974636715956e-12,0.0014194021244830768,1.2439828242842215e-10,2.6962187427431535e-12,0.004221548064834351
110.0,100.0,0.2,0.1,0.9,0.4,2.910426463479837e-10,6.280610653995896e-13,0.004961782594048441,8.079983152899565e-13,3.512317711302088e-15,6.845686816438109e-5,1.8927277436690138e-10,1.0109993586729763e-12,0.0013437210212822338,1.009618736657924e-10,2.188256065647904e-12,0.0035496047046018257
110.0,120.0,0.2,0.1,0.9,0.4,1.6561897759824384e-10,3.5740065184940005e-13,0.003925700285881783,2.2855353532255626e-12,9.935078018152151e-15,0.00010551135067068787,1.011591104238214e-10,5.403407653557212e-13,0.0009561302280773836,6.217433182119692e-11,1.3475716505193669e-12,0.0028640587071337115
110.0,140.0,0.2,0.1,0.9,0.4,1.842029761717905e-10,3.9750434830057486e-13,0.004272333982091123,1.6057126430669945e-12,6.979931577557827e-15,0.00010537166088353967,9.545835408788247e-11,5.098902104945513e-13,0.0008933111503428094,8.7138909440841e-11,1.8886559868041568e-12,0.0032736511708647735
110.0,160.0,0.2,0.1,0.9,0.4,2.0653273442558261e-10,4.4569127875551476e-13,0.004924881417689309,1.4670805632685915e-12,6.377306671024649e-15,8.760660594034152e-5,1.1384751659932938e-10,6.081158088025619e-13,0.0010216265461139783,9.121813726298456e-11,1.977069510650929e-12,0.00381564826563499
110.0,180.0,0.2,0.1,0.9,0.4,1.5877724656943335e-10,3.426364070452402e-13,0.004814343115308586,1.664168750643139e-12,7.234036590016662e-15,0.00010018300038564303,6.775315638337748e-11,3.619030675742184e-13,0.0007858086038061153,8.935992143541272e-11,1.9367943859100066e-12,0.003928351511116829
110.0,200.0,0.2,0.1,0.9,0.4,1.641485716778017e-10,3.5422756116818565e-13,0.004553576449716669,1.494719703681046e-12,6.497452271032481e-15,8.854361718611078e-5,8.832617767996476e-11,4.717937341340913e-13,0.0008853707102148222,7.432767429415585e-11,1.6109842083368174e-12,0.0035796621223157356
110.0,220.0,0.2,0.1,0.9,0.4,1.3250938520901966e-10,2.8595117139745615e-13,0.004209419712527183,1.9924123528466877e-12,8.660890824517628e-15,9.986968583559683e-5,5.0562827910074554e-11,2.700810338981154e-13,0.0006076321039816712,7.99541449460984e-11,1.7329328022492022e-12,0.003501917922709914
110.0,240.0,0.2,0.1,0.9,0.4,1.316133522970917e-10,2.8401755997534964e-13,0.0037714798648881896,1.9475176542603655e-12,8.465736401538762e-15,0.00010694272629135495,6.172421359433548e-11,3.296995067948852e-13,0.0007334501183993224,6.794162104849588e-11,1.4725723579721519e-12,0.002931087020197512
110.0,260.0,0.2,0.1,0.9,0.4,9.979575922566823e-11,2.1535617425184373e-13,0.0038688607335966804,1.9989580084499923e-12,8.689344376551731e-15,9.765723350562265e-5,3.2517599320430096e-11,1.7369255651534752e-13,0.0005690090854535469,6.527920189678812e-11,1.4148668633484363e-12,0.0032021944146375107
110.0,280.0,0.2,0.1,0.9,0.4,1.286144486808422e-10,2.7754601835117004e-13,0.0037083247649877427,1.7204965100726918e-12,7.47888980732985e-15,8.971520271158759e-5,5.829041741626276e-11,3.1135790565622553e-13,0.0006980386655714686,6.860353475450672e-11,1.486918730810956e-12,0.002920570896704687
110.0,300.0,0.2,0.1,0.9,0.4,1.4521249603757944e-10,3.1336409325267824e-13,0.004323812545102759,1.8097639985932635e-12,7.86692994929691e-15,9.080562734058268e-5,5.815814128053283e-11,3.106513534918267e-13,0.0007717450543272103,8.524459075845334e-11,1.847598365778553e-12,0.003461261863434967
110.0,320.0,0.2,0.1,0.9,0.4,1.2774022700918023e-10,2.756594749136735e-13,0.003967500018488804,2.108503651238124e-12,9.16553237605598e-15,0.00010666936870226297,4.2999677468264846e-11,2.296825123897099e-13,0.0006375851937307882,8.263204588967726e-11,1.7909738505204382e-12,0.0032232454560557544
110.0,340.0,0.2,0.1,0.9,0.4,1.1799599295894657e-10,2.546317179993985e-13,0.003903736421947183,1.8926756985109278e-12,8.227341879104552e-15,9.484493703757206e-5,4.257398543668595e-11,2.274086810245914e-13,0.0006200202789713398,7.352933182374969e-11,1.5936808670863021e-12,0.003188871205938271
110.0,360.0,0.2,0.1,0.9,0.4,1.1559088805516312e-10,2.4944157570505605e-13,0.003932898194546148,2.031593775624236e-12,8.83120999792607e-15,0.00010624361974894522,4.135117895892731e-11,2.208770677541128e-13,0.0006275389459466284,7.220811532061158e-11,1.5650447104654722e-12,0.0031991156288505742
110.0,380.0,0.2,0.1,0.9,0.4,1.3814308000789101e-10,2.981085112303434e-13,0.0042506511908274635,1.5453980404337587e-12,6.717747804312162e-15,8.858551699765005e-5,6.035590091716128e-11,3.223906730563064e-13,0.0007901191422301561,7.624178105029597e-11,1.6524707177223934e-12,0.003371946531599657
110.0,400.0,0.2,0.1,0.9,0.4,1.1267895307428448e-10,2.4315770971698267e-13,0.0037209779901300464,1.9706718514835524e-12,8.566386236394911e-15,0.00010307741470846753,4.4596433206968766e-11,2.3821157333461754e-13,0.000599802085202939,6.611184801583217e-11,1.4329137047389568e-12,0.00301809849021864
120.0,20.0,0.2,0.1,0.9,0.4,2.1123667766839574e-9,4.442498210529547e-12,0.017466158794106477,2.0165697297081097e-12,8.551618561069341e-15,0.00011640413985809533,1.1736529175019796e-9,6.1646097440076344e-12,0.0031896820479161516,9.3669728945227e-10,1.900238247311741e-11,0.014160072606332235
120.0,40.0,0.2,0.1,0.9,0.4,7.531095752645171e-10,1.5838574897951308e-12,0.009620315973515767,2.412322226998832e-12,1.022987662056662e-14,0.00011920688874686958,3.982652192765045e-10,2.091887315951e-12,0.001836005073205411,3.524320337610138e-10,7.14963988549757e-12,0.007665104011563488
120.0,60.0,0.2,0.1,0.9,0.4,5.640230639738085e-10,1.186191470183269e-12,0.00774023579569408,8.454872884452665e-13,3.585437529136809e-15,6.99012899452534e-5,3.632111885922287e-10,1.9077660856447117e-12,0.0019418505895061526,1.9996638809313463e-10,4.0566336970351605e-12,0.005728483916242673
120.0,80.0,0.2,0.1,0.9,0.4,3.9712193117341834e-10,8.351833062672252e-13,0.006517638534585296,2.857631767625851e-12,1.211829003714532e-14,0.00013356811924268791,2.328775085004454e-10,1.2231886758460216e-12,0.0014779022017226571,1.6138679090534705e-10,3.2739856957264087e-12,0.0049061682136199505
120.0,100.0,0.2,0.1,0.9,0.4,4.300326449621793e-10,9.043975112659129e-13,0.007364217310866109,1.7827415454221e-12,7.560029025937908e-15,0.00010770719597850216,2.3340580848189447e-10,1.225963570505962e-12,0.0015455302871445467,1.9484409493486275e-10,3.9527198981708214e-12,0.0057109798277430604
