TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y),MSE(Z),NMSE(Z),MAPE(Z)
70.0,200.0,0.2,0.1,0.9,0.4,1.6145273624089266e-9,3.429008988897658e-12,0.011632429582192058,2.590072361859142e-10,1.10052256399265e-12,0.0012147464446483425,5.960962419055713e-10,3.261397678880322e-12,0.0021900453108604423,7.594238843174409e-10,1.4404537130531936e-11,0.008227637826683273
70.0,220.0,0.2,0.1,0.9,0.4,1.6186430607031677e-9,3.437750102102136e-12,0.011544477302848426,2.6231073225132635e-10,1.114559129200571e-12,0.0012163111322686987,6.484603036858532e-10,3.5478950890988733e-12,0.0022946455075517373,7.078720247659889e-10,1.3426716060650417e-11,0.00803352066302799
70.0,240.0,0.2,0.1,0.9,0.4,1.5743655674511295e-9,3.3437114838029935e-12,0.011404828051766715,2.4829262157274126e-10,1.0549961326854635e-12,0.0011779357188834703,6.294780086443765e-10,3.44403801261373e-12,0.002269452283528165,6.965949372340115e-10,1.3212815458584646e-11,0.007957440049355079
70.0,260.0,0.2,0.1,0.9,0.4,1.5697726728705473e-9,3.33395687872874e-12,0.011426514550932356,2.5455485412653603e-10,1.0816043785704303e-12,0.0011933395809936248,5.899556651932004e-10,3.2278009855465542e-12,0.002178369305263235,7.252621535508104e-10,1.3756567097678093e-11,0.008054805664675495
70.0,280.0,0.2,0.1,0.9,0.4,1.6046602348077868e-9,3.4080527201922297e-12,0.011429001896124263,2.491920336092864e-10,1.0588177372673294e-12,0.0011770961886227937,6.532019134063692e-10,3.5738376699264452e-12,0.002300390597246134,7.02266287792131e-10,1.3320388029558128e-11,0.007951515110255335
70.0,300.0,0.2,0.1,0.9,0.4,1.4888202991116921e-9,3.1620264279016017e-12,0.011046275627578974,2.5578401181573113e-10,1.0868270734710983e-12,0.0011905801985061984,5.631189992936114e-10,3.0809706019259324e-12,0.002125969054826136,6.699172880023493e-10,1.2706801364416185e-11,0.007729726374246639
70.0,320.0,0.2,0.1,0.9,0.4,1.3523346062637204e-9,2.8721517075789105e-12,0.010477661867416218,2.629081975459151e-10,1.1170977611229065e-12,0.0012115665689635896,5.042565330943741e-10,2.7589187298630063e-12,0.0020041553524842003,5.851698756234315e-10,1.1099336451160508e-11,0.007261939945968426
70.0,340.0,0.2,0.1,0.9,0.4,1.4985036856010943e-9,3.1825924586101725e-12,0.01120952295355351,2.5230717724470665e-10,1.0720539924057662e-12,0.0011917017767218883,5.532794230297809e-10,3.027135719348185e-12,0.0021212322498400426,6.929170853266069e-10,1.3143055005358417e-11,0.007896588926991579
70.0,360.0,0.2,0.1,0.9,0.4,1.318641463944907e-9,2.80059263056021e-12,0.01033834621754439,2.540371200487569e-10,1.0794045248399543e-12,0.001191144439456434,4.939714246781526e-10,2.7026462249257737e-12,0.0019734825435592934,5.706329192179978e-10,1.0823603579662534e-11,0.007173719234528666
70.0,380.0,0.2,0.1,0.9,0.4,1.3639155534113932e-9,2.8967478666740823e-12,0.01055381429141277,2.5711695970365385e-10,1.0924907732537266e-12,0.0011991222645207464,5.263160222902518e-10,2.879611936434367e-12,0.0020361851731006825,5.804825714174874e-10,1.101042899266346e-11,0.00731850685379134
70.0,400.0,0.2,0.1,0.9,0.4,1.3723530346101238e-9,2.914667785250708e-12,0.010663854867198437,2.6114857120460556e-10,1.1096211032452209e-12,0.0012037768986623535,5.062316969147422e-10,2.769725365178411e-12,0.0019996318304220653,6.04972766490776e-10,1.1474952075953394e-11,0.0074604461381140175
80.0,20.0,0.2,0.1,0.9,0.4,1.7937232186351217e-8,3.9160618603028746e-11,0.025185005752257572,2.4550640014174257e-10,1.0690388530672522e-12,0.0012044182087990565,1.600916888036696e-8,8.99714803512774e-11,0.01247076003821873,1.6825569058425128e-9,3.3347638579811404e-11,0.011509827505239786
