TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y)
50.0,80.0,0.2,0.9,0.9,3.0,0.00845441981222058,2.0878172905286645e-5,11.226053354294633,0.008441230697442636,4.189729130858744e-5,10.935864658333838,1.3189114777938695e-5,6.48221350591075e-8,0.29018869596079694
50.0,100.0,0.2,0.9,0.9,3.0,0.0036765482844169327,9.079228673473046e-6,9.450456429327726,0.0036259646565184574,1.799715028933178e-5,9.075815821736947,5.0583627898475754e-5,2.4860946429090776e-7,0.3746406075907771
50.0,120.0,0.2,0.9,0.9,3.0,0.010930150242155007,2.6991984276273485e-5,10.208293034346578,0.010914918971594616,5.4175221144124526e-5,9.983649312697535,1.523127056039014e-5,7.485896468494643e-8,0.2246437216490448
50.0,140.0,0.2,0.9,0.9,3.0,0.00491384126397265,1.2134721224756301e-5,10.04922351802839,0.004867901763374199,2.4161393705714593e-5,9.788404724193487,4.593950059845154e-5,2.257844110449228e-7,0.26081879383490175
50.0,160.0,0.2,0.9,0.9,3.0,0.0025990087205483518,6.418246864382297e-6,6.821468507329923,0.0025403846121043088,1.2608971125671624e-5,6.586891776789121,5.862410844404355e-5,2.881269849615695e-7,0.23457673054080036
50.0,180.0,0.2,0.9,0.9,3.0,0.004080250201473015,1.0076169754433962e-5,6.396797935545262,0.004035958120744257,2.003211606872807e-5,6.135365244456421,4.429208072875797e-5,2.1768763767610209e-7,0.2614326910888421
50.0,200.0,0.2,0.9,0.9,3.0,0.001650864283327627,4.076806063102684e-6,3.414277469576985,0.001598959634110157,7.9362927021153e-6,3.1311040005104793,5.1904649217469304e-5,2.551020472881378e-7,0.2831734690665047
50.0,220.0,0.2,0.9,0.9,3.0,0.010115229623915374,2.4979539430904333e-5,9.656884506009401,0.01006069024516615,4.9935333492886656e-5,9.402767004084415,5.453937874922629e-5,2.6805127067630993e-7,0.25411750192498656
50.0,240.0,0.2,0.9,0.9,3.0,0.0027298504622860226,6.741360285279532e-6,6.573213442094456,0.0026855482740315516,1.332947793909512e-5,6.356885791725965,4.4302188254469844e-5,2.1773731435325894e-7,0.21632765036849186
50.0,260.0,0.2,0.9,0.9,3.0,0.002986254500610513,7.374549547778008e-6,6.756824402368594,0.002956518695267256,1.4674415316290895e-5,6.536707569661676,2.9735805343257792e-5,1.4614615328666048e-7,0.2201168327069169
50.0,280.0,0.2,0.9,0.9,3.0,0.0008451295595537382,2.0870457658403456e-6,4.663723498287715,0.0008106885206284178,4.023779745717279e-6,4.385895210663939,3.444103892532042e-5,1.6927153295590773e-7,0.2778282876237768
50.0,300.0,0.2,0.9,0.9,3.0,0.0013484704054604493,3.3300449833553533e-6,4.806114106543319,0.001291812974586016,6.4117978115253366e-6,4.553610785995434,5.6657430874433067e-5,2.784611172227998e-7,0.25250332054788477
50.0,320.0,0.2,0.9,0.9,3.0,0.0011048675557854778,2.7284682307575003e-6,5.765157468404028,0.0010672106512722706,5.297004328708611e-6,5.5047499145017875,3.765690451320741e-5,1.850769358945973e-7,0.26040755390224146
50.0,340.0,0.2,0.9,0.9,3.0,0.002343266762484322,5.786692607769747e-6,6.907570010141126,0.0022659030104521145,1.124660631946467e-5,6.578649778693755,7.7363752032207e-5,3.802289742219374e-7,0.3289202314473713
50.0,360.0,0.2,0.9,0.9,3.0,0.0024161797329306954,5.966751043218744e-6,6.369322771212971,0.0023306925246974392,1.1568183261189603e-5,6.003924545393529,8.548720823325632e-5,4.2015430536637236e-7,0.3653982258194411
50.0,380.0,0.2,0.9,0.9,3.0,0.002704897990896632,6.6797402068291005e-6,5.884482839924577,0.002665656094057574,1.3230744888310822e-5,5.601511013649458,3.924189683905818e-5,1.9286688907521594e-7,0.2829718262751186
50.0,400.0,0.2,0.9,0.9,3.0,0.0048632184850787175,1.2009708372997285e-5,8.346710394669453,0.004762856632841375,2.364001162385588e-5,7.928747385942515,0.00010036185223734272,4.932605144503853e-7,0.4179630087269396
60.0,20.0,0.2,0.9,0.9,3.0,0.0349784437142561,8.877034476248663e-5,40.9819141024092,0.0349618195786665,0.00017729105235160308,40.44059059993426,1.6624135589586934e-5,8.445813718972586e-8,0.5413235024749429
60.0,40.0,0.2,0.9,0.9,3.0,0.0028799217428909308,7.308834209259397e-6,8.509771769512932,0.0028780683627606103,1.4594657112327158e-5,8.284933665312293,1.8533801303195957e-6,9.416010382476306e-9,0.22483810420063832
60.0,60.0,0.2,0.9,0.9,3.0,0.001647828636398658,4.181956102952308e-6,7.957900644770066,0.0016458251686182353,8.345963672586713e-6,7.740471167997053,2.0034677804231116e-6,1.0178523613592298e-8,0.21742947677301466
60.0,80.0,0.2,0.9,0.9,3.0,0.002090536237159889,5.305485402014022e-6,8.050766973545842,0.002088553104273566,1.0591032795524513e-5,7.912272107650514,1.983132886322963e-6,1.0075213142717368e-8,0.13849486589532933
60.0,100.0,0.2,0.9,0.9,3.0,0.0017121410635755536,4.345171950393757e-6,8.479858379480499,0.0017086389696412093,8.66449185618167e-6,8.326801125058957,3.5020939343449297e-6,1.7792223142325818e-8,0.15305725442154144
60.0,120.0,0.2,0.9,0.9,3.0,0.004605220169732732,1.168739768738525e-5,7.443220316561521,0.004603649906744892,2.3345064600790782e-5,7.2998226793432694,1.5702629878392683e-6,7.977647086441567e-9,0.1433976372182492
60.0,140.0,0.2,0.9,0.9,3.0,0.004287834519568775,1.0881917780449383e-5,12.11002364803571,0.004283440894648663,2.1721287766199237e-5,11.967006199073253,4.393624920111508e-6,2.232160428812987e-8,0.1430174489624547
60.0,160.0,0.2,0.9,0.9,3.0,0.0014524423868501441,3.6860934260430507e-6,5.227405053430243,0.0014492538737249719,7.3491525181979e-6,5.128309693798837,3.1885131251718834e-6,1.6199090623736895e-8,0.0990953596314064
60.0,180.0,0.2,0.9,0.9,3.0,0.0019882397155189108,5.045871293157265e-6,11.019444300473202,0.0019826100086064117,1.0053796371717857e-5,10.902837510125384,5.629706912498909e-6,2.8601460580699895e-8,0.11660679034781621
60.0,200.0,0.2,0.9,0.9,3.0,0.0017987805977843063,4.5650508387914594e-6,5.305017806621187,0.0017934224694415662,9.09442817193422e-6,5.150770715401857,5.358128342740044e-6,2.7221718459440306e-8,0.15424709121932811
60.0,220.0,0.2,0.9,0.9,3.0,0.0042161847058422765,1.0700080683332425e-5,9.851791123042972,0.004202431725146957,2.1310491043254914e-5,9.694747453041394,1.3752980695321392e-5,6.987137009762364e-8,0.15704367000157257
60.0,240.0,0.2,0.9,0.9,3.0,0.002766149951061291,7.020097487080797e-6,10.882660422789398,0.0027628190451196096,1.4010228925990853e-5,10.753493942737247,3.330905941681812e-6,1.6922510615520408e-8,0.12916648005215672
60.0,260.0,0.2,0.9,0.9,3.0,0.0037334607578574726,9.474995552679377e-6,8.378263437223932,0.003722527514499011,1.887690138576304e-5,8.183132834304091,1.0933243358460775e-5,5.554582748205818e-8,0.19513060291984258
