TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE,MSE(X),NMSE(X),MAPE(X),MSE(Y),NMSE(Y),MAPE(Y)
10.0,260.0,0.2,0.9,0.9,3.0,0.8288100396983796,0.0020567780435138934,299.32996709427914,0.45983188879838033,0.0022847452861338366,233.32839497686476,0.3689781508999992,0.0018293099961624306,66.0015721174143
10.0,280.0,0.2,0.9,0.9,3.0,0.6919687065989939,0.001717192087887181,293.14296046379195,0.41103392184505766,0.0020422851008238016,230.7754901126362,0.2809347847539363,0.0013928109530783536,62.36747035115567
10.0,300.0,0.2,0.9,0.9,3.0,0.7025985428365358,0.0017435711285989476,269.2616478243962,0.38334597291165856,0.0019047132787094044,208.96386955914767,0.319252569924877,0.0015827818423384162,60.297778265248525
10.0,320.0,0.2,0.9,0.9,3.0,0.8826511483881306,0.0021903903369072325,296.58488723557554,0.41568811967803304,0.002065410196796185,228.32875859814874,0.46696302871009737,0.0023150967995640933,68.25612863742677
10.0,340.0,0.2,0.9,0.9,3.0,0.6911149237534111,0.0017150733372367152,293.11168644542994,0.4177518037342448,0.0020756639276364283,234.67177634046985,0.2733631200191659,0.0013552723564077343,58.43991010496019
10.0,360.0,0.2,0.9,0.9,3.0,0.7375500628913385,0.0018303069493454183,276.4649435324958,0.40399267237699665,0.002007299572585027,211.48184976049748,0.3335573905143416,0.0016537018988073149,64.98309377199831
10.0,380.0,0.2,0.9,0.9,3.0,0.8251835261566803,0.002047778474167717,299.63944348281615,0.48162435969764034,0.0023930245211612367,232.74309258569463,0.3435591664590399,0.0017032884357618355,66.89635089712165
10.0,400.0,0.2,0.9,0.9,3.0,0.8888499596929128,0.0022057733298451575,291.2875874256381,0.5561126331569354,0.0027631309357100398,227.14670411604155,0.33273732653597743,0.0016496362075747713,64.14088330959638
20.0,20.0,0.2,0.9,0.9,3.0,3.7404670339913633,0.009163682974119297,802.4049701548375,2.60043702319375,0.01267905671520281,673.6880295285407,1.140030010797614,0.005613511986117062,128.71694062629672
20.0,40.0,0.2,0.9,0.9,3.0,4.937251803555159,0.012095658076927371,692.6732115753312,2.706992334657693,0.013198592787527363,598.7763454138578,2.2302594688974655,0.010981805866713766,93.8968661614731
20.0,60.0,0.2,0.9,0.9,3.0,2.419287757745472,0.005926956669763988,786.3773738860003,0.89939831520319,0.004385232999803149,700.2177704081575,1.5198894425422813,0.007483941231787906,86.15960347784305
20.0,80.0,0.2,0.9,0.9,3.0,2.4265233149805066,0.005944682892730375,348.94434207203824,0.8022210790756721,0.003911421991384948,252.8469412464493,1.6243022359048345,0.007998070212159729,96.09740082558892
20.0,100.0,0.2,0.9,0.9,3.0,1.8741501377682972,0.004591436724970835,278.5940233675593,0.577359380549252,0.002815054648794281,183.03417847599812,1.2967907572190456,0.006385402480801226,95.55984489156113
20.0,120.0,0.2,0.9,0.9,3.0,3.7451081889117406,0.0091750532313459,505.40272256846174,1.6424580934040167,0.008008199826749588,396.8321744118225,2.102650095507723,0.010353456840565737,108.57054815663916
20.0,140.0,0.2,0.9,0.9,3.0,4.543433677118597,0.011130852231205107,526.3493302133584,2.2578291357940743,0.011008589483475256,428.58396476148084,2.2856045413245227,0.01125432520787079,97.76536545187756
20.0,160.0,0.2,0.9,0.9,3.0,2.748433734828376,0.006733323724675834,453.76337360893126,0.7566732388550735,0.003689342531562961,358.08160130984413,1.9917604959733026,0.00980743604266878,95.68177229908714
20.0,180.0,0.2,0.9,0.9,3.0,2.572664994494683,0.006302711985943432,430.88074440905217,0.6289455814941027,0.003066575589954516,339.66697075682146,1.9437194130005806,0.009570881572576594,91.21377365223081
20.0,200.0,0.2,0.9,0.9,3.0,2.5439163464456795,0.006232281343389556,513.2935569072637,0.7685453519771595,0.0037472278770882142,428.5480386263509,1.7753709944685192,0.008741933337597763,84.74551828091286
