TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
30.0,240.0,1.4,0.5,0.7,0.4,0.0006114767185536859,3.2310088087501267e-6,7.432495123853576
30.0,260.0,1.4,0.5,0.7,0.4,0.0005846953893687208,3.0894977619987015e-6,7.966208077342018
30.0,280.0,1.4,0.5,0.7,0.4,0.0005925598715332239,3.1310532462530655e-6,8.37897860482022
30.0,300.0,1.4,0.5,0.7,0.4,0.0006086927319697666,3.2162983792224725e-6,8.783623311819682
30.0,320.0,1.4,0.5,0.7,0.4,0.0005915695542631144,3.1258204651412193e-6,7.718978788230372
30.0,340.0,1.4,0.5,0.7,0.4,0.0005921614301789102,3.128947904403578e-6,8.235571604351861
30.0,360.0,1.4,0.5,0.7,0.4,0.000623767447027293,3.2959523311431124e-6,8.446226855884012
30.0,380.0,1.4,0.5,0.7,0.4,0.000604482512448835,3.1940518145599993e-6,8.247390034065502
30.0,400.0,1.4,0.5,0.7,0.4,0.0006044763575577777,3.1940192924596153e-6,8.095858977522237
40.0,20.0,1.4,0.5,0.7,0.4,0.0017202006543278656,9.09194080262894e-6,11.668743299541216
40.0,40.0,1.4,0.5,0.7,0.4,0.0006475575577393722,3.4225978036043646e-6,6.634333882398779
40.0,60.0,1.4,0.5,0.7,0.4,0.0006347977128148696,3.3551569766215196e-6,6.99458675381351
40.0,80.0,1.4,0.5,0.7,0.4,0.0005455336290021758,2.8833609894591787e-6,6.213075523209374
40.0,100.0,1.4,0.5,0.7,0.4,0.0006250508745572585,3.3036410815263482e-6,6.768532049154179
40.0,120.0,1.4,0.5,0.7,0.4,0.0005598605325688866,2.9590843411424765e-6,6.2055738787394885
40.0,140.0,1.4,0.5,0.7,0.4,0.0005513606481405397,2.9141590902089372e-6,6.368528211005186
40.0,160.0,1.4,0.5,0.7,0.4,0.0006007634236653085,3.175272297802889e-6,7.020146142319147
40.0,180.0,1.4,0.5,0.7,0.4,0.000508348912428137,2.68682505569871e-6,5.8625965359271355
40.0,200.0,1.4,0.5,0.7,0.4,0.0005385857264626877,2.8466385766217393e-6,6.06689770868891
40.0,220.0,1.4,0.5,0.7,0.4,0.0005489122508521345,2.9012183421912614e-6,5.489763761828735
40.0,240.0,1.4,0.5,0.7,0.4,0.0005669528937897078,2.996570275244602e-6,6.257583116312505
40.0,260.0,1.4,0.5,0.7,0.4,0.0005473627670795394,2.8930287076276283e-6,6.246501905855279
40.0,280.0,1.4,0.5,0.7,0.4,0.0005323899952317787,2.8138916866361437e-6,5.85797782129614
