TRAIN,NEURONS,RADIUS,LEAKING,SPARSITY,SCALE,MSE,NMSE,MAPE
20.0,80.0,1.4,0.5,0.7,0.4,0.000492672959024517,2.4108776732975668e-6,6.548242918126302
20.0,100.0,1.4,0.5,0.7,0.4,0.0004931374808654732,2.413150794471779e-6,6.224356847825848
20.0,120.0,1.4,0.5,0.7,0.4,0.0005567748401703513,2.7245579580382917e-6,6.920169489675867
20.0,140.0,1.4,0.5,0.7,0.4,0.0005395326724528475,2.640184021072709e-6,5.772444408645966
20.0,160.0,1.4,0.5,0.7,0.4,0.0005610435310998235,2.7454466458941243e-6,6.36568460084805
20.0,180.0,1.4,0.5,0.7,0.4,0.0005227008550007516,2.5578181185952827e-6,6.270242008910156
20.0,200.0,1.4,0.5,0.7,0.4,0.00046437626284577993,2.272408792885547e-6,6.730486342052114
20.0,220.0,1.4,0.5,0.7,0.4,0.0004792750504215731,2.345315482135962e-6,6.553079689107669
20.0,240.0,1.4,0.5,0.7,0.4,0.00044176062290734867,2.161739959948468e-6,6.213349497951579
20.0,260.0,1.4,0.5,0.7,0.4,0.0005123746978425463,2.5072874343195094e-6,5.871654646082659
20.0,280.0,1.4,0.5,0.7,0.4,0.0004889417589543951,2.392619177922716e-6,6.086449382606318
20.0,300.0,1.4,0.5,0.7,0.4,0.0004938181416700318,2.416481584008205e-6,6.600847988310355
20.0,320.0,1.4,0.5,0.7,0.4,0.0004874370114854389,2.3852557494852382e-6,6.191941498263605
20.0,340.0,1.4,0.5,0.7,0.4,0.0004651435217294039,2.2761633470543626e-6,5.890171802464458
20.0,360.0,1.4,0.5,0.7,0.4,0.0004895156953186796,2.3954277151911036e-6,6.647643434617325
20.0,380.0,1.4,0.5,0.7,0.4,0.00045500305602977115,2.2265413373534653e-6,6.465312488143284
20.0,400.0,1.4,0.5,0.7,0.4,0.00044876211310013035,2.1960015041968286e-6,6.4485982156023685
30.0,20.0,1.4,0.5,0.7,0.4,0.0010295439367696074,5.440323529889403e-6,10.180007599276061
