4.085961466837584877e-01,-3.134265330566067265e-01,5.621605827563970204e-01,-2.854856307519469949e-01
4.799578289874139259e+00,2.792252947550046827e+00,5.284672902782360460e+00,2.913171718322613568e+00
1.024715791589658753e+00,1.909185384256258278e+00,1.507850898402021800e+00,2.120930489479150971e+00
5.905181068109640607e-01,1.204244787760037738e+00,5.302790325652664283e-01,1.129950158664021265e+00
-1.148836952576098858e+00,-1.095329448982298448e+00,-7.374932284892836698e-01,-7.497310013544348228e-01
1.623894726763712715e+00,9.603389271814484207e-01,1.910453655586017208e+00,1.087245594597269660e+00
-5.200414512664559563e-01,8.355014760639101201e-02,-3.670658547446123965e-01,3.769625517195686060e-01
3.072553241171873228e+00,3.336698481042497111e+00,3.134838380606532748e+00,3.280513235987414511e+00
4.268011760043929903e-02,4.516832752841911658e-01,1.457771954353999921e-01,3.599388108439923184e-01
5.406164296454143425e-01,7.688519949138657994e-01,4.770975760382937803e-01,6.617282762368181803e-01
1.016071458377761916e+00,9.425742114809715355e-01,1.266046777846612237e+00,1.244401890968544588e+00
8.656799083919463067e-01,5.492157602693681362e-01,6.070252753761095077e-01,3.296340780468500764e-01
9.473114971311389354e-01,7.425362715025776161e-01,1.276198727573896186e+00,9.962729819265792042e-01
1.419558515224879747e+00,1.892256775693924808e+00,1.337465097247284795e+00,1.398420538468677421e+00
1.551272762204491507e+00,1.487023425879952843e+00,1.852118390524586822e+00,1.947773292015967161e+00
-7.755565532835875242e-01,-5.889656357456153346e-01,-1.145084279453483234e+00,-1.059412248227159958e+00
2.670745393211581220e+00,2.590347283944264056e+00,2.930184168572965930e+00,3.061222486368278428e+00
1.642933748282381923e-01,6.576159939763320805e-02,4.133565831407992053e-01,5.389719797832291937e-01
4.754606091855194117e-01,4.374768878368776037e-01,-1.004332643706234707e-01,1.879364772803090722e-01
-1.466405869902041581e-01,-1.664203802249532571e-01,-3.019971040095648651e-01,-7.993615277832154253e-02
2.135012114507213732e-01,1.446413432685824674e-01,3.761197525561318922e-01,2.832610005032839551e-01
-4.826405797996581870e-01,-6.101452003649985301e-01,-4.002148062248895855e-01,-4.673484784905481138e-01
-1.578170333338773934e-01,6.032716475748839402e-02,-4.200790934890163975e-02,-9.813732811507797082e-03
