ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
1.0,1.0,260.0,0.95,0.95,1.5,0.1,3.394590470032514e-07,0.00034713758928365493,0.0010412890829972691,6.680491937265421e-07,0.0008173427639164258,0.0015468057948871466,1.0868900279960566e-08,0.00010425401805187446,0.0005357723711073918,,,,36669.0
1.0,1.0,280.0,0.95,0.95,1.5,0.1,3.3559794775330524e-07,0.0003422686888401984,0.0010140964616801376,6.603691987200722e-07,0.0008126310347999712,0.0014918957819388657,1.0826696786538184e-08,0.00010405141414963174,0.0005362971414214098,,,,36669.0
1.0,1.0,300.0,0.95,0.95,1.5,0.1,3.3089921185239533e-07,0.00034386529549763103,0.0010174132208092734,6.509903148132374e-07,0.0008068397082526599,0.0014969577708377581,1.0808108891553184e-08,0.00010396205505641558,0.0005378686707807886,,,,36669.0
1.0,1.0,320.0,0.95,0.95,1.5,0.1,3.1412403816620416e-07,0.0003353713764650081,0.0009625712122329079,6.174662302679884e-07,0.0007857901948153772,0.0013859196858570094,1.078184606441996e-08,0.00010383566855575188,0.0005392227386088061,,,,36669.0
1.0,1.0,340.0,0.95,0.95,1.5,0.1,3.2174224393773954e-07,0.00033727997224225215,0.0010056635112815706,6.327087771736138e-07,0.0007954299322841791,0.0014745921651956892,1.0775710701865359e-08,0.00010380612073411355,0.0005367348573674519,,,,36669.0
1.0,1.0,360.0,0.95,0.95,1.5,0.1,3.175064375016828e-07,0.000335811938904416,0.0009587784824726591,6.242012201745683e-07,0.0007900640608042922,0.0013771069705280823,1.0811654828797466e-08,0.00010397910765532404,0.0005404499944172362,,,,36669.0
1.0,1.0,380.0,0.95,0.95,1.5,0.1,3.1667789703324466e-07,0.00033348248171494665,0.0010095915110430044,6.225929451367659e-07,0.000789045591291635,0.0014811327506121371,1.0762848929723468e-08,0.00010374415130369263,0.0005380502714738715,,,,36669.0
1.0,1.0,400.0,0.95,0.95,1.5,0.1,3.0785204581543094e-07,0.0003293980368806279,0.0010021134785223333,6.048856681208252e-07,0.0007777439605171005,0.0014652450231042232,1.0818423510036615e-08,0.00010401165083795476,0.0005389819339404434,,,,36669.0
1.0,1.0,420.0,0.95,0.95,1.5,0.1,3.1442293493444805e-07,0.0003342304938838907,0.0009886943364254218,6.181210577031884e-07,0.0007862067525169116,0.0014381588614948665,1.0724812165707553e-08,0.00010356066900955957,0.0005392298113559771,,,,36669.0
1.0,1.0,440.0,0.95,0.95,1.5,0.1,3.1560109334853594e-07,0.0003360177020765537,0.0010076931223517293,6.204435951316844e-07,0.0007876824202251085,0.0014762179582193126,1.0758591565387462e-08,0.00010372363069902375,0.000539168286484146,,,,36669.0
1.0,1.0,460.0,0.95,0.95,1.5,0.1,3.120247433894186e-07,0.0003333757365609328,0.0009975267416182938,6.132847952389554e-07,0.0007831250189075531,0.0014553218828842432,1.0764691539881878e-08,0.0001037530314732147,0.0005397316003523443,,,,36669.0
1.0,1.0,480.0,0.95,0.95,1.5,0.1,3.012109196749972e-07,0.0003290254839210373,0.0009892237394274503,5.916845578105279e-07,0.0007692103469211318,0.0014405430231078482,1.0737281539466502e-08,0.00010362085475166909,0.000537904455747052,,,,36669.0
1.0,1.0,500.0,0.95,0.95,1.5,0.1,3.094892173378349e-07,0.0003335877591157505,0.0010142684189988268,6.082776618343566e-07,0.0007799215741562459,0.001490542745649801,1.070077284131331e-08,0.00010344453992992241,0.0005379940923478528,,,,36669.0
2.0,1.0,20.0,0.95,0.95,1.5,0.1,0.00010970156396161712,0.007852931336891593,0.030283844449343726,0.00021911679887406344,0.014802594329172959,0.05835163989449039,2.863290491708113e-07,0.0005350972333798889,0.002216049004197075,,,,173014.0
2.0,1.0,40.0,0.95,0.95,1.5,0.1,2.238223374629354e-06,0.0011409252952245975,0.004610860947138989,4.458551851375948e-06,0.002111528321234633,0.008509431956921486,1.789489788275958e-08,0.00013377181273631445,0.0007122899373564939,,,,173014.0
2.0,1.0,60.0,0.95,0.95,1.5,0.1,1.0937023840761957e-06,0.0007556639899190168,0.002758096222294121,2.174357389575886e-06,0.0014745702389428203,0.004912429825237102,1.3047378576505714e-08,0.00011422512235277191,0.0006037626193511398,,,,173014.0
2.0,1.0,80.0,0.95,0.95,1.5,0.1,8.162040250704599e-07,0.0005908786412750667,0.001983841054249277,1.6217284752142954e-06,0.0012734710343051763,0.0034005621136305487,1.0679574926624681e-08,0.00010334202884898613,0.0005671199948680051,,,,173014.0
2.0,1.0,100.0,0.95,0.95,1.5,0.1,7.179349081718195e-07,0.0005337374582989042,0.0019536653853178465,1.4251396174224166e-06,0.0011937921165020384,0.0033450944249671945,1.0730198921222491e-08,0.00010358667347309929,0.0005622363456684985,,,,173014.0
2.0,1.0,120.0,0.95,0.95,1.5,0.1,5.230637869770315e-07,0.00041754909788783154,0.0012726160798411045,1.0356949249673727e-06,0.0010176909771474703,0.0019863401070466685,1.0432648986690302e-08,0.00010214033966406369,0.0005588920526355402,,,,173014.0
2.0,1.0,140.0,0.95,0.95,1.5,0.1,5.115105728641426e-07,0.0004216500326309043,0.0013679047149995987,1.012630004090893e-06,0.0010062951873535384,0.0021792173683082504,1.0391141637392168e-08,0.00010193694932355082,0.000556592061690947,,,,173014.0
2.0,1.0,160.0,0.95,0.95,1.5,0.1,5.114119666142706e-07,0.0004239240794923043,0.0013342107540804777,1.012532524244531e-06,0.0010062467511721622,0.002108751974764083,1.0291408984010055e-08,0.00010144658192373982,0.0005596695333968724,,,,173014.0
2.0,1.0,180.0,0.95,0.95,1.5,0.1,4.3733630436216594e-07,0.0003835094044803475,0.0011318951775749308,8.643621382783431e-07,0.0009297107820598528,0.0017058692024645493,1.0310470445988685e-08,0.0001015404867330696,0.0005579211526853124,,,,173014.0
2.0,1.0,200.0,0.95,0.95,1.5,0.1,3.9297868954159776e-07,0.0003669734705053356,0.0010675750294743813,7.757376777836741e-07,0.000880759716258455,0.0015774495055494186,1.0219701299521467e-08,0.00010109253829794496,0.0005577005533993439,,,,173014.0
2.0,1.0,220.0,0.95,0.95,1.5,0.1,3.7686600814789294e-07,0.0003613992205923334,0.0010605527018690364,7.435058830053487e-07,0.0008622678719547358,0.0015674610620461389,1.0226133290437211e-08,0.00010112434568607706,0.0005536443416919338,,,,173014.0
2.0,1.0,240.0,0.95,0.95,1.5,0.1,3.698667765000938e-07,0.0003563501993886565,0.00100106574667906,7.296101527622468e-07,0.0008541722032249978,0.0014487105558975127,1.0123400237940789e-08,0.00010061510939188402,0.0005534209374606072,,,,173014.0
2.0,1.0,260.0,0.95,0.95,1.5,0.1,3.7905704253871885e-07,0.0003566300622902876,0.0010584938379682187,7.479635389182503e-07,0.0008648488532213304,0.0015616694507286579,1.015054615918734e-08,0.0001007499189041229,0.0005553182252077795,,,,173014.0
2.0,1.0,280.0,0.95,0.95,1.5,0.1,3.672823190625685e-07,0.00035746956115076633,0.0009756155973556902,7.244086022495364e-07,0.000851121966729526,0.0013961568203184496,1.0156035875600557e-08,0.00010077715949361024,0.0005550743743929308,,,,173014.0
2.0,1.0,300.0,0.95,0.95,1.5,0.1,3.719294224420527e-07,0.0003562275512437756,0.0010735105894532013,7.337461298687609e-07,0.0008565898259194776,0.0015914199120475871,1.0112715015344493e-08,0.00010056199587987747,0.000555601266858815,,,,173014.0
2.0,1.0,320.0,0.95,0.95,1.5,0.1,3.803781923135566e-07,0.0003635011334250417,0.0010938330097735303,7.506494462306362e-07,0.000866400280603969,0.0016297881522017933,1.0106938396476857e-08,0.00010053327009740037,0.0005578778673452675,,,,173014.0
2.0,1.0,340.0,0.95,0.95,1.5,0.1,3.5083923678364504e-07,0.00034928790249040396,0.000996855702960298,6.915531473138542e-07,0.0008315967456128326,0.0014381238615734009,1.0125326253435736e-08,0.00010062468014078721,0.0005555875443471956,,,,173014.0
2.0,1.0,360.0,0.95,0.95,1.5,0.1,3.6764103326552547e-07,0.00035378603523972306,0.0010265793738777178,7.251754142772786e-07,0.0008515723188768401,0.00149542414512674,1.0106652253772304e-08,0.00010053184696290178,0.0005577346026286952,,,,173014.0
2.0,1.0,380.0,0.95,0.95,1.5,0.1,3.4688632663692173e-07,0.00034770058263920234,0.0009554886586767842,6.83695879202834e-07,0.0008268590443375666,0.001358283748626147,1.00767740710095e-08,0.00010038313638759003,0.0005526935687274215,,,,173014.0
2.0,1.0,400.0,0.95,0.95,1.5,0.1,3.524858400695975e-07,0.0003479876456026285,0.0009694621965161906,6.94873255579139e-07,0.0008335905803085463,0.0013829233960000332,1.0098424560055948e-08,0.00010049091779885358,0.000556000997032348,,,,173014.0
