3.666112851297121944e-01,-3.281638711182215395e-01,4.733582549965205666e-01,-3.458189973605653722e-01
4.775462566833054368e+00,2.867126413826054598e+00,5.287309378794677883e+00,3.006750862472941321e+00
1.097040149553512922e+00,2.040179722662454953e+00,1.545328943889176632e+00,2.275738141004258530e+00
6.042839618024304915e-01,1.337075742887122498e+00,7.419949413630984036e-01,1.428159848225710515e+00
-1.128449182336972889e+00,-9.861377599357490364e-01,-5.979994881518868599e-01,-5.871833118033842336e-01
1.865376526602959606e+00,1.243969837727384453e+00,2.214662408934358062e+00,1.414099891144804833e+00
-4.474890417022181488e-01,2.277084896706573769e-01,-2.951584228854421399e-01,5.307167127925405126e-01
3.005187325783561736e+00,3.320444612885792512e+00,3.029353433137595975e+00,3.266321941118562666e+00
5.233660844458004613e-02,4.031993593958121957e-01,1.546123018490651035e-01,2.843598877828685256e-01
1.814893094105799465e-01,4.329754845958354581e-01,1.195820339205987959e-01,3.004051269885774644e-01
1.118654846217737031e+00,1.070509135196234585e+00,1.400271756856422911e+00,1.390150349063604907e+00
7.908895585309376752e-01,3.886962325139766694e-01,4.678575784860791176e-01,1.624136605968402314e-01
7.594028772054011167e-01,4.236138150490806886e-01,1.102505914839150281e+00,6.934787072476229497e-01
1.206209482820148171e+00,1.625303991766420264e+00,1.117613671201097114e+00,1.145812945808320382e+00
1.367921881278091778e+00,1.205536150458519806e+00,1.608365196193529023e+00,1.670325572822541682e+00
-6.875000689357849692e-01,-5.365367226061702466e-01,-9.581271141718972206e-01,-8.741227429253384251e-01
2.673332562708160332e+00,2.359820733712641783e+00,2.815310761046290189e+00,2.707913619046951048e+00
3.874930042942115738e-01,2.516813412703142738e-01,6.909194760768856414e-01,7.455082109126793810e-01
4.057484768243537210e-01,3.240503976885996673e-01,-1.814136053229808421e-01,5.887898428673746937e-02
5.537445692557396715e-02,8.970647359460115489e-02,2.111952420829046884e-02,2.475979836124470035e-01
5.099583663539589695e-01,2.278835754096907307e-01,6.323292315958325416e-01,3.851933075779565563e-01
-4.420286748943337285e-01,-7.018774967405969623e-01,-2.390566443904307004e-01,-4.208195219061763304e-01
-3.476557315693412087e-01,-1.569894476787785376e-01,-2.110769767604222247e-01,-2.250994634130464300e-01
-6.533194877419813418e-01,-5.452166607811631538e-01,-1.979936003739221739e+00,-2.066030364316769230e+00
-5.313918855128401120e-01,-7.789278184853953846e-02,1.020750343880983957e-01,4.496234180784042245e-01
2.464230692112847620e+00,2.519058591156740246e+00,2.081150243393975252e+00,2.378931306867580808e+00
-1.277630850045306632e+00,-9.770610475989895960e-01,-1.770355992795499711e+00,-1.447516286726948875e+00
-3.146042070065013241e-01,-1.499390348931983752e-01,-1.796022697612762731e-01,-9.935355684286800715e-02
-3.299352596244884972e-01,-2.599560444795334102e-01,-4.607131550794059116e-01,-4.161683831989336224e-01
-2.027791183746892933e+00,-1.935323295603967431e+00,-1.440155449930522469e+00,-1.478900375817460811e+00
-3.476637448644411266e-01,-4.225476167121803295e-01,7.913016862066690749e-04,-8.068551757181896544e-02
-2.358398859884716536e+00,-2.117113193369826618e+00,-2.252627205567873325e+00,-2.048794632405181559e+00
-4.734801492460221084e-01,-3.350327613611829847e-01,-4.630214184521596055e-01,-2.925619607189244298e-01
5.982810928658327532e-01,6.808321340944003541e-01,3.006833412250819459e-01,4.595236048352941416e-01
-3.822425404799004722e-01,-3.081908746395919940e-01,-2.230234251473527107e-01,-4.918221742193179535e-02
-1.880929307703575581e+00,-1.960844467976406325e+00,-1.583694757080778448e+00,-1.565353801431417669e+00
-7.695373163784885451e-01,-8.366141963083963962e-01,-8.278610641688488592e-01,-7.506516506523124299e-01
-1.774357231774455479e-01,-1.391893612248250589e-01,1.706798594300952543e-02,-9.574198296723349100e-02
-4.297508910471243282e-01,-5.901227174377114970e-01,-3.414343161330926080e-01,-3.990732569159686216e-01
-7.930329812205844098e-01,-7.583683476442975024e-01,-8.115991210091940689e-01,-8.105015049208772471e-01
1.613625735819838036e-01,-2.972652188860011035e-01,2.921999867912861149e-01,-1.641078929565021327e-01
-1.289781314922660238e+00,-1.155249716718674602e+00,-1.219462252399082125e+00,-1.083707980682318439e+00
-4.435715301957855461e-01,-4.606449973105365414e-01,-3.825336765391519345e-01,-3.791779000792073195e-01
-1.921802362503115535e-01,-1.873461071838338210e-01,-1.966500851348863543e-01,-1.851240656745717916e-01
6.031067646365486645e-01,5.270055933123120040e-01,5.803957666793537751e-01,5.547854929230235932e-01
-3.521491925655985122e-01,-3.931782430754091617e-01,-6.952694953255519339e-01,-7.312643169706294355e-01
-8.251220699427724847e-02,6.040217906425116023e-02,-1.140622962943384361e-01,2.540158155430460862e-04
7.185376303926102048e-01,4.346417182095994591e-01,3.953138896129016477e-01,4.821944591454953022e-01
-7.517531154441490227e-01,-5.900281475392029629e-01,-6.791059975513429325e-01,-5.334641238263410079e-01
7.306689379936088802e-01,6.935240601847159070e-01,8.638131405706906962e-01,8.605768012054163529e-01
7.090029307485420929e-02,-1.320345659436491237e-01,3.259073577661070198e-02,-8.138861801338811985e-02
1.102299624615835361e-01,9.987457800066032454e-02,-2.198421893353811329e-01,-2.521789690798566519e-01
1.728323024068151748e+00,1.612277498801661046e+00,1.530625426418406265e+00,1.481111712149641102e+00
2.088890870551873558e-01,4.754922526394097515e-01,1.625095864351371044e-01,3.692252062268287505e-01
8.898445340858205377e-01,7.860961257107201838e-01,4.600662303183130630e-01,5.888177025908668538e-01
2.630651833995013344e+00,1.933474947680194456e+00,2.954972313851896182e+00,2.176741744346034846e+00
-4.312724711766067753e-01,-1.001647321853507133e-01,-5.785672849512355498e-01,-3.432009931461615926e-01
-7.512116482390673866e-01,-6.758303015990627660e-01,-7.260600344595524724e-01,-6.484449616785070702e-01
-9.651062946003100551e-01,-8.562266677056290520e-01,-1.113253055498795385e+00,-1.135124303039910520e+00
-1.243923980753192798e-01,2.293390524270388919e-02,-1.554485321663665320e-01,4.140539988771714530e-02
8.480853711755145241e-01,8.014077111031310263e-01,9.881627630169083076e-01,1.164333402079924085e+00
7.833697403792356795e-01,4.931441354262653398e-01,7.056138774422996418e-01,6.854418185407570308e-01
-1.087732952789605578e+00,-8.637276938698507101e-01,-1.069343578684213147e+00,-1.003391622191727173e+00
7.457667024389609267e-01,4.845141948861339531e-01,3.073049135267843512e-01,3.543377676928306519e-01
-2.264773372175299393e-01,-3.379870924759683093e-01,4.011520766617510114e-02,-3.973013655194657101e-02
-8.799823392024406221e-01,-6.898665649041146875e-01,-5.287598180632959721e-01,-4.999880136325371427e-01
