ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.55,0.95,0.1,0.1,5.694959019491333e-07,0.0005472426527295407,0.002572856486453816,3.7149958368977387e-09,6.095076567933941e-05,0.00019634764763466357,1.503435069081702e-07,0.000387741546533474,0.002660492436200371,1.5544292031023314e-06,0.0012467675016226286,0.004861729375526415,111363.0
0.0,1.0,40.0,0.55,0.95,0.1,0.1,2.831446886555578e-07,0.00038841334763715723,0.0016401877359905304,2.986536480338532e-09,5.464921298919621e-05,0.0001908992965980739,2.3538573561592194e-08,0.00015342285866712363,0.0007953585945349211,8.229089559247427e-07,0.000907143294041654,0.003934305316838596,111363.0
0.0,1.0,60.0,0.55,0.95,0.1,0.1,2.3621190133223944e-07,0.0003490630503299938,0.0013897585127562572,2.795873443978627e-09,5.287601955498e-05,0.00018038893856580366,1.8620701149579387e-08,0.00013645768996131872,0.000765272607961816,6.872191294031603e-07,0.0008289868089440026,0.0032236139917411516,111363.0
0.0,1.0,80.0,0.55,0.95,0.1,0.1,1.460377763876358e-07,0.00028063762109315155,0.0010828652672152028,2.6951985878055615e-09,5.191530205830995e-05,0.00016535341181972622,1.0081354183912564e-08,0.00010040594695491181,0.0005262402457253435,4.253367763911892e-07,0.0006521784850722916,0.0025570021441005393,111363.0
0.0,1.0,100.0,0.55,0.95,0.1,0.1,2.0621858663168902e-07,0.00033408016205063707,0.0013933065959743237,2.662074926949213e-09,5.1595299465641375e-05,0.0001774881995995457,1.2059285089352621e-08,0.00010981477627966384,0.0006832485959219999,6.039343998787652e-07,0.0007771321637139755,0.0033191829924014266,111363.0
0.0,1.0,120.0,0.55,0.95,0.1,0.1,1.8321591945525198e-07,0.0003093032465749129,0.0012608501418020029,2.6219470401652137e-09,5.12049513247031e-05,0.00016799377197167562,7.869029524039854e-09,8.870755054695093e-05,0.0005300491477802995,5.391567818015508e-07,0.0007342729613716896,0.003084507505654033,111363.0
0.0,1.0,140.0,0.55,0.95,0.1,0.1,1.7681650830441809e-07,0.00030694704690004945,0.0012327501983056012,2.604034694980559e-09,5.102974323843457e-05,0.0001655292535427012,6.97363580309603e-09,8.350829780983463e-05,0.0005017686049619525,5.208718544151777e-07,0.0007217145241819494,0.0030309527364121504,111363.0
0.0,1.0,160.0,0.55,0.95,0.1,0.1,1.1794451681774735e-07,0.0002556963996241689,0.0010826537726114401,2.5693818031307204e-09,5.06890698586068e-05,0.00016288343215806785,6.530223783929417e-09,8.080980004881473e-05,0.0004977012413087777,3.44733944866182e-07,0.000587140481372373,0.0025873766443674745,111363.0
0.0,1.0,180.0,0.55,0.95,0.1,0.1,1.3634187476170109e-07,0.00027073261037625587,0.0011410404245864281,2.564482920327388e-09,5.064072393170726e-05,0.00016289929243921248,6.4530277316244256e-09,8.033073964320524e-05,0.0004903694035581562,4.000081136331514e-07,0.000632461946391363,0.0027698525777619157,111363.0
0.0,1.0,200.0,0.55,0.95,0.1,0.1,1.1945321380617582e-07,0.0002566425800235453,0.001070601077865206,2.5596620813591293e-09,5.059310310071057e-05,0.00015929785806280633,6.328831199444195e-09,7.955395150113032e-05,0.00048521689299329423,3.4947114813772406e-07,0.0005911608479404942,0.0025672884825395175,111363.0
0.0,1.0,220.0,0.55,0.95,0.1,0.1,1.12463804432375e-07,0.00025034282792310857,0.0010488507906861457,2.5474424094009986e-09,5.0472194418323035e-05,0.00015759343346421733,6.142206170418014e-09,7.83722283109139e-05,0.0004793384295985677,3.28701764717306e-07,0.0005733251823505628,0.0025096205089956518,111363.0
0.0,1.0,240.0,0.55,0.95,0.1,0.1,9.221645324767047e-08,0.0002269306724436327,0.0009496797160884353,2.544317031174078e-09,5.044122352970909e-05,0.00015807718101861892,5.5921771551115675e-09,7.47808608877403e-05,0.0004586063583777714,2.685128655567257e-07,0.0005181822705928154,0.0022323556088689155,111363.0
0.0,1.0,260.0,0.55,0.95,0.1,0.1,1.0921766887375672e-07,0.0002460939998908959,0.0010271566938650056,2.5419408886857217e-09,5.041766445092158e-05,0.00015665570267352986,5.500951716844136e-09,7.416840106705912e-05,0.00045310867372106784,3.1961011401574023e-07,0.0005653407061372286,0.0024717057052004183,111363.0
0.0,1.0,280.0,0.55,0.95,0.1,0.1,9.29998799293564e-08,0.00022740927512875065,0.0009570466243797522,2.5399288839036323e-09,5.039770712942834e-05,0.0001576346359486367,5.377658320418272e-09,7.33325188468136e-05,0.0004405330898802596,2.710820525837473e-07,0.0005206554067555116,0.0022729721473103604,111363.0
0.0,1.0,300.0,0.55,0.95,0.1,0.1,9.630823366219742e-08,0.0002324441677273966,0.0009875479664888003,2.5356814872506348e-09,5.035555070943654e-05,0.00015674345808323488,5.488450781563461e-09,7.408407913690675e-05,0.00044766468221550535,2.8090056871777824e-07,0.0005300005365259343,0.0023582357591676604,111363.0
0.0,1.0,320.0,0.55,0.95,0.1,0.1,7.668805060429059e-08,0.00020723653915209506,0.000871331646541147,2.5319199047348617e-09,5.0318186620096534e-05,0.00015769445003241815,4.995938447811214e-09,7.068195277304677e-05,0.00045155957436838443,2.2253629346032565e-07,0.00047173752602514636,0.002004740915222639,111363.0
0.0,1.0,340.0,0.55,0.95,0.1,0.1,8.492933000205481e-08,0.0002176452238806082,0.0009299924214562054,2.5304526861262746e-09,5.030360510069109e-05,0.0001591407981998616,4.7054281373099805e-09,6.85961233402441e-05,0.00043696182484789266,2.4755210918272813e-07,0.0004975460874961516,0.002193874641320862,111363.0
0.0,1.0,360.0,0.55,0.95,0.1,0.1,8.36771779270742e-08,0.00021755982858237858,0.0009247104729565554,2.529131795248241e-09,5.029047419987448e-05,0.00015765688793493928,4.821730172281679e-09,6.943867922333833e-05,0.00043177715903245696,2.4368067181369264e-07,0.0004936402250766166,0.0021846973719022696,111363.0
0.0,1.0,380.0,0.55,0.95,0.1,0.1,7.578939253164833e-08,0.00020715283085195665,0.0008888651657739928,2.5285171707397905e-09,5.028436308376383e-05,0.0001578754879339682,4.594693214109031e-09,6.778416639679971e-05,0.00042883654200033766,2.2024496721009616e-07,0.00046930263925328204,0.0020798834673876727,111363.0
0.0,1.0,400.0,0.55,0.95,0.1,0.1,7.749768244700116e-08,0.0002104941221009422,0.0009046950775197836,2.5269084093825135e-09,5.026836390198624e-05,0.0001570606895487209,4.552689077020362e-09,6.747361763697247e-05,0.00042521065646202084,2.2541344985460063e-07,0.0004747772634136987,0.0021318138865486086,111363.0
0.0,1.0,420.0,0.55,0.95,0.1,0.1,7.259351954441477e-08,0.000203601015686187,0.000875007184116082,2.5234679200711375e-09,5.023413102733178e-05,0.00015782518673211298,4.570288007439493e-09,6.760390526766551e-05,0.00043257799464192163,2.1068680270573367e-07,0.00045900632098668713,0.002034618370974211,111363.0
0.0,1.0,440.0,0.55,0.95,0.1,0.1,7.248958294190351e-08,0.00020274878034338032,0.0008774182295378283,2.52012604564651e-09,5.02008570210361e-05,0.00015765049393806375,4.367957963081552e-09,6.609052854291266e-05,0.00043356829357189564,2.105806648169825e-07,0.0004588906893988834,0.002041035901103526,111363.0
0.0,1.0,460.0,0.55,0.95,0.1,0.1,6.892983609757036e-08,0.00019841403693225497,0.0008525335057485581,2.5234103396593574e-09,5.023355790365e-05,0.00015875922917530792,4.302896727034946e-09,6.559646886102136e-05,0.0004241386118119656,1.999632012260168e-07,0.0004471724513272445,0.0019747026762584,111363.0
0.0,1.0,480.0,0.55,0.95,0.1,0.1,7.051589450538326e-08,0.00020127770718556925,0.000867409956132548,2.5197330680892436e-09,5.0196942816164046e-05,0.0001583245907309985,4.396174814968995e-09,6.630365612067704e-05,0.00042177761033707317,2.0463177563309154e-07,0.00045236243835346403,0.002022127667329572,111363.0
0.0,1.0,500.0,0.55,0.95,0.1,0.1,6.992657087826347e-08,0.00019967892009227787,0.0008590681249621891,2.5203756498906705e-09,5.0203343015088854e-05,0.00015817916051124906,4.400258539324869e-09,6.633444459196797e-05,0.0004254111175081296,2.0285907844557487e-07,0.00045039879933851386,0.001993614096867188,111363.0
1.0,1.0,20.0,0.55,0.95,0.1,0.1,6.895621744984806e-07,0.0005866375987782022,0.0023008491554186604,3.5337095610564514e-09,5.944501291997884e-05,0.00024314964592977572,2.850469447666228e-07,0.0005338978785934842,0.0022952882215103096,1.7801058691677626e-06,0.0013342060819707586,0.004364109598815896,138139.0
