ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.55,0.95,0.1,0.1,5.654989335382194e-07,0.0005442318089926186,0.0025075352078665746,1.1327283171022894e-09,3.365602943162323e-05,0.00014316863064668957,1.4679580673065994e-07,0.00038313940900233683,0.002598951980135105,1.5485682655668961e-06,0.001244414828570801,0.00478048501281793,111363.0
0.0,1.0,40.0,0.55,0.95,0.1,0.1,2.800969977197131e-07,0.0003836754240090207,0.0014856079408428842,4.86351843491468e-10,2.205338621371938e-05,7.934485913932109e-05,2.096511889055702e-08,0.00014479336618283665,0.0005490496847466857,8.188395224250908e-07,0.0009048975203994598,0.003828429278642646,111363.0
0.0,1.0,60.0,0.55,0.95,0.1,0.1,2.329820070612824e-07,0.00034298420715979844,0.001260043142588561,3.2364911060312254e-10,1.7990250431917908e-05,7.793213435145697e-05,1.6038110079795093e-08,0.00012664166012728629,0.0005444710373670371,6.825842619934489e-07,0.0008261865781973518,0.003157726256047189,111363.0
0.0,1.0,80.0,0.55,0.95,0.1,0.1,1.4301585320884115e-07,0.000273262554948,0.0009725448509524908,2.391831564163772e-10,1.546554740112283e-05,9.349728005573411e-05,7.634082821802174e-09,8.737323859055571e-05,0.0003330188305678827,4.211742936483049e-07,0.000648979424672543,0.002491118442233856,111363.0
0.0,1.0,100.0,0.55,0.95,0.1,0.1,2.0294215934475912e-07,0.0003275334522563622,0.0012523479434427115,2.1465962724204616e-10,1.4651267086571256e-05,6.732761625081724e-05,9.365195920236472e-09,9.6773942361756e-05,0.00046637902286461526,5.992466224867989e-07,0.0007741102133978074,0.0032233371912127017,111363.0
0.0,1.0,120.0,0.55,0.95,0.1,0.1,1.801407028571045e-07,0.0003015293466785603,0.0011143532628022463,1.8425345187734497e-10,1.3573999111438934e-05,8.32115166731389e-05,5.1643799754078355e-09,7.186362066725998e-05,0.0002778200978705831,5.350734751440282e-07,0.0007314871667664637,0.002982028173863017,111363.0
0.0,1.0,140.0,0.55,0.95,0.1,0.1,1.7375575774511998e-07,0.00029929550259794025,0.0010881051666991393,1.7324608016697164e-10,1.3162297678102088e-05,8.378656951166432e-05,4.317543716981156e-09,6.570801866576983e-05,0.0002425103544760201,5.167764834382119e-07,0.0007188716738321325,0.002938018576109734,111363.0
0.0,1.0,160.0,0.55,0.95,0.1,0.1,1.1523224639511517e-07,0.0002472980161019164,0.0009486119155039879,1.4658353384483318e-10,1.2107168696472069e-05,8.52807689866676e-05,3.885326101792972e-09,6.233238405349961e-05,0.00023901016294071114,3.4166482954970776e-07,0.000584521025755026,0.0025215448145845844,111363.0
0.0,1.0,180.0,0.55,0.95,0.1,0.1,1.3353651206963952e-07,0.00026236673260390987,0.000998101325503917,1.4086890818522307e-10,1.1868820842241367e-05,8.643493996759423e-05,3.745258570975693e-09,6.119851771877888e-05,0.0002227317739876635,3.967234087297575e-07,0.0006298598326054437,0.0026851372625564932,111363.0
0.0,1.0,200.0,0.55,0.95,0.1,0.1,1.1662635179019654e-07,0.00024813177755814907,0.0009335182182607058,1.373926458576674e-10,1.1721460909701803e-05,8.870307853790604e-05,3.677822987935452e-09,6.0645057407306095e-05,0.00021337852956597166,3.460638397367965e-07,0.0005882719096955051,0.00249847304667824,111363.0
0.0,1.0,220.0,0.55,0.95,0.1,0.1,1.0965385758071611e-07,0.000241824218086361,0.0009158162951557101,1.3229800384703327e-10,1.1502086934423391e-05,9.024566689954518e-05,3.458387755502797e-09,5.88080585932132e-05,0.00021491391917764316,3.2537088698279845e-07,0.0005704129092006933,0.002442289299389942,111363.0
0.0,1.0,240.0,0.55,0.95,0.1,0.1,8.954003851030208e-08,0.0002177107233863095,0.000817708826857503,1.2628707536349747e-10,1.1237752238036638e-05,9.382289784299035e-05,2.9269259898627836e-09,5.4101071984414356e-05,0.00019324161228776305,2.655669024656799e-07,0.0005153318372327485,0.0021660619704417555,111363.0
0.0,1.0,260.0,0.55,0.95,0.1,0.1,1.0643384197612312e-07,0.00023733473949031137,0.0008922278031335477,1.2712733902115305e-10,1.1275076009551024e-05,9.249082015534345e-05,2.8201355275304563e-09,5.310494823959869e-05,0.000181675127639336,3.1635426306181774e-07,0.0005624537874899748,0.002402517461605964,111363.0
0.0,1.0,280.0,0.55,0.95,0.1,0.1,9.029751683795831e-08,0.00021831364450013713,0.0008266385988467159,1.2331990027428044e-10,1.1104949359374875e-05,9.361172715449369e-05,2.7258288814404807e-09,5.2209471185221565e-05,0.00018087265487409421,2.6804340173216026e-07,0.0005177290814047055,0.0022054314145115595,111363.0
0.0,1.0,300.0,0.55,0.95,0.1,0.1,9.36481812716259e-08,0.00022352257578535392,0.0008543258574272529,1.2226622699212778e-10,1.1057405979348312e-05,9.24469370943161e-05,2.816276943599015e-09,5.306860600768608e-05,0.00017919826946027328,2.7800600064428665e-07,0.0005272627434631491,0.0022913323657271696,111363.0
0.0,1.0,320.0,0.55,0.95,0.1,0.1,7.411109180674235e-08,0.00019719439587339844,0.0007374651848820852,1.2009832287342048e-10,1.0958938035841816e-05,9.399011143853322e-05,2.311030489133345e-09,4.8073178479619436e-05,0.00017589568434574302,2.199021466082203e-07,0.00046893725231444375,0.001942509758861979,111363.0
0.0,1.0,340.0,0.55,0.95,0.1,0.1,8.231096288828465e-08,0.0002081428424558837,0.0007936534527982797,1.1854834075898096e-10,1.088799066673833e-05,9.508581901034163e-05,2.0317691820331007e-09,4.507515038281182e-05,0.0001563381196913067,2.4478257114206183e-07,0.0004947550617649726,0.002129536419693191,111363.0
0.0,1.0,360.0,0.55,0.95,0.1,0.1,8.105932298497802e-08,0.00020821702301680256,0.0007866494083893671,1.166890370860985e-10,1.0802269996907989e-05,9.373349125302116e-05,2.145810236993112e-09,4.632289106902884e-05,0.0001508457173467452,2.4091546968085487e-07,0.0004908314065754705,0.0021153690165683354,111363.0
0.0,1.0,380.0,0.55,0.95,0.1,0.1,7.323065959877872e-08,0.000197375626946324,0.0007513570288325782,1.178703451933539e-10,1.0856811004772713e-05,9.427994022747958e-05,1.8899572228934596e-09,4.3473638252318607e-05,0.00014548019552584893,2.1768415122824933e-07,0.0004665663417224279,0.002014310950744406,111363.0
0.0,1.0,400.0,0.55,0.95,0.1,0.1,7.488636197360986e-08,0.00020111516597691258,0.0007668606596284798,1.1589526352881914e-10,1.0765466247628067e-05,9.338300836557219e-05,1.8531699001044426e-09,4.304845990397848e-05,0.00014178886619663474,2.226900207571963e-07,0.00047190043521615476,0.002065410104323233,111363.0
0.0,1.0,420.0,0.55,0.95,0.1,0.1,7.002805391101888e-08,0.00019371602002404717,0.0007378277589594228,1.156592272357033e-10,1.0754498000171988e-05,9.240398674951869e-05,1.8555014048225483e-09,4.30755313933856e-05,0.00015118016794420718,2.0811300110099842e-07,0.000456194038870521,0.0019698991221845426,111363.0
0.0,1.0,440.0,0.55,0.95,0.1,0.1,6.995681607240729e-08,0.00019294261785305364,0.0007409201571096706,1.131153227751263e-10,1.0635568756541717e-05,9.445375006339736e-05,1.6596747003513098e-09,4.0739105296401756e-05,0.0001518276674455252,2.080976581940954e-07,0.00045617722235343514,0.001976479053820089,111363.0
0.0,1.0,460.0,0.55,0.95,0.1,0.1,6.641868677374618e-08,0.00018818608449905935,0.0007151569144395246,1.1422515590746457e-10,1.0687616942399487e-05,9.509882527409401e-05,1.6000039527272683e-09,4.0000049409060336e-05,0.00014027721048897834,1.9754183121260382e-07,0.0004444567821651547,0.0019100947075555016,111363.0
0.0,1.0,480.0,0.55,0.95,0.1,0.1,6.800047265313353e-08,0.00019133455847635144,0.0007292685991761072,1.1296311244735595e-10,1.0628410626587399e-05,9.249262802950444e-05,1.6689988870701062e-09,4.08533828106083e-05,0.0001363339089948039,2.0221945595988315e-07,0.00044968817636211334,0.0019589792605040133,111363.0
0.0,1.0,500.0,0.55,0.95,0.1,0.1,6.744371357860237e-08,0.0001898077902504095,0.0007223772964692762,1.1263135705256386e-10,1.0612792142153913e-05,9.469260719616862e-05,1.6791789929238932e-09,4.097778657911983e-05,0.00014220818326532545,2.0053933038583065e-07,0.0004478161792363365,0.0019302310989463348,111363.0
1.0,1.0,20.0,0.55,0.95,0.1,0.1,6.86605287078725e-07,0.0005841049487706731,0.0022740627680116823,1.2173811455930467e-09,3.489098946136447e-05,0.000137042995817065,2.8065245920201433e-07,0.0005297664194737284,0.0023421334169895372,1.7779460208885677e-06,0.0013333964230072643,0.004343011891228444,138139.0
1.0,1.0,40.0,0.55,0.95,0.1,0.1,4.0676610614899595e-07,0.00043734404761826127,0.0016545641444809555,4.957146176378288e-10,2.2264649506287514e-05,0.0001081885908770277,2.720828413674232e-08,0.00016494933809125249,0.001073568694389841,1.1925943196926077e-06,0.001092059668558732,0.0037819351481759977,138139.0
1.0,1.0,60.0,0.55,0.95,0.1,0.1,2.229558017934957e-07,0.0003338855120438097,0.0012613485123480392,3.252943810702629e-10,1.8035919191165802e-05,0.00011289077036152678,1.2466927609612774e-08,0.00011165539668826033,0.00044464232288885246,6.560751833898041e-07,0.0008099846809599575,0.0032265124437937396,138139.0
1.0,1.0,80.0,0.55,0.95,0.1,0.1,2.561166418355538e-07,0.0003535907320291932,0.0012671657015266458,2.7672547681321887e-10,1.6635067682856565e-05,0.00010820850724708223,1.2936072617204413e-08,0.00011373685689873979,0.0003479088364930106,7.551371274126438e-07,0.0008689862642255306,0.0033453797608398446,138139.0
1.0,1.0,100.0,0.55,0.95,0.1,0.1,1.6604026086942695e-07,0.00028728272705519207,0.0010536321402631042,2.435473920397106e-10,1.560600499934915e-05,0.00011011682290643462,8.819583225380712e-09,9.391263613263506e-05,0.00032762560058596004,4.890576519908605e-07,0.0006993265703452576,0.0027231539972969176,138139.0
1.0,1.0,120.0,0.55,0.95,0.1,0.1,1.458785860711135e-07,0.0002721749536144131,0.0010160360514192685,1.9327423501005683e-10,1.3902310419856723e-05,0.00010488863571762839,7.931303918582814e-09,8.90578683698572e-05,0.000272913938659583,4.2951118005974767e-07,0.000655371024733126,0.002670305579880594,138139.0
1.0,1.0,140.0,0.55,0.95,0.1,0.1,1.5388418872995293e-07,0.00027944715450082814,0.0010670134556779063,1.7476256335488402e-10,1.3219779247585189e-05,0.00010311037504250297,7.126241248216889e-09,8.441706728036038e-05,0.00027849956405992895,4.54351562378287e-07,0.0006740560528459684,0.0028194304279312867,138139.0
1.0,1.0,160.0,0.55,0.95,0.1,0.1,1.3396721817088815e-07,0.00026136539690949166,0.0009907133794991505,1.6427172989843023e-10,1.2816853354019083e-05,9.856116042965562e-05,6.437412033697527e-09,8.023348449181008e-05,0.00025955668996769954,3.9529997074906834e-07,0.0006287288531227657,0.002614022288100097,138139.0
1.0,1.0,180.0,0.55,0.95,0.1,0.1,1.2898444185044413e-07,0.00025414086820326723,0.0009700502674796392,1.58808789280804e-10,1.2601935933847783e-05,9.94197677749521e-05,6.150471254222255e-09,7.842494025641496e-05,0.0002526043454672346,3.8064404550782935e-07,0.0006169635690280499,0.0025581266891967313,138139.0
1.0,1.0,200.0,0.55,0.95,0.1,0.1,1.1911580204795164e-07,0.00024578861139045696,0.0008793130089039521,1.4808735048106096e-10,1.216911461368743e-05,9.764214918907139e-05,4.858144973565711e-09,6.970039435731846e-05,0.0002428424274122138,3.5234117381980815e-07,0.0005935833335091276,0.0022974544501105708,138139.0
1.0,1.0,220.0,0.55,0.95,0.1,0.1,1.0069664409905522e-07,0.0002240209522388345,0.0008233873805823302,1.4071176933338647e-10,1.1862199177782612e-05,9.701292350601556e-05,4.402378282449423e-09,6.63504203637733e-05,0.00021704545153237306,2.975468422453829e-07,0.000545478544257593,0.0021561037667086023,138139.0
1.0,1.0,240.0,0.55,0.95,0.1,0.1,8.127873098618095e-08,0.00020441774445595533,0.0007714094550551285,1.347231922582712e-10,1.1607032017629278e-05,9.928012320719396e-05,3.4759848832191666e-09,5.895748369137854e-05,0.0002062257499708583,2.402254848830654e-07,0.0004901280290730835,0.002008722491987333,138139.0
1.0,1.0,260.0,0.55,0.95,0.1,0.1,8.645372599742176e-08,0.00020997197210897962,0.000778352336515594,1.2935671637380062e-10,1.1373509413272608e-05,9.620781455419584e-05,3.2095368530137233e-09,5.665277445115749e-05,0.00020440473859408947,2.5602228442287777e-07,0.0005059864468766706,0.0020344444563984965,138139.0
1.0,1.0,280.0,0.55,0.95,0.1,0.1,9.665069670267388e-08,0.00022254802479044515,0.0008419339299840431,1.2967735353320215e-10,1.1387596477448705e-05,9.655976865656386e-05,3.258851430311869e-09,5.708635064804782e-05,0.0001957558947510697,2.8656356132417655e-07,0.0005353163189406583,0.002233486126544496,138139.0
1.0,1.0,300.0,0.55,0.95,0.1,0.1,8.57268166480029e-08,0.0002124689836131189,0.0007928961100135549,1.265302317160076e-10,1.1248565762620922e-05,9.469932279252143e-05,3.0794999844791043e-09,5.54932426920531e-05,0.00019518043448500577,2.539744197278135e-07,0.0005039587480417554,0.002088808572763137,138139.0
1.0,1.0,320.0,0.55,0.95,0.1,0.1,7.334649297186194e-08,0.00019414884055896217,0.0007297435011237169,1.2410174729692276e-10,1.1140096377362395e-05,9.6563867690341e-05,2.8108526341532743e-09,5.301747479985514e-05,0.00019026859773740612,2.1710452453413562e-07,0.00046594476554001076,0.0019023980379434034,138139.0
1.0,1.0,340.0,0.55,0.95,0.1,0.1,7.249455698511943e-08,0.00019586174418451615,0.0007322123130049407,1.2362966436845983e-10,1.111888773072468e-05,9.671140969128418e-05,2.6108969383538396e-09,5.10969366826803e-05,0.0001645269925075068,2.1474914435263602e-07,0.000463410341223236,0.0019353985368160311,138139.0
1.0,1.0,360.0,0.55,0.95,0.1,0.1,7.265769605183039e-08,0.00019549011066010322,0.0007406969052114561,1.2284002025821117e-10,1.1083321715903187e-05,9.617520482976923e-05,2.204431426736998e-09,4.6951373001617296e-05,0.00015709845358884985,2.1564581670849596e-07,0.0004643768046624379,0.0019688170572157494,138139.0
1.0,1.0,380.0,0.55,0.95,0.1,0.1,6.596625446324006e-08,0.00018611401346267756,0.0006955966740457322,1.2148560561104667e-10,1.1022050880441747e-05,9.482136238302525e-05,1.9373897704946636e-09,4.401579001329709e-05,0.00013910151453618233,1.958398880136145e-07,0.0004425380074226557,0.001852867145217989,138139.0
1.0,1.0,400.0,0.55,0.95,0.1,0.1,7.487920903193649e-08,0.0001973802057394775,0.000728893925776862,1.2060754200251347e-10,1.0982146511612085e-05,9.784398200285279e-05,2.0409072675213307e-09,4.5176401666371465e-05,0.00014425244105480218,2.2247611228628562e-07,0.0004716737349972814,0.001944585354272931,138139.0
1.0,1.0,420.0,0.55,0.95,0.1,0.1,6.123289989080983e-08,0.00017963441287897566,0.0006656383485688706,1.2284776655717936e-10,1.1083671167856766e-05,9.763805480430388e-05,2.1406760316667975e-09,4.6267440297327856e-05,0.00015533364836525375,1.8143517587420548e-07,0.00042595208166436456,0.001743943342537054,138139.0
1.0,1.0,440.0,0.55,0.95,0.1,0.1,6.18352219178562e-08,0.0001805523396626753,0.000694036404081299,1.2139321060317213e-10,1.1017858712253127e-05,9.829349369846815e-05,2.115429941656164e-09,4.599380329627203e-05,0.00016679339746458117,1.8326884260130925e-07,0.00042809910371467637,0.0018170223210808472,138139.0
1.0,1.0,460.0,0.55,0.95,0.1,0.1,6.207035703536549e-08,0.0001813124231174969,0.0006729064660267285,1.1708425718417706e-10,1.0820547915155548e-05,9.604375684524862e-05,1.8457840470759333e-09,4.2962588924271464e-05,0.00013138129541260418,1.8424820280183637e-07,0.0004292414271733757,0.0017912943458223331,138139.0
1.0,1.0,480.0,0.55,0.95,0.1,0.1,6.169325469946985e-08,0.00018044750443680372,0.000684660231431131,1.193471288843877e-10,1.092461115483694e-05,9.772640460719343e-05,1.9266967181219115e-09,4.3894153575640476e-05,0.00015050201169157778,1.830337202514032e-07,0.00042782440352486114,0.0018057522779946218,138139.0
1.0,1.0,500.0,0.55,0.95,0.1,0.1,5.6590351126550476e-08,0.00017388117303616143,0.0006457161560633572,1.1914151430614755e-10,1.0915196484999598e-05,9.70421779082233e-05,1.8458319800396579e-09,4.2963146766032604e-05,0.0001439985830598758,1.6780607988530564e-07,0.0004096414040173498,0.0016961077072219727,138139.0
2.0,1.0,20.0,0.55,0.95,0.1,0.1,5.21061622309194e-07,0.00048355611185373813,0.0018228286172403514,1.1050254813723435e-09,3.32419235510273e-05,0.00017602250999569573,2.6071849993152776e-08,0.0001614677986260814,0.0007002350135583623,1.5360079914530568e-06,0.0012393578948201591,0.0045922283281669965,88326.0
2.0,1.0,40.0,0.55,0.95,0.1,0.1,4.4505266259604316e-07,0.0004611486934301584,0.0015685338505577885,3.660615535178656e-10,1.9132735129036453e-05,8.791623309855137e-05,2.083299538658607e-08,0.00014433639661078583,0.0005625060811078417,1.3139589308480256e-06,0.0011462804765187383,0.004055179237466972,88326.0
