ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.95,0.95,1.5,0.1,8.418167213336153e-05,0.006838618747853845,0.01831860117367284,0.00016830740662697474,0.012973334445198534,0.03565391687674367,5.593763974833743e-08,0.00023651139454228717,0.0009832854706020061,,,,65481.0
0.0,1.0,40.0,0.95,0.95,1.5,0.1,1.6652210900921646e-06,0.000993120493948294,0.0029289449921126903,3.3227821572584676e-06,0.0018228500095340998,0.005420415165986398,7.660022925861459e-09,8.752155692091782e-05,0.00043747481823898165,,,,65481.0
0.0,1.0,60.0,0.95,0.95,1.5,0.1,9.59613814757513e-07,0.0006143002501936732,0.0021882002082276794,1.9168078829972496e-06,0.0013844883108922407,0.004085748202705416,2.4197465177764573e-09,4.9190919058058446e-05,0.0002906522137499424,,,,65481.0
0.0,1.0,80.0,0.95,0.95,1.5,0.1,8.187577735503139e-07,0.0005705100876878944,0.0017611743527815053,1.636244036347578e-06,0.001279157549462762,0.003360605766078417,1.2715107530495915e-09,3.565824943893897e-05,0.00016174293948459384,,,,65481.0
0.0,1.0,100.0,0.95,0.95,1.5,0.1,6.499250570892247e-07,0.00048624142863990655,0.0013031896432928083,1.2990707491480074e-06,0.0011397678487955376,0.0025045453075271283,7.793650304418616e-10,2.791710999444358e-05,0.00010183397905848771,,,,65481.0
0.0,1.0,120.0,0.95,0.95,1.5,0.1,5.733558246831631e-07,0.00043201191946398346,0.0011507685570333818,1.1463146558914347e-06,0.0010706608500787888,0.002217215424691149,3.9699347489156635e-10,1.9924695101596068e-05,8.432168937561528e-05,,,,65481.0
0.0,1.0,140.0,0.95,0.95,1.5,0.1,4.88209351258314e-07,0.0003875464296741198,0.0009731631623802916,9.760178876141578e-07,0.0009879361758808904,0.0018683041904491832,4.0081490247006563e-10,2.0020362196275713e-05,7.80221343113999e-05,,,,65481.0
0.0,1.0,160.0,0.95,0.95,1.5,0.1,4.303101135169018e-07,0.00035315165285160617,0.0008647049875733694,8.60337972232877e-07,0.0009275440540658309,0.0016752432041340325,2.8225480092661637e-10,1.680044049799339e-05,5.416677101270659e-05,,,,65481.0
0.0,1.0,180.0,0.95,0.95,1.5,0.1,4.558282930059407e-07,0.0003731121197965326,0.0008933841541813079,9.113700778399213e-07,0.0009546570472373423,0.0017182808005369056,2.8650817196004685e-10,1.692655227623295e-05,6.848750782571043e-05,,,,65481.0
0.0,1.0,200.0,0.95,0.95,1.5,0.1,4.1237886700138676e-07,0.00034453123294368515,0.000907569113347796,8.245362435289009e-07,0.0009080397808074825,0.0017557330447593908,2.2149047387255913e-10,1.4882556026185795e-05,5.9405181936201386e-05,,,,65481.0
0.0,1.0,220.0,0.95,0.95,1.5,0.1,3.6126689378108456e-07,0.0003280862289030743,0.0007355015420646493,7.223424617631281e-07,0.0008499073253967918,0.001431353879935702,1.9132579904098456e-10,1.3832056934562717e-05,3.9649204193596764e-05,,,,65481.0
0.0,1.0,240.0,0.95,0.95,1.5,0.1,3.6340653351712253e-07,0.00032270603138584956,0.0006949693519024288,7.265849383181492e-07,0.0008523995180184872,0.0013405594057212227,2.2812871609594463e-10,1.510393048500769e-05,4.937929808363489e-05,,,,65481.0
0.0,1.0,260.0,0.95,0.95,1.5,0.1,3.5270076500938316e-07,0.00031770423321287905,0.0008655837598502352,7.052214233300997e-07,0.0008397746265100534,0.0016888068202422328,1.8010668866670565e-10,1.3420383327860112e-05,4.236069945823759e-05,,,,65481.0
