ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.95,0.75,0.3,0.7,7.148201256352382e-05,0.005920141675109758,0.029932047085942312,7.148201256352382e-05,0.005920141675109758,0.029932047085942312,,,,,,,58009.0
0.0,1.0,40.0,0.95,0.75,0.3,0.7,5.5850292745889815e-05,0.00505205954078319,0.02138084137012517,5.5850292745889815e-05,0.00505205954078319,0.02138084137012517,,,,,,,58009.0
0.0,1.0,60.0,0.95,0.75,0.3,0.7,5.198242292592635e-05,0.0048375494334703065,0.02039831616613905,5.198242292592635e-05,0.0048375494334703065,0.02039831616613905,,,,,,,58009.0
0.0,1.0,80.0,0.95,0.75,0.3,0.7,4.98742316007952e-05,0.004702273672692146,0.01984294633261042,4.98742316007952e-05,0.004702273672692146,0.01984294633261042,,,,,,,58009.0
0.0,1.0,100.0,0.95,0.75,0.3,0.7,4.8664272695734666e-05,0.004614821624773335,0.01920412699174677,4.8664272695734666e-05,0.004614821624773335,0.01920412699174677,,,,,,,58009.0
0.0,1.0,120.0,0.95,0.75,0.3,0.7,4.5603850692342344e-05,0.004474551080192192,0.02098965414962468,4.5603850692342344e-05,0.004474551080192192,0.02098965414962468,,,,,,,58009.0
0.0,1.0,140.0,0.95,0.75,0.3,0.7,4.524539541184288e-05,0.004443754372210295,0.01933278436068217,4.524539541184288e-05,0.004443754372210295,0.01933278436068217,,,,,,,58009.0
0.0,1.0,160.0,0.95,0.75,0.3,0.7,4.38439965002508e-05,0.004332600021137386,0.018906123614223523,4.38439965002508e-05,0.004332600021137386,0.018906123614223523,,,,,,,58009.0
0.0,1.0,180.0,0.95,0.75,0.3,0.7,4.3639106456457995e-05,0.00431984561220064,0.017827755022580428,4.3639106456457995e-05,0.00431984561220064,0.017827755022580428,,,,,,,58009.0
0.0,1.0,200.0,0.95,0.75,0.3,0.7,4.208315451487229e-05,0.00424906482536948,0.01779551645214736,4.208315451487229e-05,0.00424906482536948,0.01779551645214736,,,,,,,58009.0
0.0,1.0,220.0,0.95,0.75,0.3,0.7,4.486776883260814e-05,0.004407763271004481,0.019009078734066147,4.486776883260814e-05,0.004407763271004481,0.019009078734066147,,,,,,,58009.0
0.0,1.0,240.0,0.95,0.75,0.3,0.7,4.205322048865565e-05,0.004264654112731172,0.018240534198116155,4.205322048865565e-05,0.004264654112731172,0.018240534198116155,,,,,,,58009.0
0.0,1.0,260.0,0.95,0.75,0.3,0.7,4.16004260211624e-05,0.004231961620961824,0.016816937825049304,4.16004260211624e-05,0.004231961620961824,0.016816937825049304,,,,,,,58009.0
0.0,1.0,280.0,0.95,0.75,0.3,0.7,4.398069947030025e-05,0.004371812817792623,0.018926453906603177,4.398069947030025e-05,0.004371812817792623,0.018926453906603177,,,,,,,58009.0
0.0,1.0,300.0,0.95,0.75,0.3,0.7,4.2359425725106425e-05,0.004269080650051381,0.017427392422320144,4.2359425725106425e-05,0.004269080650051381,0.017427392422320144,,,,,,,58009.0
0.0,1.0,320.0,0.95,0.75,0.3,0.7,4.190408990437374e-05,0.0042317752973145585,0.0182169978289755,4.190408990437374e-05,0.0042317752973145585,0.0182169978289755,,,,,,,58009.0
0.0,1.0,340.0,0.95,0.75,0.3,0.7,4.224114542560692e-05,0.004255159718305633,0.018163666546460348,4.224114542560692e-05,0.004255159718305633,0.018163666546460348,,,,,,,58009.0
0.0,1.0,360.0,0.95,0.75,0.3,0.7,4.119082490805149e-05,0.004210979484645585,0.017716421682327774,4.119082490805149e-05,0.004210979484645585,0.017716421682327774,,,,,,,58009.0
0.0,1.0,380.0,0.95,0.75,0.3,0.7,3.9878116674597386e-05,0.004114572012449635,0.017224191070231914,3.9878116674597386e-05,0.004114572012449635,0.017224191070231914,,,,,,,58009.0
0.0,1.0,400.0,0.95,0.75,0.3,0.7,4.18569146580212e-05,0.004233965305852689,0.01747683231815538,4.18569146580212e-05,0.004233965305852689,0.01747683231815538,,,,,,,58009.0
0.0,1.0,420.0,0.95,0.75,0.3,0.7,4.013102569261386e-05,0.004129950973764772,0.017291767892263145,4.013102569261386e-05,0.004129950973764772,0.017291767892263145,,,,,,,58009.0
0.0,1.0,440.0,0.95,0.75,0.3,0.7,4.129999511074787e-05,0.004197918756504543,0.01758573531385446,4.129999511074787e-05,0.004197918756504543,0.01758573531385446,,,,,,,58009.0
0.0,1.0,460.0,0.95,0.75,0.3,0.7,4.009567272665461e-05,0.004120948383595878,0.01663158933888129,4.009567272665461e-05,0.004120948383595878,0.01663158933888129,,,,,,,58009.0
0.0,1.0,480.0,0.95,0.75,0.3,0.7,4.095951065995842e-05,0.004201152093100739,0.01737756391332198,4.095951065995842e-05,0.004201152093100739,0.01737756391332198,,,,,,,58009.0
0.0,1.0,500.0,0.95,0.75,0.3,0.7,3.9861696219949974e-05,0.004118995537145441,0.01725555421153387,3.9861696219949974e-05,0.004118995537145441,0.01725555421153387,,,,,,,58009.0
1.0,1.0,20.0,0.95,0.75,0.3,0.7,7.51977962698201e-05,0.006081785193007657,0.02746510434255912,7.51977962698201e-05,0.006081785193007657,0.02746510434255912,,,,,,,156134.0
1.0,1.0,40.0,0.95,0.75,0.3,0.7,7.046183564006275e-05,0.005920733198892968,0.03317427073582724,7.046183564006275e-05,0.005920733198892968,0.03317427073582724,,,,,,,156134.0
1.0,1.0,60.0,0.95,0.75,0.3,0.7,5.184959363608514e-05,0.0048073207605089175,0.019109307513333652,5.184959363608514e-05,0.0048073207605089175,0.019109307513333652,,,,,,,156134.0
1.0,1.0,80.0,0.95,0.75,0.3,0.7,4.707313050400581e-05,0.004567584753766128,0.020318074567018514,4.707313050400581e-05,0.004567584753766128,0.020318074567018514,,,,,,,156134.0
1.0,1.0,100.0,0.95,0.75,0.3,0.7,4.5452358016226994e-05,0.0044412217934168665,0.020942851871532598,4.5452358016226994e-05,0.0044412217934168665,0.020942851871532598,,,,,,,156134.0
1.0,1.0,120.0,0.95,0.75,0.3,0.7,4.648378341034055e-05,0.004502105901110141,0.02005057797295796,4.648378341034055e-05,0.004502105901110141,0.02005057797295796,,,,,,,156134.0
1.0,1.0,140.0,0.95,0.75,0.3,0.7,4.614620941247806e-05,0.0044791050417761855,0.01990736641181189,4.614620941247806e-05,0.0044791050417761855,0.01990736641181189,,,,,,,156134.0
1.0,1.0,160.0,0.95,0.75,0.3,0.7,4.454399729473115e-05,0.0043826286708933794,0.019214005897859997,4.454399729473115e-05,0.0043826286708933794,0.019214005897859997,,,,,,,156134.0
1.0,1.0,180.0,0.95,0.75,0.3,0.7,4.228483812750442e-05,0.004248735548730308,0.01727937428762153,4.228483812750442e-05,0.004248735548730308,0.01727937428762153,,,,,,,156134.0
1.0,1.0,200.0,0.95,0.75,0.3,0.7,4.384367955107467e-05,0.0043787550533897065,0.02000102493520534,4.384367955107467e-05,0.0043787550533897065,0.02000102493520534,,,,,,,156134.0
1.0,1.0,220.0,0.95,0.75,0.3,0.7,4.374445137673057e-05,0.004375732950628862,0.019163175851755337,4.374445137673057e-05,0.004375732950628862,0.019163175851755337,,,,,,,156134.0
1.0,1.0,240.0,0.95,0.75,0.3,0.7,4.300926181717761e-05,0.00430841148265889,0.017548111220557397,4.300926181717761e-05,0.00430841148265889,0.017548111220557397,,,,,,,156134.0
1.0,1.0,260.0,0.95,0.75,0.3,0.7,4.121464725625559e-05,0.004196994481558765,0.018816066357032396,4.121464725625559e-05,0.004196994481558765,0.018816066357032396,,,,,,,156134.0
1.0,1.0,280.0,0.95,0.75,0.3,0.7,4.231557574335144e-05,0.004265363306180368,0.017003683889109875,4.231557574335144e-05,0.004265363306180368,0.017003683889109875,,,,,,,156134.0
1.0,1.0,300.0,0.95,0.75,0.3,0.7,4.2371147588928246e-05,0.004254479314675898,0.018827645007153546,4.2371147588928246e-05,0.004254479314675898,0.018827645007153546,,,,,,,156134.0
1.0,1.0,320.0,0.95,0.75,0.3,0.7,4.1566475211947234e-05,0.004201103646012586,0.018223762318818202,4.1566475211947234e-05,0.004201103646012586,0.018223762318818202,,,,,,,156134.0
1.0,1.0,340.0,0.95,0.75,0.3,0.7,4.1945504731822424e-05,0.004228481268839171,0.017539281049456637,4.1945504731822424e-05,0.004228481268839171,0.017539281049456637,,,,,,,156134.0
1.0,1.0,360.0,0.95,0.75,0.3,0.7,4.1307445542907163e-05,0.004199812529450691,0.017461416885731388,4.1307445542907163e-05,0.004199812529450691,0.017461416885731388,,,,,,,156134.0
1.0,1.0,380.0,0.95,0.75,0.3,0.7,4.1228533615804124e-05,0.004203207719187431,0.017754173040036184,4.1228533615804124e-05,0.004203207719187431,0.017754173040036184,,,,,,,156134.0
1.0,1.0,400.0,0.95,0.75,0.3,0.7,4.098851773719231e-05,0.004174833345304659,0.01755777391375087,4.098851773719231e-05,0.004174833345304659,0.01755777391375087,,,,,,,156134.0
1.0,1.0,420.0,0.95,0.75,0.3,0.7,4.06689608166655e-05,0.004163824028683396,0.0171495497987274,4.06689608166655e-05,0.004163824028683396,0.0171495497987274,,,,,,,156134.0
1.0,1.0,440.0,0.95,0.75,0.3,0.7,4.0431365359569435e-05,0.004163583206261954,0.01693328397970348,4.0431365359569435e-05,0.004163583206261954,0.01693328397970348,,,,,,,156134.0
1.0,1.0,460.0,0.95,0.75,0.3,0.7,4.175533277316144e-05,0.004225805540235396,0.01786687084512623,4.175533277316144e-05,0.004225805540235396,0.01786687084512623,,,,,,,156134.0
1.0,1.0,480.0,0.95,0.75,0.3,0.7,3.977759949559727e-05,0.004121143451162523,0.017223060055019904,3.977759949559727e-05,0.004121143451162523,0.017223060055019904,,,,,,,156134.0
1.0,1.0,500.0,0.95,0.75,0.3,0.7,3.99562609910346e-05,0.004133179192059803,0.017027416242931505,3.99562609910346e-05,0.004133179192059803,0.017027416242931505,,,,,,,156134.0
2.0,1.0,20.0,0.95,0.75,0.3,0.7,8.954714820701143e-05,0.006666457194273566,0.04944314290023599,8.954714820701143e-05,0.006666457194273566,0.04944314290023599,,,,,,,18541.0
2.0,1.0,40.0,0.95,0.75,0.3,0.7,4.653802130716427e-05,0.004513767548239633,0.0186739042068372,4.653802130716427e-05,0.004513767548239633,0.0186739042068372,,,,,,,18541.0
2.0,1.0,60.0,0.95,0.75,0.3,0.7,5.3331924063928506e-05,0.0049014568336869565,0.022317374129924582,5.3331924063928506e-05,0.0049014568336869565,0.022317374129924582,,,,,,,18541.0
2.0,1.0,80.0,0.95,0.75,0.3,0.7,4.787019433829253e-05,0.00452333197731603,0.01789879441446716,4.787019433829253e-05,0.00452333197731603,0.01789879441446716,,,,,,,18541.0
2.0,1.0,100.0,0.95,0.75,0.3,0.7,4.685732160618776e-05,0.004467927100726434,0.018984499700470253,4.685732160618776e-05,0.004467927100726434,0.018984499700470253,,,,,,,18541.0
2.0,1.0,120.0,0.95,0.75,0.3,0.7,4.3948633327585674e-05,0.004320123246780141,0.018538780732595454,4.3948633327585674e-05,0.004320123246780141,0.018538780732595454,,,,,,,18541.0
2.0,1.0,140.0,0.95,0.75,0.3,0.7,4.3887746888195946e-05,0.004329960530595227,0.01890877645753867,4.3887746888195946e-05,0.004329960530595227,0.01890877645753867,,,,,,,18541.0
2.0,1.0,160.0,0.95,0.75,0.3,0.7,4.6324733643399e-05,0.004418232809665124,0.017675787463205708,4.6324733643399e-05,0.004418232809665124,0.017675787463205708,,,,,,,18541.0
2.0,1.0,180.0,0.95,0.75,0.3,0.7,4.231134548197694e-05,0.004259114301493348,0.01919098201493776,4.231134548197694e-05,0.004259114301493348,0.01919098201493776,,,,,,,18541.0
2.0,1.0,200.0,0.95,0.75,0.3,0.7,4.2282305350298783e-05,0.0042315323510594026,0.017323031758405032,4.2282305350298783e-05,0.0042315323510594026,0.017323031758405032,,,,,,,18541.0
2.0,1.0,220.0,0.95,0.75,0.3,0.7,4.2963297370104196e-05,0.004288844144173081,0.01738512276085627,4.2963297370104196e-05,0.004288844144173081,0.01738512276085627,,,,,,,18541.0
2.0,1.0,240.0,0.95,0.75,0.3,0.7,4.190037818172442e-05,0.004237939449249864,0.017850729851213897,4.190037818172442e-05,0.004237939449249864,0.017850729851213897,,,,,,,18541.0
2.0,1.0,260.0,0.95,0.75,0.3,0.7,4.221466690710122e-05,0.004239286456866588,0.017625642621908008,4.221466690710122e-05,0.004239286456866588,0.017625642621908008,,,,,,,18541.0
2.0,1.0,280.0,0.95,0.75,0.3,0.7,4.093518171738975e-05,0.004166295228311363,0.01655053868717367,4.093518171738975e-05,0.004166295228311363,0.01655053868717367,,,,,,,18541.0
2.0,1.0,300.0,0.95,0.75,0.3,0.7,4.067137284904314e-05,0.004174239603084637,0.01703613691022018,4.067137284904314e-05,0.004174239603084637,0.01703613691022018,,,,,,,18541.0
2.0,1.0,320.0,0.95,0.75,0.3,0.7,4.125546497229454e-05,0.004178351306348977,0.01694950363358227,4.125546497229454e-05,0.004178351306348977,0.01694950363358227,,,,,,,18541.0
2.0,1.0,340.0,0.95,0.75,0.3,0.7,4.07913393013885e-05,0.004173074701957143,0.017116005947819365,4.07913393013885e-05,0.004173074701957143,0.017116005947819365,,,,,,,18541.0
2.0,1.0,360.0,0.95,0.75,0.3,0.7,4.029078744433603e-05,0.004128252396741702,0.016703920218862394,4.029078744433603e-05,0.004128252396741702,0.016703920218862394,,,,,,,18541.0
2.0,1.0,380.0,0.95,0.75,0.3,0.7,4.016995921177728e-05,0.004128782170736525,0.016821986100755585,4.016995921177728e-05,0.004128782170736525,0.016821986100755585,,,,,,,18541.0
