ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.95,0.75,0.3,0.7,7.080883952880066e-05,0.005811280847141343,0.030546547175477296,7.080883952880066e-05,0.005811280847141343,0.030546547175477296,,,,,,,7271.0
0.0,1.0,40.0,0.95,0.75,0.3,0.7,5.2202162500487044e-05,0.004852935430614657,0.022651868781899898,5.2202162500487044e-05,0.004852935430614657,0.022651868781899898,,,,,,,7271.0
0.0,1.0,60.0,0.95,0.75,0.3,0.7,5.131151727198035e-05,0.004808363943991058,0.02153111726805007,5.131151727198035e-05,0.004808363943991058,0.02153111726805007,,,,,,,7271.0
0.0,1.0,80.0,0.95,0.75,0.3,0.7,4.588923175614264e-05,0.004539104889701814,0.020655386434013552,4.588923175614264e-05,0.004539104889701814,0.020655386434013552,,,,,,,7271.0
0.0,1.0,100.0,0.95,0.75,0.3,0.7,4.6339170475475104e-05,0.004462455814471644,0.01856999286038329,4.6339170475475104e-05,0.004462455814471644,0.01856999286038329,,,,,,,7271.0
0.0,1.0,120.0,0.95,0.75,0.3,0.7,4.361929861235085e-05,0.004330572776321757,0.01814713965862509,4.361929861235085e-05,0.004330572776321757,0.01814713965862509,,,,,,,7271.0
0.0,1.0,140.0,0.95,0.75,0.3,0.7,4.374771521147941e-05,0.004329971351878836,0.01984155105989023,4.374771521147941e-05,0.004329971351878836,0.01984155105989023,,,,,,,7271.0
0.0,1.0,160.0,0.95,0.75,0.3,0.7,4.305175453973934e-05,0.004260358501248609,0.01823518584199946,4.305175453973934e-05,0.004260358501248609,0.01823518584199946,,,,,,,7271.0
0.0,1.0,180.0,0.95,0.75,0.3,0.7,4.425662773836056e-05,0.004379100863173268,0.019415821494484134,4.425662773836056e-05,0.004379100863173268,0.019415821494484134,,,,,,,7271.0
0.0,1.0,200.0,0.95,0.75,0.3,0.7,4.253491083782805e-05,0.004238062534742506,0.01710899643398342,4.253491083782805e-05,0.004238062534742506,0.01710899643398342,,,,,,,7271.0
0.0,1.0,220.0,0.95,0.75,0.3,0.7,4.27825729308772e-05,0.004271863163874411,0.018661378050452655,4.27825729308772e-05,0.004271863163874411,0.018661378050452655,,,,,,,7271.0
0.0,1.0,240.0,0.95,0.75,0.3,0.7,4.3111257190268676e-05,0.0042907615438643205,0.01838657224811757,4.3111257190268676e-05,0.0042907615438643205,0.01838657224811757,,,,,,,7271.0
0.0,1.0,260.0,0.95,0.75,0.3,0.7,4.316565493766065e-05,0.00428439390278872,0.018317981879124257,4.316565493766065e-05,0.00428439390278872,0.018317981879124257,,,,,,,7271.0
0.0,1.0,280.0,0.95,0.75,0.3,0.7,4.174738947836488e-05,0.0042263196511386015,0.017871261852419353,4.174738947836488e-05,0.0042263196511386015,0.017871261852419353,,,,,,,7271.0
0.0,1.0,300.0,0.95,0.75,0.3,0.7,4.21008538413267e-05,0.004233010189047022,0.017504785041851913,4.21008538413267e-05,0.004233010189047022,0.017504785041851913,,,,,,,7271.0
