ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),HITS,FRAMEWORK
0.0,24.0,20.0,0.95,0.95,0.1,0.1,0.7893217319593704,0.5853293515620578,2.596319201964125,0.7893217319593704,0.5853293515620578,2.596319201964125,,,,,,,0.5037011047273755,18430.0
0.0,24.0,40.0,0.95,0.95,0.1,0.1,0.8218743276198831,0.6011447823521462,2.491721405856363,0.8218743276198831,0.6011447823521462,2.491721405856363,,,,,,,0.5015861877403038,18430.0
0.0,24.0,60.0,0.95,0.95,0.1,0.1,0.8286106261409925,0.6085789562376148,2.4265099042090394,0.8286106261409925,0.6085789562376148,2.4265099042090394,,,,,,,0.5014351222412272,18430.0
0.0,24.0,80.0,0.95,0.95,0.1,0.1,0.8927083836302704,0.6353812713133772,2.8640914370329837,0.8927083836302704,0.6353812713133772,2.8640914370329837,,,,,,,0.5020393842375335,18430.0
0.0,24.0,100.0,0.95,0.95,0.1,0.1,0.9408338039345431,0.6597803703051238,3.3434140555434793,0.9408338039345431,0.6597803703051238,3.3434140555434793,,,,,,,0.5027947117329162,18430.0
0.0,24.0,120.0,0.95,0.95,0.1,0.1,0.9221149768626866,0.6480942829084809,3.5018838162241286,0.9221149768626866,0.6480942829084809,3.5018838162241286,,,,,,,0.5027947117329162,18430.0
0.0,24.0,140.0,0.95,0.95,0.1,0.1,0.9506909357845307,0.6647258304228583,3.6198995817727955,0.9506909357845307,0.6647258304228583,3.6198995817727955,,,,,,,0.50219044973661,18430.0
0.0,24.0,160.0,0.95,0.95,0.1,0.1,1.0978750797024932,0.6975013175263117,3.881747872826159,1.0978750797024932,0.6975013175263117,3.881747872826159,,,,,,,0.5011329912430741,18430.0
0.0,24.0,180.0,0.95,0.95,0.1,0.1,1.0981951571493174,0.6945197046094855,4.158963536870496,1.0981951571493174,0.6945197046094855,4.158963536870496,,,,,,,0.50219044973661,18430.0
0.0,24.0,200.0,0.95,0.95,0.1,0.1,1.3434639930171544,0.7528594106504319,4.36962939184475,1.3434639930171544,0.7528594106504319,4.36962939184475,,,,,,,0.5011329912430741,18430.0
0.0,24.0,220.0,0.95,0.95,0.1,0.1,1.4829295436525214,0.773360800306525,5.058465142983367,1.4829295436525214,0.773360800306525,5.058465142983367,,,,,,,0.5026436462338396,18430.0
0.0,24.0,240.0,0.95,0.95,0.1,0.1,1.5921706802234945,0.8094874381264545,5.847346045637486,1.5921706802234945,0.8094874381264545,5.847346045637486,,,,,,,0.5011329912430741,18430.0
0.0,24.0,260.0,0.95,0.95,0.1,0.1,1.826608700779622,0.8423486315841621,6.320936134608212,1.826608700779622,0.8423486315841621,6.320936134608212,,,,,,,0.5014351222412272,18430.0
0.0,24.0,280.0,0.95,0.95,0.1,0.1,1.9160029686276205,0.859080190776108,6.449866526383439,1.9160029686276205,0.859080190776108,6.449866526383439,,,,,,,0.5011329912430741,18430.0
