-1.149009449020713669e-01,5.815315964460607834e-01,-1.064906351505658488e+00,9.604408342678377730e-02
-8.504379218416653341e-01,-1.979359921115572796e+00,7.031509045188949480e-01,6.971506457212373054e-01
-1.850217130418888134e+00,-6.003686994256931531e-01,-1.065733559812919617e+00,-1.177192024491283684e+00
8.552523897421203669e-01,-1.162323023128068039e-02,1.428116665884073599e+00,1.065664664751124757e+00
-6.065926627535663807e-01,2.259493198660965929e-01,-8.325588672976280691e-01,-4.908972244679767893e-01
-1.353576689246300813e+00,-1.989567366538711690e+00,-1.066838527581533080e+00,-1.515302312825944187e+00
1.456594129669701809e+00,2.048626201588416684e+00,9.452084826729288958e-01,1.316553750666651368e+00
3.717176182636399151e-01,-2.480606234202738791e-01,1.305345993685774975e+00,8.192637978502504970e-01
-1.154469395685814859e-01,5.842106098464132646e-01,-7.154686184563697759e-01,-2.577449595619252798e-01
-1.154792096513999888e-01,-9.506183483727069783e-01,4.631189532626913130e-01,-1.404897697797407030e-01
3.318511120097492828e+00,3.536779510473267774e+00,2.276665245282019967e+00,3.240960054872593865e+00
1.441224710876228166e+00,1.178153239261736429e+00,2.265020162647476187e+00,1.425472296185411825e+00
-3.568867359628838942e-01,-1.162323023128068039e-02,-1.284966903309377462e-01,-1.393499238315711874e-01
6.685976571860639296e-03,3.417430605956529588e-01,-3.614599082439986510e-01,3.310481727425437781e-01
-2.356141867025240699e-01,-1.162323023128068039e-02,-4.779318905801479556e-01,-4.862818181520329186e-01
1.907466478102219254e+00,8.157340700282825763e-01,2.380271897166830186e+00,1.545495408153096273e+00
-1.830542531813185159e+00,-1.055682010598675502e+00,-1.620219587221104485e+00,-1.274927604498969913e+00
1.320429032561880156e+00,4.599056535988378935e-01,1.289671949066715673e+00,6.893184299948289517e-01
1.316706882683475577e+00,1.173438216439581794e+00,9.291082255626206265e-01,1.172843695512622020e+00
-1.332093856822659683e+00,-5.933439043037117555e-01,-2.737745982441381898e+00,-1.821622183161207609e+00
-1.089391881351346347e+00,-2.192746862173609923e+00,6.954290007295530485e-01,-9.421288784186800935e-01
2.370317830868429176e+00,3.633217996202444233e+00,2.497760306215267789e+00,3.213732954684710652e+00
-7.194773722053926512e-01,-5.924399662136741185e-01,-9.345940528520135793e-01,-1.388033347898511294e-01
6.685976571860639296e-03,-2.449852773638884484e-01,-1.281318885146382758e-01,-2.545713782684798643e-01
1.432378232263025186e+00,1.771113344260236921e+00,1.764084754426319845e+00,1.538337148334390170e+00
1.310995772706542439e+00,4.564610817180997926e-01,8.070082689995079495e-01,5.649661744740994695e-01
1.656579768991545576e+00,2.731121385353792785e+00,1.873427564683734836e+00,2.532683772579152670e+00
6.685976571860639296e-03,-2.425820087880637133e-01,-1.170137172147964200e-02,9.309737171144633061e-02
9.523499252983227414e-01,1.040204920512147968e+00,1.036758504173721507e+00,5.608254301742209291e-01
-1.196682684346259018e+00,-1.154817282020963898e+00,-1.151817874031726863e+00,-1.039097187140505252e+00
6.685976571860639296e-03,-2.427605355789358432e-01,-1.170137172147964200e-02,-1.378144310331213818e-01
2.447954488248287319e-01,3.370729454315137819e-01,3.357544230558583420e-01,5.615878257547181063e-01
-9.558746189876735633e-01,-8.162019119451575655e-01,-1.379518852153132524e+00,-1.804151924594487033e+00
3.640068016117534722e-01,5.713551234547661339e-01,3.365659732300700924e-01,9.211315345235522312e-01
4.822194987853861137e-01,2.205386955446759500e-01,4.527655372112311949e-01,6.805471471252406701e-01
-8.348379954448089668e-01,-8.162019119451575655e-01,-4.719357651760507366e-01,-7.060033870151195545e-01
-1.129503746164644690e-01,1.044869781602430353e-01,-8.154912659661581742e-01,-5.942445781981189334e-01
-1.202030505660794280e+00,-1.159204460365230283e+00,-8.169381759775079521e-01,-8.203662707491919948e-01
1.263971478172375151e-01,-1.162323023128068039e-02,-1.276490162904923564e-01,-1.382917893371730378e-01
6.685976571860639296e-03,-1.277615586776602585e-01,6.891508785481905708e-01,3.278142590068168216e-01
-2.334746298618373961e-01,-2.437173590117591160e-01,-2.430609126891712657e-01,-4.821105412474351870e-01
1.264281506760623619e-01,-1.162323023128068039e-02,1.043924574130596084e-01,9.372938620810387922e-02
-7.172035781216237194e-01,-3.595807309823054188e-01,-1.159423344008629009e+00,-5.961517967134586371e-01
7.220820385941573161e-01,3.387982933612330161e-01,9.259038349934772816e-01,8.034854834334321794e-01
1.263971478172375151e-01,4.557294963990306536e-01,1.044225954146593971e-01,2.103723764031719401e-01
-1.327528372757404540e+00,-1.389025505257939885e+00,-1.273237168177554279e+00,-1.376429054035947619e+00
1.312335078942807209e+00,1.047656832411806072e+00,1.163319710056708756e+00,1.045160763996729081e+00
1.074294289558646920e+00,9.267580690627915674e-01,1.160241381237756331e+00,1.042616715903944113e+00
-1.129813387269088393e-01,1.045772199249868362e-01,1.041219177216231723e-01,9.339747208540402634e-02
6.685976571860639296e-03,2.209600474807969228e-01,-3.576727051623133091e-01,-1.379929781605319095e-01
6.685976571860639296e-03,-3.585043313098258411e-01,3.366563795476301690e-01,-3.673771900221937670e-01
1.261188428412535478e-01,2.210203654979317756e-01,-3.576727051623133091e-01,4.448058039563037580e-01
-1.324385850052803182e+00,-1.499593090362303149e+00,-1.270977269610704674e+00,-1.264177606047217184e+00
-2.335994396420806030e-01,-1.279121125462835407e-01,1.045131033782708274e-01,-1.383217555711753755e-01
6.030499487818063997e-01,6.914252329398059560e-01,6.889679150292536969e-01,4.457852194285585878e-01
3.648371587661784488e-01,1.047581249293555589e-01,2.205419560048598460e-01,3.275398164515034849e-01
6.685976571860639296e-03,4.552430419875032053e-01,-2.428815581958237713e-01,9.351794870343210775e-02
4.833224824370416228e-01,3.377973326253851938e-01,8.052993643729905449e-01,2.100692799090465579e-01
1.189182012536599053e+00,1.160739108966644784e+00,4.528861359259930830e-01,9.201365095496392144e-01
7.174994941818640948e-01,8.043384387809255909e-01,3.360245192078404330e-01,4.435872797751989061e-01
-1.686420019956826000e+00,-1.717561982123392728e+00,-7.003015489586501552e-01,-9.293059706832439426e-01
3.640068016117534722e-01,4.541522134692975166e-01,2.200606421922617628e-01,3.266281047587427100e-01
1.070745428745188521e+00,3.369826081578575772e-01,1.274030534492741396e+00,6.799946102549817573e-01
1.417515264698500532e+00,2.111298848465668510e+00,6.840637564137771465e-01,1.399376212834702704e+00
-2.174155921026975413e+00,-2.158141316339407645e+00,-1.600228378948577390e+00,-1.583294889084832846e+00
-3.524622756636760501e-01,-3.578795014096737281e-01,-3.571383609745819587e-01,-8.179329138555800904e-01
8.361158176455438795e-01,5.707495784030971464e-01,3.361146445978939190e-01,7.995788750578062265e-01
-1.565378603400328528e+00,-1.608317598025592376e+00,-1.155023237420919946e+00,-1.696920386803369318e+00
-5.946289161396191014e-01,-5.892981859731973859e-01,-3.580298539634518828e-01,-3.678210575141699357e-01
1.073746770990745558e+00,1.520845338644915445e+00,8.052993643729905449e-01,1.042334791926559312e+00
3.639147773159205901e-01,3.371633295366291416e-01,5.696235900007740049e-01,6.809159880865905956e-01
1.652385319761871196e+00,1.040479047142246261e+00,1.628821554871854316e+00,1.279676684241860318e+00
3.623575848317323600e-01,5.690907973676389009e-01,4.506054168848752095e-01,5.597614133505335321e-01
-5.908984874394712650e-01,-3.567250550964753408e-01,-1.037272392197679860e+00,-5.913350352019614009e-01
1.183763434860858776e+00,4.522254968320192359e-01,1.270345739471920199e+00,6.777931190433845732e-01
-2.312500199563665426e-01,4.517463057099361246e-01,-2.411031898922513239e-01,3.247288815995303946e-01
-2.313725276305918788e-01,-2.416345044492997640e-01,-4.698147414636854036e-01,-4.781296785786519066e-01
-2.314951615225086246e-01,-2.417525171204234768e-01,2.189849464725822370e-01,-2.257200667462307478e-02
-4.709765749087478914e-01,-4.711645796256619390e-01,-5.840584127708930984e-01,-3.653500129926061657e-01
3.625400789569190318e-01,2.198199187511215291e-01,4.509640405641229255e-01,2.086851346192047929e-01
6.685976571860639296e-03,-1.269256092218325471e-01,-2.413976821437433806e-01,-1.373704706347252669e-01
3.622664079427137529e-01,-1.269552572860082051e-01,4.507248963230474637e-01,-2.257200667462307478e-02
4.448051227576170774e+00,3.808800143257576654e+00,4.406426021351719235e+00,3.670551534401392590e+00
2.083356074307109562e+00,2.926578695541786512e+00,2.431843402896923578e+00,3.123610440133017363e+00
-4.638071525423930752e-01,1.023045504052362553e-01,-1.244785632562766420e+00,-5.836251913785420742e-01
-1.178484145425163332e+00,-1.249244218658889904e+00,-4.644821318928030740e-01,-6.952054526936560785e-01
-8.223361176089428737e-01,-4.661584037523918700e-01,-1.138038610366359116e+00,-1.244131401869453590e+00
6.685976571860639296e-03,-3.532207056546441404e-01,5.614305543619659833e-01,5.542011807292653858e-01
1.857999574467685822e+00,2.203016755314627151e+00,1.488503494975334629e+00,1.744272413309621683e+00
7.056789632753830421e-01,6.751000564902626122e-01,2.158169489907462435e-01,4.354668766342515429e-01
-7.004133150783291573e-01,-6.889479888646848904e-01,-1.170137172147964200e-02,-2.483603094216139673e-01
1.281251902671451726e+00,5.600609298443490758e-01,1.366389728668000902e+00,7.838991434087928534e-01
7.037469908178458633e-01,5.593332132178704397e-01,6.711417004463336999e-01,6.659273397342483358e-01
1.161710526922058895e+00,1.250591456976328120e+00,1.129157502312363892e+00,5.490383482552393390e-01
1.044733225563686307e+00,1.131460308585791719e+00,-1.170137172147964200e-02,5.483083358749663017e-01
1.946366707687929853e+00,7.840735832299697838e-01,2.875797371550014692e+00,2.089441479116775024e+00
1.938264004962891862e+00,2.287887233569390499e+00,1.808242115186935672e+00,1.958383260795584890e+00
6.935641899017072065e-01,1.464966947798836294e+00,6.613808134517844550e-01,1.591013189966504537e+00
9.192217338476013078e-01,5.498981148877690739e-01,7.731490731703889452e-01,7.692067283659181909e-01
