ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),HITS,FRAMEWORK
0.0,22.0,280.0,0.95,0.95,0.1,0.1,2.022758396975498,0.9012806850248596,5.0909829998996825,2.022758396975498,0.9012806850248596,5.0909829998996825,,,,,,,0.5059384036173805,18430.0
0.0,22.0,300.0,0.95,0.95,0.1,0.1,2.1614396081041933,0.9281798859509803,5.310302273346621,2.1614396081041933,0.9281798859509803,5.310302273346621,,,,,,,0.5050651089677657,18430.0
0.0,22.0,320.0,0.95,0.95,0.1,0.1,1.9996867784615533,0.928555688202327,4.987882840715465,1.9996867784615533,0.928555688202327,4.987882840715465,,,,,,,0.5057637446874576,18430.0
0.0,22.0,340.0,0.95,0.95,0.1,0.1,2.2973164067058733,0.9880947456345139,6.384497971194298,2.2973164067058733,0.9880947456345139,6.384497971194298,,,,,,,0.5045411321779969,18430.0
0.0,22.0,360.0,0.95,0.95,0.1,0.1,2.4329567168519577,0.9952847885521564,6.39015453641825,2.4329567168519577,0.9952847885521564,6.39015453641825,,,,,,,0.5054144268276116,18430.0
0.0,22.0,380.0,0.95,0.95,0.1,0.1,2.4993234883953375,1.0249163177750937,7.226938994446903,2.4993234883953375,1.0249163177750937,7.226938994446903,,,,,,,0.5054144268276116,18430.0
0.0,22.0,400.0,0.95,0.95,0.1,0.1,3.0572115606565755,1.081854653173679,7.33563183822738,3.0572115606565755,1.081854653173679,7.33563183822738,,,,,,,0.5052397678976887,18430.0
0.0,22.0,420.0,0.95,0.95,0.1,0.1,3.882606874892844,1.1630024922894926,7.24727602264231,3.882606874892844,1.1630024922894926,7.24727602264231,,,,,,,0.507859651846533,18430.0
0.0,22.0,440.0,0.95,0.95,0.1,0.1,4.492788340799006,1.1755908251617924,7.761312237349756,4.492788340799006,1.1755908251617924,7.761312237349756,,,,,,,0.5076849929166101,18430.0
0.0,22.0,460.0,0.95,0.95,0.1,0.1,4.467382969428936,1.2296980100944195,7.565905773998239,4.467382969428936,1.2296980100944195,7.565905773998239,,,,,,,0.5029692018086902,18430.0
0.0,22.0,480.0,0.95,0.95,0.1,0.1,4.652079696095455,1.2591645013320252,8.466218881069581,4.652079696095455,1.2591645013320252,8.466218881069581,,,,,,,0.5029692018086902,18430.0
0.0,22.0,500.0,0.95,0.95,0.1,0.1,4.918429780574458,1.3251807269768268,8.257839337683327,4.918429780574458,1.3251807269768268,8.257839337683327,,,,,,,0.5029692018086902,18430.0
1.0,22.0,20.0,0.95,0.95,0.1,0.1,0.7588960191619455,0.6011730175860065,2.402413308478842,0.7588960191619455,0.6011730175860065,2.402413308478842,,,,,,,0.5013972714393836,90112.0
1.0,22.0,40.0,0.95,0.95,0.1,0.1,0.7626831821150302,0.6085919646118686,2.533860188229157,0.7626831821150302,0.6085919646118686,2.533860188229157,,,,,,,0.5006986357196919,90112.0
1.0,22.0,60.0,0.95,0.95,0.1,0.1,0.7697961303489411,0.6171616301122689,2.8180614594547566,0.7697961303489411,0.6171616301122689,2.8180614594547566,,,,,,,0.504017155388228,90112.0
1.0,22.0,80.0,0.95,0.95,0.1,0.1,0.7558082128545449,0.6137030953638011,2.922170447968613,0.7558082128545449,0.6137030953638011,2.922170447968613,,,,,,,0.5043664732480739,90112.0
1.0,22.0,100.0,0.95,0.95,0.1,0.1,0.8151054332353057,0.6286524793382604,3.17859824767705,0.8151054332353057,0.6286524793382604,3.17859824767705,,,,,,,0.5061130625473035,90112.0
1.0,22.0,120.0,0.95,0.95,0.1,0.1,0.8669781455451546,0.6449245782792826,3.179469087802181,0.8669781455451546,0.6449245782792826,3.179469087802181,,,,,,,0.5066370393370724,90112.0
1.0,22.0,140.0,0.95,0.95,0.1,0.1,0.9338488936092165,0.6640859754299449,3.285060134986381,0.9338488936092165,0.6640859754299449,3.285060134986381,,,,,,,0.5076849929166101,90112.0
1.0,22.0,160.0,0.95,0.95,0.1,0.1,1.0081919442089577,0.6905565581815543,3.6735866718105896,1.0081919442089577,0.6905565581815543,3.6735866718105896,,,,,,,0.5054144268276116,90112.0
1.0,22.0,180.0,0.95,0.95,0.1,0.1,1.0873155968891106,0.7123514099973776,3.880216751138888,1.0873155968891106,0.7123514099973776,3.880216751138888,,,,,,,0.5069863571969182,90112.0
1.0,22.0,200.0,0.95,0.95,0.1,0.1,1.0450069769290613,0.7208619495618317,4.2818647682422455,1.0450069769290613,0.7208619495618317,4.2818647682422455,,,,,,,0.5061130625473035,90112.0
1.0,22.0,220.0,0.95,0.95,0.1,0.1,1.118103971935774,0.7398400064926236,4.052581022478823,1.118103971935774,0.7398400064926236,4.052581022478823,,,,,,,0.5055890857575346,90112.0
1.0,22.0,240.0,0.95,0.95,0.1,0.1,1.473574677783204,0.7918082190508138,5.094605846451868,1.473574677783204,0.7918082190508138,5.094605846451868,,,,,,,0.5048904500378427,90112.0
1.0,22.0,260.0,0.95,0.95,0.1,0.1,1.5396438888935768,0.7974593560551668,5.1917494864055325,1.5396438888935768,0.7974593560551668,5.1917494864055325,,,,,,,0.5071610161268412,90112.0
1.0,22.0,280.0,0.95,0.95,0.1,0.1,1.5007221344818094,0.807269653136156,4.8806224881202755,1.5007221344818094,0.807269653136156,4.8806224881202755,,,,,,,0.5071610161268412,90112.0
1.0,22.0,300.0,0.95,0.95,0.1,0.1,1.6920063720532506,0.8446760093387152,4.820143868697474,1.6920063720532506,0.8446760093387152,4.820143868697474,,,,,,,0.5059384036173805,90112.0
1.0,22.0,320.0,0.95,0.95,0.1,0.1,2.008555907467936,0.8982600453284962,5.64962143174879,2.008555907467936,0.8982600453284962,5.64962143174879,,,,,,,0.5076849929166101,90112.0
