ROUND,WINDOW,NEURONS,LEAK,SPARSITY,SCALE,RADIUS,MSE,RMSE,MAPE,MSE(X),RMSE(X),MAPE(X),MSE(Y),RMSE(Y),MAPE(Y),MSE(Z),RMSE(Z),MAPE(Z),FRAMEWORK
0.0,1.0,20.0,0.95,0.95,1.5,0.1,8.415763798062399e-05,0.0068405393942440875,0.01848365939919881,0.00016825165758361572,0.0129711856660683,0.035847465089418176,6.361837763225749e-08,0.0002522268376526524,0.0011198537089794455,,,,65481.0
0.0,1.0,40.0,0.95,0.95,1.5,0.1,1.6774938181959901e-06,0.0010007477558837596,0.0031023258009829965,3.3380048719085585e-06,0.0018270207639511267,0.0054446818221952804,1.698276448342231e-08,0.00013031793615393973,0.0007599697797707116,,,,65481.0
0.0,1.0,60.0,0.95,0.95,1.5,0.1,9.717061702297555e-07,0.0006309633235909422,0.0024512852773391123,1.931416571440013e-06,0.0013897541406450327,0.004200497730639875,1.1995769019497633e-08,0.00010952519810298282,0.0007020728240383498,,,,65481.0
0.0,1.0,80.0,0.95,0.95,1.5,0.1,8.304310539818071e-07,0.0005855760284786784,0.0020106801361334573,1.6499905720991257e-06,0.0012845195880558326,0.0033990994189538183,1.0871535864488492e-08,0.00010426665749168567,0.0006222608533130967,,,,65481.0
0.0,1.0,100.0,0.95,0.95,1.5,0.1,6.587507585296933e-07,0.0005046783363140245,0.0015284151914063174,1.3071554680808654e-06,0.0011433089993876833,0.002491428556999318,1.034604897852127e-08,0.00010171552968215458,0.0005654018258133164,,,,65481.0
0.0,1.0,120.0,0.95,0.95,1.5,0.1,5.823808714928405e-07,0.0004505368796705264,0.0013784315851639668,1.1548555225499162e-06,0.00107464204391505,0.002189876557526829,9.90622043576472e-09,9.952999766786254e-05,0.0005669866128011044,,,,65481.0
0.0,1.0,140.0,0.95,0.95,1.5,0.1,4.965666269655313e-07,0.0004087153271716305,0.0012180441545351223,9.832340758162274e-07,0.0009915816032058215,0.0018681717989716402,9.899178114835021e-09,9.949461349658594e-05,0.0005679165100986044,,,,65481.0
0.0,1.0,160.0,0.95,0.95,1.5,0.1,4.3941813128489556e-07,0.0003775654245990167,0.001127314334496471,8.689781851702995e-07,0.0009321899941376219,0.0017009987494334509,9.858077399491704e-09,9.928785121802014e-05,0.0005536299195594912,,,,65481.0
0.0,1.0,180.0,0.95,0.95,1.5,0.1,4.6501960808401135e-07,0.00039442818804812335,0.0011023771441871757,9.202342333440593e-07,0.0009592883994628827,0.0016461970414521161,9.804982823963318e-09,9.902011322940061e-05,0.0005585572469222354,,,,65481.0
0.0,1.0,200.0,0.95,0.95,1.5,0.1,4.212470556052875e-07,0.000368479283892379,0.0011943444115273543,8.326820216059496e-07,0.0009125141213186509,0.0018296822503346762,9.812089604625436e-09,9.905599227015716e-05,0.0005590065727200321,,,,65481.0
0.0,1.0,220.0,0.95,0.95,1.5,0.1,3.7055469289876e-07,0.0003535581435234582,0.0009931713729878892,7.313234070691242e-07,0.0008551744892529969,0.0014371792912046292,9.785978728395827e-09,9.892410590142236e-05,0.0005491634547711492,,,,65481.0
0.0,1.0,240.0,0.95,0.95,1.5,0.1,3.725944333602065e-07,0.00035016898377091156,0.0010054616559337596,7.353617337767697e-07,0.0008575323514461538,0.0014547557640543101,9.827132943643265e-09,9.913189670153228e-05,0.0005561675478132094,,,,65481.0
0.0,1.0,260.0,0.95,0.95,1.5,0.1,3.614178772245913e-07,0.000345321006031628,0.0011163222059909677,7.130527701062834e-07,0.0008444245200764147,0.0016825585288154624,9.782984342899342e-09,9.890896998199578e-05,0.0005500858831664733,,,,65481.0
0.0,1.0,280.0,0.95,0.95,1.5,0.1,3.37230187382421e-07,0.00033492408244361526,0.0010155046740991996,6.646949640084328e-07,0.0008152882704960453,0.0014805623924113262,9.765410756409155e-09,9.882009287796261e-05,0.0005504469557870732,,,,65481.0
0.0,1.0,300.0,0.95,0.95,1.5,0.1,3.5678485626584863e-07,0.0003520930294872122,0.0010311615429988684,7.038202576686127e-07,0.0008389399607055398,0.0015124025609719893,9.749454863084568e-09,9.873932784399825e-05,0.0005499205250257476,,,,65481.0
