-1.162984954310701147e+00,-8.906041085964964132e-01,7.005164007554655070e-01
-1.147397884981735450e+00,-8.691435777764424664e-01,6.934252004579166684e-01
-1.131039788754478748e+00,-8.488593577951785152e-01,6.836992216306390091e-01
-1.114122523527524278e+00,-8.299569172798354488e-01,6.715148708454837800e-01
-1.096858107911133251e+00,-8.126078179678480895e-01,6.570689942226353164e-01
-1.079455045690024484e+00,-7.969498104459082910e-01,6.405736662555006067e-01
-1.062115069548770219e+00,-7.830880242499170807e-01,6.222513799512993105e-01
-1.045030377230535157e+00,-7.710970265585367356e-01,6.023307790564171871e-01
-1.028381385672913373e+00,-7.610235313252754485e-01,5.810429916464492361e-01
-1.012335017678404725e+00,-7.528895275964725409e-01,5.586186100856825876e-01
-9.970435010362621586e-01,-7.466956206626286230e-01,5.352853059042920192e-01
-9.826436449561930520e-01,-7.424244028852692301e-01,5.112660471694392417e-01
-9.692565427681684165e-01,-7.400437032807968274e-01,4.867778595060167079e-01
-9.569876413376661173e-01,-7.395095982023938141e-01,4.620310611784437804e-01
-9.459271079436541996e-01,-7.407690893957847855e-01,4.372288872537314353e-01
-9.361504330230460136e-01,-7.437624085154030951e-01,4.125674312244614339e-01
-9.277192005438943401e-01,-7.484249038769923423e-01,3.882358187386461545e-01
-9.206819657182597760e-01,-7.546885018784800225e-01,3.644165393994763802e-01
-9.150751827001545324e-01,-7.624827495099818497e-01,3.412858683707771235e-01
-9.109241336716362714e-01,-7.717354566469937227e-01,3.190143172449181885e-01
-9.082438202112677050e-01,-7.823729666969466701e-01,2.977670585414626814e-01
-9.070397794935548541e-01,-7.943200866883884936e-01,2.777042763438477002e-01
-9.073087964831211272e-01,-8.074997120833701247e-01,2.589813957249068044e-01
-9.090394971680867409e-01,-8.218321891121564970e-01,2.417491594535061961e-01
-9.122128002421722170e-01,-8.372344513007433653e-01,2.261535103059048868e-01
-9.168022269975399929e-01,-8.536189730583716440e-01,2.123352549768381392e-01
-9.227740568487861061e-01,-8.708925834546615841e-01,2.004294740144920151e-01
-9.300873356037193673e-01,-8.889551861147174661e-01,1.905646605644892577e-01
-9.386937448813947871e-01,-9.076984343960891044e-01,1.828615670450433606e-01
-9.485373384455308976e-01,-9.270044163172742602e-01,1.774317449725430484e-01
-9.595541649107066640e-01,-9.467444055956980575e-01,1.743757729821505953e-01
-9.716718013768426143e-01,-9.667777499387620876e-01,1.737811787820890408e-01
-9.848088205213370028e-01,-9.869509661218076602e-01,1.757200706647636668e-01
-9.988742258276053221e-01,-1.007097121287350516e+00,1.802465082709029387e-01
-1.013766892498611405e+00,-1.027035587833742714e+00,1.873936589763037786e-01
-1.029375066019343476e+00,-1.046572269731148808e+00,1.971708303451152888e-01
-1.045575953454022100e+00,-1.065500378602369347e+00,2.095604237265571990e-01
-1.062235484824917364e+00,-1.083601862217749900e+00,2.245149995432649814e-01
-1.079208276164582037e+00,-1.100649546636769616e+00,2.419544934854121754e-01
-1.096337884134882534e+00,-1.116410080820724238e+00,2.617638273656284209e-01
-1.113457389594969760e+00,-1.130647666757924164e+00,2.837910565534771390e-01
-1.130390377574934435e+00,-1.143128653934298189e+00,3.078461772269138752e-01
-1.146952362917471824e+00,-1.153626835179443644e+00,3.337009035784506139e-01
-1.162952691392876714e+00,-1.161929473515915578e+00,3.610894108664541857e-01
-1.178196924669945966e+00,-1.167843707818254417e+00,3.897103539319528576e-01
-1.192489730623097044e+00,-1.171203395545916681e+00,4.192300653575808389e-01
-1.205638217925666833e+00,-1.171875758678163848e+00,4.492871663323369513e-01
-1.217455664120443037e+00,-1.169767777239670625e+00,4.794984053819589809e-01
-1.227765537299624565e+00,-1.164831808404429792e+00,5.094657010208155645e-01
-1.236405685513108699e+00,-1.157070114946108674e+00,5.387841574660505728e-01
-1.243232537654106462e+00,-1.146537935486129145e+00,5.670508025288101273e-01
-1.248125140341804773e+00,-1.133344799144784476e+00,5.938737131906507427e-01
-1.250988846602655080e+00,-1.117653878670874512e+00,6.188811396912631269e-01
-1.251758468512693234e+00,-1.099679280262746195e+00,6.417302266969565627e-01
-1.250400728022017960e+00,-1.079681309733943273e+00,6.621149369742103108e-01
-1.246915843139900781e+00,-1.057959902287757936e+00,6.797727521619415514e-01
-1.241338199459925962e+00,-1.034846490546003972e+00,6.944900051488205328e-01
-1.233735979535631966e+00,-1.010694741900403315e+00,7.061054228641122643e-01
-1.224209811203108789e+00,-9.858706534074064276e-01,7.145119346000163851e-01
-1.212890450329144221e+00,-9.607425182616857740e-01,7.196566475127232909e-01
-1.199935628216786787e+00,-9.356712852100211864e-01,7.215391446571626233e-01
-1.185526197569805484e+00,-9.110017673129678917e-01,7.202082783624174089e-01
-1.169861764757262002e+00,-8.870550803021117758e-01,7.157577390791285410e-01
-1.153156002237434308e+00,-8.641225792522965188e-01,7.083207102376866127e-01
-1.135631843704038468e+00,-8.424614436891268987e-01,6.980639444882306144e-01
-1.117516753289270470e+00,-8.222919445154621698e-01,6.851815881727510993e-01
-1.099038240005347333e+00,-8.037963198999402703e-01,6.698890523548799436e-01
-1.080419759723866058e+00,-7.871191006012862035e-01,6.524171846272437403e-01
-1.061877109690170684e+00,-7.723686699610945450e-01,6.330069330965598651e-01
-1.043615393958847948e+00,-7.596197913779255684e-01,6.119046563055908772e-01
-1.025826586936314788e+00,-7.489168447018924590e-01,5.893581424462078777e-01
-1.008687705842044702e+00,-7.402775027028862809e-01,5.656133798386647760e-01
-9.923595651083186864e-01,-7.336966105828497398e-01,5.409120583993001219e-01
-9.769860686484862500e-01,-7.291500608243600690e-01,5.154897567471120601e-01
-9.626939783434875775e-01,-7.265984951639206102e-01,4.895747420658712601e-01
-9.495930893054854716e-01,-7.259907071081683760e-01,4.633872990740919851e-01
-9.377767277056994200e-01,-7.272666362917252769e-01,4.371394842289098581e-01
-9.273225070635875422e-01,-7.303599354014290723e-01,4.110352307780920644e-01
-9.182932597583860490e-01,-7.352000426997231664e-01,3.852706980537072834e-01
-9.107380767257995391e-01,-7.417137710566792386e-01,3.600347862345022465e-01
-9.046933919406137115e-01,-7.498264240841643336e-01,3.355097434794220290e-01
-9.001840617980895187e-01,-7.594624661704417745e-01,3.118717965219883759e-01
-8.972243901206975458e-01,-7.705457772363442093e-01,2.892917472427690151e-01
-8.958190625051928313e-01,-7.829995315019702140e-01,2.679354823612461467e-01
-8.959639573722293360e-01,-7.967457395715613622e-01,2.479643475925941420e-01
-8.976468208921144498e-01,-8.117045050950559837e-01,2.295353576689267427e-01
-9.008477798517929847e-01,-8.277930261927221034e-01,2.128011912390971871e-01
-9.055396838632049361e-01,-8.449243949573571610e-01,1.979099421319017171e-01
-9.116882829431206536e-01,-8.630062374349166676e-01,1.850046027585601494e-01
-9.192522310851652945e-01,-8.819392391543301457e-01,1.742222429001938633e-01
-9.281829253287778858e-01,-9.016156074092170902e-01,1.656928659706713991e-01
-9.384241981053877968e-01,-9.219175256885702163e-01,1.595379243003433867e-01
-9.499118718956018892e-01,-9.427156619099169577e-01,1.558684812847454249e-01
-9.625731997365972736e-01,-9.638677941238343871e-01,1.547830180995707350e-01
-9.763262252969699961e-01,-9.852176401380005055e-01,1.563648984435385414e-01
-9.910790908300882718e-01,-1.006593972131516468e+00,1.606795198494614663e-01
-1.006729332815640809e+00,-1.027810107015404206e+00,1.677711881691089646e-01
-1.023163220975841003e+00,-1.048663889828030493e+00,1.776597986963048548e-01
-1.040255187447509888e+00,-1.068938261362906372e+00,1.903374117275062061e-01
-1.057867404236320974e+00,-1.088402521112592725e+00,2.057648189164137109e-01
-1.075849596445781042e+00,-1.106814394390760903e+00,2.238683306253078931e-01
-1.094039120955119015e+00,-1.123922957662790045e+00,2.445368122580660053e-01
-1.112261424340101001e+00,-1.139472513431773804e+00,2.676193217180573014e-01
-1.130330917051197925e+00,-1.153207401707977642e+00,2.929234451343277201e-01
-1.148052337815290036e+00,-1.164877726658273271e+00,3.202145811619501736e-01
-1.165222654970558880e+00,-1.174245903420590098e+00,3.492163748917546662e-01
-1.181633524326998197e+00,-1.181093849365851600e+00,3.796124562039284722e-01
-1.197074322139552782e+00,-1.185230585107873713e+00,4.110496252188542421e-01
-1.211335710978646008e+00,-1.186499925056516469e+00,4.431425401107434436e-01
-1.224213686505060128e+00,-1.184787877333361328e+00,4.754798988350247280e-01
-1.235514001138217077e+00,-1.180029331820979355e+00,5.076320155679928670e-01
-1.245056829304769463e+00,-1.172213590901149072e+00,5.391595946169905895e-01
-1.252681499612987581e+00,-1.161388310945007607e+00,5.696234052573913020e-01
-1.258251097521491557e+00,-1.147661493929127641e+00,5.985944923791655103e-01
-1.261656722634515893e+00,-1.131201244431984776e+00,6.256644799449734284e-01
-1.262821184989473267e+00,-1.112233153644763606e+00,6.504554979752178445e-01
-1.261701934047486651e+00,-1.091035315573655851e+00,6.726292599350555124e-01
-1.258293049526873597e+00,-1.067931154594371490e+00,6.918948522123563594e-01
-1.252626161804492710e+00,-1.043280397017084749e+00,7.080148706892426258e-01
-1.244770230285452417e+00,-1.017468659487006599e+00,7.208096378698425344e-01
-1.234830169327987059e+00,-9.908962206774130088e-01,7.301593577150009562e-01
-1.222944377362379376e+00,-9.639665928855946087e-01,7.360041946412951841e-01
-1.209281285981637755e+00,-9.370755014461821242e-01,7.383423912970379366e-01
-1.194035097405862667e+00,-9.106008282823127020e-01,7.372266496547750236e-01
-1.177420920228132939e+00,-8.848939602177126051e-01,7.327591002619024962e-01
-1.159669522760979232e+00,-8.602728834008542824e-01,7.250851999876575249e-01
-1.141021951743112828e+00,-8.370171870348133147e-01,7.143869892902753316e-01
-1.121724230990073901e+00,-8.153650258061341249e-01,7.008760680291663547e-01
-1.102022339940576856e+00,-7.955119453244354766e-01,6.847866452197700626e-01
-1.082157638176882708e+00,-7.776113841970796470e-01,6.663689594746341482e-01
-1.062362860341136583e+00,-7.617765860802296896e-01,6.458832985920988090e-01
-1.042858760719156619e+00,-7.480836175491654139e-01,6.235947723117153396e-01
-1.023851448374819340e+00,-7.365751748735197557e-01,5.997689282444982339e-01
-1.005530414741097944e+00,-7.272648698460978389e-01,5.746682387828053740e-01
-9.880672228648929023e-01,-7.201417151338437295e-01,5.485494339337090297e-01
-9.716148079428991169e-01,-7.151745895471127712e-01,5.216616241464470116e-01
-9.563073075941040946e-01,-7.123164427979523650e-01,4.942451115462980771e-01
-9.422603466827599306e-01,-7.115081667700680068e-01,4.665308003528194636e-01
-9.295716847360014912e-01,-7.126819838868556634e-01,4.387400906422023183e-01
-9.183221407454467133e-01,-7.157643093802346090e-01,4.110851453825077328e-01
-9.085767061121357013e-01,-7.206780595248214460e-01,3.837694290209227588e-01
-9.003857685081474438e-01,-7.273444067384818856e-01,3.569884252758914189e-01
-8.937863823413239039e-01,-7.356840022036189586e-01,3.309304482974932959e-01
-8.888035210851163992e-01,-7.456176963968588201e-01,3.057774780569054163e-01
-8.854512591369588792e-01,-7.570667934505255214e-01,2.817059473087970001e-01
-8.837338535542733631e-01,-7.699528991023683044e-01,2.588874439748221068e-01
-8.836466789156444124e-01,-7.841973906513914905e-01,2.374892595019357788e-01
-8.851770009501314096e-01,-7.997205686684519810e-01,2.176747550036342016e-01
-8.883045723089366685e-01,-8.164405334427821126e-01,1.996035038982720000e-01
-8.930020336022012062e-01,-8.342718296757641872e-01,1.834311699743645385e-01
-8.992351214995198960e-01,-8.531239084318092969e-01,1.693090933101977502e-01
-9.069626846262410780e-01,-8.728994513531940225e-01,1.573835507312836279e-01
-9.161365112473544015e-01,-8.934926078875963240e-01,1.477946620076142359e-01
-9.267009804378333326e-01,-9.147872002124813884e-01,1.406749184583769297e-01
-9.385925558808617675e-01,-9.366549577849465624e-01,1.361473166279722757e-01
-9.517391380699700143e-01,-9.589538464734844725e-01,1.343230858325165644e-01
-9.660593136486145260e-01,-9.815265867694774604e-01,1.352990193900200366e-01
-9.814615233046944942e-01,-1.004199429890319628e+00,1.391544139726215157e-01
-9.978432082447900031e-01,-1.026781332557459736e+00,1.459476898646286103e-01
-1.015089954666952288e+00,-1.049063584809689864e+00,1.557127016328460067e-01
-1.033074737539420029e+00,-1.070820092401331358e+00,1.684548991427859688e-01
-1.051657286880921971e+00,-1.091808357904605620e+00,1.841474100710122075e-01
-1.070683671513160018e+00,-1.111771341385510814e+00,2.027271958976556432e-01
-1.089986187854820709e+00,-1.130440279824005190e+00,2.240915649963834411e-01
-1.109383597546148126e+00,-1.147538560381123895e+00,2.480950628105028366e-01
-1.128681847823726159e+00,-1.162786685857049473e+00,2.745472257256140747e-01
-1.147675297457827925e+00,-1.175908333385883076e+00,3.032111963260321619e-01
-1.166148550534121142e+00,-1.186637367666019127e+00,3.338036898186036994e-01
-1.183878911156571956e+00,-1.194725823368837814e+00,3.659961984569293225e-01
-1.200639509758490320e+00,-1.199952367090403538e+00,3.994180011542028397e-01
-1.216203057922093933e+00,-1.202131107301287027e+00,4.336607557585169248e-01
-1.230346197336009695e+00,-1.201120212642741825e+00,4.682848966627531362e-01
-1.242854327457559860e+00,-1.196829903630122871e+00,5.028276510641913610e-01
-1.253526780629855786e+00,-1.189229279267414174e+00,5.368125385152555662e-01
-1.262182150654187929e+00,-1.178351465376303642e+00,5.697600232682121790e-01
-1.268663555261797526e+00,-1.164296617032853032e+00,6.011989172460066033e-01
-1.272843585420767143e+00,-1.147232407921562336e+00,6.306780392149732295e-01
-1.274628685759365387e+00,-1.127391785409979308e+00,6.577775816589996882e-01
-1.273962722383855439e+00,-1.105067950583224157e+00,6.821196280298448267e-01
-1.270829522395076072e+00,-1.080606720298943335e+00,7.033772919613299202e-01
-1.265254220988737188e+00,-1.054396613315693898e+00,7.212820379648151592e-01
-1.257303294096356661e+00,-1.026857265524652396e+00,7.356287593003365544e-01
-1.247083308631264265e+00,-9.984266634410208230e-01,7.462786405241002008e-01
-1.234738348667492991e+00,-9.695481063660761345e-01,7.531594636631309125e-01
-1.220446321133206613e+00,-9.406575023430352456e-01,7.562637106929259723e-01
-1.204414282543941894e+00,-9.121717230416110933e-01,7.556445857437453784e-01
-1.186873044249380005e+00,-8.844785516890875110e-01,7.514103726547844975e-01
-1.168071312888689040e+00,-8.579286304114256412e-01,7.437175383986228683e-01
-1.148269642443846328e+00,-8.328296334139710932e-01,7.327630534171784005e-01
-1.127734459880940010e+00,-8.094427226020605159e-01,7.187763822122271717e-01
-1.106732399040295745e+00,-7.879811862875274464e-01,7.020115593650131380e-01
-1.085525136698328952e+00,-7.686110381927728774e-01,6.827396987535141459e-01
-1.064364878969368045e+00,-7.514532632358774666e-01,6.612422086993844372e-01
-1.043490592662256189e+00,-7.365873472267859823e-01,6.378048940841081205e-01
-1.023125028503606648e+00,-7.240557127696711781e-01,6.127130474644796321e-01
-1.003472538056289221e+00,-7.138686978634204428e-01,5.862475569173264400e-01
-9.847176490234993418e-01,-7.060097518435409780e-01,5.586819987414374244e-01
-9.670243342109317020e-01,-7.004405690536388285e-01,5.302806377013672412e-01
-9.505358889229182928e-01,-6.971059444035989650e-01,5.012972275514701037e-01
-9.353753199265653073e-01,-6.959381860986261215e-01,4.719744884101851334e-01
-9.216461428295052993e-01,-6.968609770995707331e-01,4.425441305454437813e-01
-9.094334853907979355e-01,-6.997926229494774164e-01,4.132272971648029425e-01
-8.988054017279232255e-01,-7.046486622663360455e-01,3.842353098219548069e-01
-8.898143120981270027e-01,-7.113438452733723549e-01,3.557706159068109719e-01
-8.824984744115121904e-01,-7.197935034581764979e-01,3.280278219566587494e-01
-8.768834432372046850e-01,-7.299143589146023237e-01,3.011947643597113755e-01
-8.729834421595217275e-01,-7.416248161891578761e-01,2.754535256639752960e-01
-8.708026153546066794e-01,-7.548447927075232489e-01,2.509813524259427164e-01
-8.703361178378187235e-01,-7.694951391737732127e-01,2.279514169356090525e-01
-8.715710199384140155e-01,-7.854967041218847701e-01,2.065333810763434752e-01
-8.744870079858190204e-01,-8.027690920170268418e-01,1.868937219813223694e-01
-8.790568701075094360e-01,-8.212291625913324955e-01,1.691957816003344661e-01
-8.852467622840141104e-01,-8.407893178466701034e-01,1.535995041980572351e-01
-8.930162551599289955e-01,-8.613556250354469368e-01,1.402608253304092611e-01
-9.023181672124725994e-01,-8.828258191275168976e-01,1.293306827231807121e-01
-9.130981944376965753e-01,-9.050872421008898661e-01,1.209536154628322868e-01
-9.252943514970811689e-01,-9.280147936072722370e-01,1.152659145983897238e-01
-9.388362517286096276e-01,-9.514689198457956243e-01,1.123933408634413544e-01
-9.536442422247680684e-01,-9.752937716026770509e-01,1.124483617174243388e-01
-9.696284353698476632e-01,-9.993155959278724465e-01,1.155269413734160283e-01
-9.866876783698933506e-01,-1.023341480206916954e+00,1.217049082047569064e-01
-1.004708513116345570e+00,-1.047158577019962733e+00,1.310339509258248436e-01
-1.023564179915851025e+00,-1.070533933733215370e+00,1.435373338508489083e-01
-1.043113739048233901e+00,-1.093215083129055021e+00,1.592054458922414206e-01
-1.063201391232065030e+00,-1.114931542465366965e+00,1.779913512693534483e-01
-1.083656080044857584e+00,-1.135397352126920278e+00,1.998065393901588549e-01
-1.104291469175186835e+00,-1.154314780411280772e+00,2.245170935737022533e-01
-1.124906387204448022e+00,-1.171379275233744188e+00,2.519405409606206847e-01
-1.145285841983303854e+00,-1.186285698466895466e+00,2.818437052203878190e-01
-1.165202672613752988e+00,-1.198735789010829444e+00,3.139417885971570454e-01
-1.184419919909534658e+00,-1.208446737407995464e+00,3.478990082325525979e-01
-1.202693939007063006e+00,-1.215160623376172477e+00,3.833309835087062578e-01
-1.219778274089795111e+00,-1.218654380467293352e+00,4.198090618265690743e-01
-1.235428241878627098e+00,-1.218749828998183959e+00,4.568666479936753233e-01
-1.249406143174931261e+00,-1.215323234969556632e+00,4.940075043017537748e-01
-1.261486954933316751e+00,-1.208313790559702561e+00,5.307158552383127725e-01
-1.271464306155606794e+00,-1.197730386845522688e+00,5.664679892886215207e-01
-1.279156493938938599e+00,-1.183656093070207804e+00,6.007449233301103142e-01
-1.284412259468522777e+00,-1.166249849830800933e+00,6.330455818596426587e-01
-1.287116026342282282e+00,-1.145745039596806958e+00,6.628998635156876373e-01
-1.287192306543684772e+00,-1.122444804653439876e+00,6.898809349004324520e-01
-1.284609005459788955e+00,-1.096714217448218509e+00,7.136161107929450687e-01
-1.279379409298975201e+00,-1.068969652975251039e+00,7.337957535986411317e-01
-1.271562707670669479e+00,-1.039665933454424263e+00,7.501797496200656168e-01
-1.261262990870469336e+00,-1.009281991035197779e+00,7.626012819089100780e-01
-1.248626753591402627e+00,-9.783058990758362050e-01,7.709678050919561709e-01
-1.233839027896280527e+00,-9.472201488244139655e-01,7.752593159334614237e-01
-1.217118348649428583e+00,-9.164879914862263943e-01,7.755241856513019894e-01
-1.198710816409116697e+00,-8.865415433004728563e-01,7.718729563020261253e-01
-1.178883568579295549e+00,-8.577721516146130654e-01,7.644706191537158357e-01
-1.157917965708098906e+00,-8.305233643895123530e-01,7.535278815422180587e-01
-1.136102824286302271e+00,-8.050865582412999322e-01,7.392920194934082811e-01
-1.113727963019214062e+00,-7.816991597996033603e-01,7.220377792171880360e-01
-1.091078303313911757e+00,-7.605451882836061772e-01,7.020587648929411673e-01
-1.068428699860287434e+00,-7.417577635389919211e-01,6.796596348240416807e-01
-1.046039623169176425e+00,-7.254231443709533433e-01,6.551493351561940015e-01
-1.024153750431279652e+00,-7.115858456745853822e-01,6.288354914746964175e-01
-1.002993470917394214e+00,-7.002544051002015379e-01,6.010199915684517613e-01
-9.827592670185240076e-01,-6.914074064818740428e-01,5.719957224393649176e-01
-9.636288961112781104e-01,-6.849994302669432100e-01,5.420443679655320146e-01
-9.457572766451086688e-01,-6.809666786919197357e-01,5.114351413088371601e-01
-9.292769589212712678e-01,-6.792320679190045896e-01,4.804242934997028369e-01
-9.142990682940959069e-01,-6.797096903529767919e-01,4.492552582910079861e-01
-9.009146001889964950e-01,-6.823085595976206008e-01,4.181592777352897139e-01
-8.891959549288712683e-01,-6.869356153418009203e-01,3.873563680780062746e-01
-8.791986083583205325e-01,-6.934980026265530340e-01,3.570565074228843616e-01
-8.709628326120073538e-01,-7.019046619105338003e-01,3.274609392241303318e-01
-8.645153893848007698e-01,-7.120672798780437462e-01,2.987635035860741195e-01
