Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2000-01-03,2.0882517103768343,2.074874537686682,2.0221163813674354,2.035272808633659,,442983.04
2000-01-04,2.030857900155061,1.9513895475402967,1.9469746390617004,2.030857900155061,,361190.72
2000-01-05,1.986708815369082,1.9403522763438021,1.8763361034041317,1.9470187881464855,,538405.12
2000-01-06,1.9845013611297826,1.9337299136259065,1.9160702797115126,1.9293150051473071,,426324.48
2000-01-07,1.9999535408048748,1.9425597305831008,1.9425597305831008,1.964634272976092,,261667.52
2000-01-10,2.0087833577620726,1.982338055975269,1.9778789984118854,1.9845013611297826,,244985.28
2000-01-11,2.013198266240669,1.9338182117954783,1.9337299136259065,2.0043684492834726,,300171.2
2000-01-12,1.9557603069341087,1.898410645797123,1.898410645797123,1.9425597305831008,,291847.36
2000-01-13,1.986708815369082,1.8807510118827304,1.871921194925535,1.986708815369082,,330022.4
2000-01-14,1.9513895475402967,1.9072404627543182,1.871921194925535,1.898410645797123,,208654.4
2000-01-17,1.9161144287962992,1.8851659203613282,1.8719653440103203,1.909492066078403,,207639.68
2000-01-18,1.9072404627543182,1.893995737318525,1.8544823064350717,1.898410645797123,,224411.52
2000-01-19,1.9822497578056968,1.8807510118827304,1.8807510118827304,1.893995737318525,,486354.56
2000-01-20,1.9028255542757202,1.8586764694897409,1.8542615610111417,1.9028255542757202,,328724.48
2000-01-21,1.8851217712765416,1.8366019270967517,1.8215029400999456,1.8586764694897409,,219185.92
2000-01-24,1.8586764694897409,1.8233572016609572,1.8233572016609572,1.8366019270967517,,230095.04
2000-01-26,1.8564690152504417,1.8454317440539472,1.810112476225164,1.8233572016609572,,324719.04
2000-01-27,1.898410645797123,1.8410168355753491,1.8268891284438353,1.8595594511854594,,480162.24
2000-01-28,1.8542615610111417,1.8145273847037604,1.8145273847037604,1.8542615610111417,,224114.24
2000-01-31,1.832187018618152,1.8012826592679676,1.7880379338321744,1.810553967073024,,403708.48
2000-02-01,1.8454317440539472,1.8366019270967517,1.8012826592679676,1.8012826592679676,,296249.6
2000-02-02,1.8763361034041317,1.871921194925535,1.8454317440539472,1.8596918984398187,,217762.88
2000-02-03,1.9558044560188959,1.9513895475402967,1.8807510118827304,1.8807510118827304,,324978.56
2000-02-04,1.9999535408048748,1.973464089933288,1.9513895475402967,1.9513895475402967,,265643.84
2000-02-07,2.0043684492834726,2.0043684492834726,1.9602193644974941,1.9735082390180736,,257912.32
2000-02-08,2.0529324425480504,2.030857900155061,2.008827506846856,2.008827506846856,,394169.6
2000-02-09,2.0529324425480504,1.986708815369082,1.9535970017795965,2.0529324425480504,,195618.24
2000-02-10,1.986708815369082,1.9425597305831008,1.9160702797115126,1.9822939068904846,,232904.96
2000-02-11,1.9690491814546907,1.8366019270967517,1.796867750789368,1.9513895475402967,,316716.48
2000-02-14,1.8763361034041317,1.832187018618152,1.8233572016609572,1.8542615610111417,,126702.72
2000-02-15,1.898410645797123,1.8895808288399263,1.8498466525325445,1.8542615610111417,,419960.64
2000-02-16,2.039687717112257,2.0087833577620726,1.9072404627543182,1.9072404627543182,,920496.0
2000-02-17,2.030857900155061,1.986708815369082,1.9756715441725872,1.9955386323262774,,267981.76
2000-02-18,1.9822939068904846,1.962426818736793,1.9425597305831008,1.964634272976092,,281399.68
2000-02-21,2.0043684492834726,1.9601310663279212,1.9337299136259065,1.9602193644974941,,233926.4
2000-02-22,2.026442991676464,1.9513895475402967,1.9469746390617004,2.026442991676464,,281602.88
2000-02-23,1.9999535408048748,1.9646784220608775,1.9558044560188959,1.964634272976092,,254665.92
2000-02-24,2.0176573238040523,2.0176573238040523,1.9513895475402967,1.986708815369082,,412182.72
2000-02-25,2.083836801898236,2.070636225547229,2.006575903522772,2.0175690256344816,,462881.6
2000-02-28,2.0529324425480504,2.026442991676464,2.008827506846856,2.0529324425480504,,152417.92
2000-02-29,2.0507249883087515,2.030857900155061,2.026442991676464,2.050680839223966,,313323.52
2000-03-01,2.088207561292049,2.088207561292049,2.026442991676464,2.030857900155061,,333431.36
2000-03-02,2.119200218811806,2.026442991676464,2.026442991676464,2.083836801898236,,323028.16
2000-03-03,2.132400795162814,2.132400795162814,2.035272808633659,2.044102625590855,,165661.12
2000-03-08,2.189794605384588,2.1853796969059895,2.0750069849410404,2.1191560697270195,,104562.24
2000-03-09,2.278092774956547,2.259991650194296,2.20303933082038,2.20303933082038,,270497.28
2000-03-10,2.2560182325635587,2.1942095138631865,2.1633051545129995,2.251603324084959,,184950.08
2000-03-13,2.1848940569733433,2.110326252769824,2.092666618855433,2.1848940569733433,,258163.2
2000-03-14,2.127985886684216,2.0529324425480504,2.039687717112257,2.127985886684216,,358337.28
2000-03-15,2.0970815273340295,2.0970815273340295,2.0307696019854897,2.0529324425480504,,331437.12
2000-03-16,2.1147411612484217,2.092666618855433,2.0794218934196387,2.110326252769824,,291592.0
2000-03-17,2.0882517103768343,2.0705920764624417,2.0705920764624417,2.083836801898236,,230720.32
2000-03-20,2.083836801898236,2.0087833577620726,2.0087833577620726,2.0705920764624417,,200496.64
2000-03-21,2.061762259505247,2.0485175340694526,2.013198266240669,2.017613174719266,,320452.8
2000-03-22,2.0750511340258275,2.0533739333959105,2.0485616831542384,2.0750069849410404,,314428.16
2000-03-23,2.0750069849410404,2.044014327421282,2.044014327421282,2.0485175340694526,,330903.36
2000-03-24,2.0705920764624417,2.0529324425480504,2.039687717112257,2.0424691094537732,,191097.28
2000-03-27,2.2074542392989795,2.2074542392989795,2.0529324425480504,2.0529324425480504,,284776.32
2000-03-28,2.1677200629915983,2.1147411612484217,2.105911344291226,2.1633051545129995,,211979.84
2000-03-29,2.1500604290772056,2.105955493376012,2.0529324425480504,2.1411864630352238,,272770.56
2000-03-30,2.092666618855433,2.0573473510266496,2.039687717112257,2.053020740717622,,205713.28
2000-03-31,2.119200218811806,2.083836801898236,2.070547927377657,2.0750069849410404,,258641.92
