DATE,CLOSE,ADJ CLOSE,ADJ EV CLOSE,DPA EX,VOLUME
1991-04-16,1.6727272727e-05,5.097336987e-05,0.00031293970018,0.0,4.171647847
1991-04-17,1.7090909091e-05,5.2081486606e-05,0.00031974273714,0.0,0.76333088462
1991-04-18,1.7090909091e-05,5.2081486606e-05,0.00031974273714,0.0,1.3267170438
1991-04-19,1.7090909091e-05,5.2081486606e-05,0.00031974273714,0.0,1.0158007041
1991-04-22,1.6727272727e-05,5.097336987e-05,0.00031293970018,0.0,1.3732759644
1991-04-23,1.6e-05,4.8757136398e-05,0.00029933362626,0.0,2.3442909879
1991-04-24,1.6e-05,4.8757136398e-05,0.00029933362626,0.0,2.3442909879
1991-04-25,1.5345454823e-05,4.6762527118e-05,0.00028708816492,0.0,1.6954011329
1991-04-26,1.5458181208e-05,4.7106040601e-05,0.00028919708977,0.0,0.61480144792
1991-04-29,1.509090909e-05,4.5986844557e-05,0.00028232603386,0.0,1.0344880305
1991-04-30,1.4909090909e-05,4.5432786189e-05,0.00027892451538,0.0,1.9460422252
1991-05-01,1.4909090909e-05,4.5432786189e-05,0.00027892451538,0.0,1.9460422252
1991-05-02,1.5636363636e-05,4.7649019661e-05,0.0002925305893,0.0,0.58264943099
1991-05-03,1.6363636364e-05,4.9865253134e-05,0.00030613666322,0.0,0.36733089378
1991-05-06,1.6109090632e-05,4.9089570573e-05,0.00030137453216,0.0,0.85726403198
1991-05-07,1.6363636364e-05,4.9865253134e-05,0.00030613666322,0.0,0.66376983407
1991-05-08,1.7090909091e-05,5.2081486606e-05,0.00031974273714,0.0,0.12857236883
1991-05-09,1.8545454545e-05,5.6513953552e-05,0.00034695488498,0.0,4.1295127888
1991-05-10,1.8909090909e-05,5.7622070288e-05,0.00035375792194,0.0,1.4337221902
1991-05-13,1.8181818182e-05,5.5405836815e-05,0.00034015184802,0.0,1.7491337863
1991-05-14,1.8909090909e-05,5.7622070288e-05,0.00035375792194,0.0,0.52450364269
1991-05-15,1.8909090909e-05,5.7622070288e-05,0.00035375792194,0.0,0.65526111395
