Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2000-10-02,16090.24,15559.3,15536.96,15949.78,134998174.0
2000-10-03,15917.28,15633.27,15561.99,15561.99,145394627.0
2000-10-04,15882.98,15876.39,15651.14,15652.66,151124854.0
2000-10-05,16398.21,16362.05,15876.39,15876.39,225513970.0
2000-10-06,16403.82,15945.91,15816.87,16370.23,186542026.0
2000-10-09,15975.45,15855.31,15617.15,15946.4,127071919.0
2000-10-10,16008.0,15747.09,15725.7,15845.94,137752050.0
2000-10-11,15737.72,15526.05,15463.02,15737.72,956262610.0
2000-10-13,15440.52,15385.08,15067.08,15440.52,153152982.0
2000-10-16,15584.67,15241.85,15214.21,15386.61,208863213.0
2000-10-17,15386.17,14870.13,14840.78,15266.83,153109936.0
2000-10-18,14836.7,14420.72,14218.37,14836.7,461630176.0
2000-10-19,14869.09,14845.14,14489.97,14489.97,240487246.0
2000-10-20,14917.79,14529.41,14490.26,14845.55,152306621.0
2000-10-23,14535.44,13989.84,13982.36,14533.02,154041678.0
2000-10-24,14160.72,13799.19,13672.05,14013.71,217464340.0
2000-10-25,13927.48,13665.31,13570.68,13795.78,189142322.0
2000-10-26,14223.13,14223.13,13679.44,13704.87,176023279.0
2000-10-27,14699.96,14691.68,14250.65,14250.65,161665055.0
2000-10-30,14950.76,14891.14,14488.9,14707.45,144386682.0
2000-10-31,15099.22,14867.23,14859.22,14915.65,211506525.0
2000-11-01,14859.29,14791.19,14570.97,14857.88,137452368.0
2000-11-03,14925.07,14533.96,14424.68,14785.41,165204384.0
2000-11-06,14868.33,14800.91,14478.36,14533.96,131241939.0
2000-11-07,15028.75,14968.75,14542.62,14780.24,178651824.0
2000-11-08,15191.43,14656.3,14649.58,14981.88,171514408.0
2000-11-09,14781.9,14524.38,14408.88,14667.43,167973397.0
2000-11-10,14700.85,14625.95,14449.22,14541.5,125040497.0
2000-11-13,14609.49,14371.81,14199.0,14606.19,181472908.0
2000-11-14,14632.1,14540.27,14395.29,14395.29,191282353.0
2000-11-16,14574.87,14489.96,14418.69,14546.23,114616350.0
2000-11-17,14569.67,14323.22,14090.89,14479.13,164963982.0
2000-11-20,14534.64,14499.8,14103.08,14323.22,212276687.0
2000-11-21,14844.78,14783.73,14486.87,14497.28,191614734.0
2000-11-22,14766.45,14576.98,14554.92,14766.45,175349672.0
2000-11-23,14603.7,14314.45,14187.39,14578.57,124075102.0
2000-11-24,14412.85,14335.5,14190.0,14315.56,117778832.0
2000-11-27,14494.7,14008.2,13940.95,14339.98,146834741.0
2000-11-28,14011.14,13913.85,13756.47,14011.14,162841770.0
2000-11-29,14074.17,13787.52,13781.9,13920.57,168563208.0
2000-11-30,13779.45,13287.39,13287.39,13779.45,189861231.0
2000-12-01,13578.09,13437.49,13281.92,13303.4,168391590.0
2000-12-04,13538.23,13510.0,13241.57,13396.31,124444359.0
2000-12-05,14187.98,14181.62,13512.82,13512.82,200189312.0
2000-12-06,14276.76,13945.41,13945.41,14180.38,194424562.0
2000-12-07,14459.98,14459.98,13918.39,13946.73,159535118.0
2000-12-08,15062.31,14982.99,14460.84,14462.01,249511782.0
2000-12-11,15354.53,15187.0,14991.36,14991.36,218100043.0
2000-12-12,15186.39,14906.0,14869.37,15185.59,166685372.0
2000-12-13,15388.65,15290.51,14900.37,14915.68,281577356.0
2000-12-14,15328.69,15259.0,15079.53,15261.47,139604292.0
2000-12-15,15252.96,14987.95,14833.29,15252.96,116065246.0
2000-12-18,15282.18,15082.75,15001.83,15001.83,333139021.0
2000-12-19,15415.17,15336.11,15084.65,15085.45,290604432.0
2000-12-20,15327.62,14622.41,14617.66,15305.63,257085384.0
2000-12-21,14957.59,14505.45,14461.04,14726.8,233718395.0
2000-12-22,14801.79,14652.06,14532.4,14532.66,120652073.0
2000-12-26,14850.53,14794.58,14659.28,14663.29,122433572.0
2000-12-27,15222.92,15186.15,14804.5,14804.5,239975386.0
2000-12-28,15269.3,15259.29,15132.06,15188.21,324256134.0
2001-01-02,15621.41,15425.34,15173.61,15242.11,230631105.0
2001-01-03,16599.42,16599.42,15251.12,15425.41,381195201.0
2001-01-04,16933.39,16675.06,16586.85,16596.78,331230775.0
2001-01-05,16887.72,16409.81,16379.67,16678.61,199685952.0
2001-01-08,16622.75,16562.14,16225.54,16397.8,160703588.0
2001-01-09,17096.04,16975.64,16566.22,16566.22,346477221.0
2001-01-10,17093.4,16918.57,16701.02,16964.42,256513950.0
2001-01-11,17044.77,17023.58,16797.4,16908.41,201852900.0
2001-01-12,17211.96,16850.09,16820.86,17034.19,212473134.0
2001-01-15,17037.78,16962.75,16857.81,16857.81,955306910.0
2001-01-16,17034.62,16720.98,16662.17,16973.28,214886160.0
2001-01-17,17254.74,17191.02,16745.4,16747.76,401268343.0
2001-01-18,17641.62,17521.46,17150.77,17203.66,652571547.0
2001-01-19,17816.25,17530.09,17511.59,17525.25,290066318.0
2001-01-22,17577.93,17391.67,17297.15,17548.35,152631098.0
2001-01-23,17863.8,17832.13,17375.59,17380.9,325484811.0
2001-01-24,18022.34,17771.76,17698.25,17849.16,361237305.0
2001-01-26,17933.49,17889.05,17591.31,17776.4,260419897.0
2001-01-29,18023.08,17883.38,17704.08,17905.91,198926106.0
2001-01-30,17898.28,17722.58,17667.5,17881.53,285826714.0
2001-01-31,17920.85,17672.77,17636.96,17724.71,213721355.0
2001-02-01,17673.12,17038.74,16976.77,17670.14,319394140.0
2001-02-02,17205.82,16914.96,16780.83,17026.67,199360697.0
2001-02-05,16940.8,16731.24,16538.71,16913.5,137053739.0
2001-02-06,17017.47,17006.77,16734.37,16734.37,149516328.0
2001-02-07,17002.97,16812.35,16630.25,17002.97,176164315.0
2001-02-08,17278.87,17243.3,16814.08,16814.08,205563213.0
2001-02-09,17270.21,17138.4,17049.6,17257.09,161349324.0
2001-02-12,17233.94,16917.06,16883.2,17162.89,134707511.0
2001-02-13,17174.22,17095.78,16882.57,16921.73,146751379.0
2001-02-14,17286.42,17120.05,16890.25,17077.86,239218690.0
2001-02-15,17261.98,16937.19,16922.27,17121.03,153591189.0
2001-02-16,16950.27,16259.05,16100.17,16934.18,252531650.0
2001-02-19,16391.93,16060.76,16022.96,16262.77,150633527.0
2001-02-20,16242.46,15910.57,15783.19,16065.78,213815783.0
2001-02-21,15909.39,15593.86,15567.82,15909.39,238945371.0
2001-02-22,15913.9,15910.36,15558.28,15604.27,205345702.0
2001-02-23,16222.86,16157.75,15830.9,15920.33,170629896.0
2001-02-28,16273.64,15891.41,15891.41,16157.83,188360787.0
2001-03-01,16438.72,16416.58,15875.21,15890.65,153366164.0
2001-03-02,16723.26,16581.0,16233.26,16422.56,184538688.0
2001-03-05,16736.57,16537.24,16470.73,16620.13,121318808.0
2001-03-06,16813.06,16324.33,16278.92,16573.33,199205006.0
2001-03-07,16429.75,16395.21,16223.26,16328.53,179001773.0
2001-03-08,16531.41,16226.71,16096.11,16401.21,218549676.0
2001-03-09,16247.97,16123.44,16017.56,16233.07,161618576.0
2001-03-12,16142.93,15527.26,15523.07,16125.38,163539876.0
2001-03-13,15768.34,15584.14,15443.59,15536.12,228082881.0
2001-03-14,15582.7,15244.9,15070.2,15582.7,228515814.0
2001-03-15,15481.98,15060.87,14976.99,15251.69,202502761.0
2001-03-16,15356.18,15237.03,15047.03,15075.63,143289134.0
2001-03-19,15377.79,14835.9,14801.99,15249.45,154658779.0
2001-03-20,15076.92,14903.36,14853.8,14853.8,228297374.0
2001-03-21,15198.16,14852.68,14754.51,14914.06,179475290.0
2001-03-22,14846.93,14067.27,13761.25,14846.93,332420310.0
2001-03-23,14435.08,14435.08,13855.41,14069.93,269819479.0
2001-03-26,14912.23,14712.04,14443.13,14443.13,219806958.0
2001-03-27,14950.67,14835.4,14593.69,14732.65,217408553.0
2001-03-28,14852.25,14631.88,14574.08,14845.79,159929138.0
2001-03-29,14713.38,14282.18,14225.54,14646.96,250413954.0
2001-03-30,14438.45,14438.45,13922.27,14291.63,256613696.0
2001-04-02,14481.94,13981.3,13980.68,14441.44,154236784.0
2001-04-03,14001.18,13736.61,13663.87,13987.67,171487954.0
2001-04-04,14135.45,13854.76,13739.6,13739.6,253284658.0
2001-04-05,14481.96,14442.51,13865.23,13865.23,271467162.0
2001-04-06,14702.38,14484.51,14371.19,14427.96,226029980.0
2001-04-09,14718.99,14718.99,14446.36,14488.91,226880367.0
2001-04-10,15097.04,15047.76,14725.23,14725.23,263997556.0
2001-04-11,15267.36,14818.83,14723.71,15057.35,292046955.0
2001-04-12,14969.37,14969.37,14489.84,14811.06,163261279.0
2001-04-16,14976.4,14444.59,14385.23,14974.28,175432066.0
2001-04-17,14554.78,14336.9,14222.68,14443.27,208526197.0
2001-04-18,15151.1,14955.36,14323.24,14344.94,318375889.0
2001-04-19,15016.61,14431.08,14420.39,14955.66,239245496.0
2001-04-20,14408.28,13696.42,13617.98,14408.28,308746521.0
2001-04-23,13892.65,13892.65,13325.13,13733.82,187581292.0
2001-04-24,14206.77,14068.0,13893.98,13893.98,162737835.0
2001-04-25,14223.26,14162.75,13785.43,14061.51,272846413.0
2001-04-26,14770.03,14757.02,14202.02,14204.33,276081434.0
2001-04-27,15134.93,14927.95,14751.98,14751.98,265267176.0
2001-04-30,15210.24,14917.54,14838.47,14944.26,213881904.0
2001-05-02,14919.85,14897.24,14635.71,14877.14,242427276.0
2001-05-03,15141.91,15141.91,14761.59,14905.92,218297556.0
2001-05-04,15304.03,15092.76,15040.99,15141.76,187586676.0
2001-05-07,15221.89,14875.0,14861.78,15102.6,171283688.0
2001-05-08,14957.66,14747.41,14655.5,14860.6,216207778.0
2001-05-09,14866.96,14778.98,14576.21,14717.04,234487468.0
2001-05-10,15117.06,14993.46,14796.4,14796.4,212938769.0
2001-05-11,15017.52,14493.2,14409.78,15011.55,184575662.0
2001-05-14,14507.2,14132.76,14103.73,14498.75,154210552.0
2001-05-15,14313.5,14226.33,14110.09,14140.93,257180582.0
2001-05-16,14737.92,14714.25,14255.52,14255.52,337796942.0
2001-05-17,15094.66,14793.51,14725.35,14726.65,209325640.0
2001-05-18,15012.14,14884.06,14800.43,14847.75,247040798.0
2001-05-21,15157.71,15127.91,14806.97,14870.65,290993297.0
2001-05-22,15197.07,14828.87,14794.44,15141.67,273633053.0
2001-05-23,14904.56,14691.61,14626.52,14828.87,343142495.0
2001-05-24,14833.7,14523.21,14430.73,14693.79,298806376.0
2001-05-25,14588.92,14310.06,14178.98,14523.21,256099977.0
2001-05-28,14438.95,14302.02,14056.4,14328.17,989415300.0
2001-05-29,14489.13,14453.91,14300.68,14302.34,193200975.0
2001-05-30,14578.87,14489.36,14347.06,14458.54,215986050.0
2001-05-31,14724.37,14649.98,14507.97,14514.47,204844675.0
2001-06-01,14791.97,14791.97,14409.29,14654.43,215975927.0
2001-06-04,15141.02,15103.86,14798.12,14798.12,172471588.0
2001-06-05,15406.48,15394.82,15031.91,15107.03,299142867.0
2001-06-06,15568.5,15328.83,15268.07,15393.35,254763352.0
2001-06-07,15545.6,15464.06,15200.59,15318.83,243098594.0
2001-06-08,15644.37,15366.25,15355.36,15468.72,211870826.0
2001-06-11,15396.76,15224.19,15159.32,15290.79,160550265.0
2001-06-12,15237.57,15173.07,14955.53,15237.57,206824433.0
2001-06-13,15600.43,15403.4,15175.41,15175.46,330037224.0
2001-06-15,15385.56,14985.01,14964.08,15385.56,123031258.0
2001-06-18,14981.54,14355.42,14332.62,14981.54,214873662.0
2001-06-19,14541.18,14400.73,14245.34,14374.84,243542095.0
2001-06-20,14599.4,14571.24,14393.08,14396.1,214021596.0
2001-06-21,14840.81,14822.98,14505.83,14534.06,252611483.0
