Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2000-06-09,3893.67,3874.84,3825.56,3892.75,
2000-06-12,3892.05,3767.91,3767.88,3892.05,
2000-06-13,3851.43,3851.06,3695.35,3743.91,
2000-06-14,3883.34,3797.41,3797.0,3875.04,
2000-06-15,3849.94,3845.74,3763.74,3802.19,
2000-06-16,3883.15,3860.56,3822.34,3877.07,
2000-06-19,3990.79,3989.83,3825.69,3825.69,
2000-06-20,4050.58,4013.36,3982.23,4003.09,
2000-06-21,4073.16,4064.01,3961.3,3965.37,
2000-06-22,4073.73,3936.84,3936.84,4073.73,
2000-06-23,3957.68,3845.34,3830.23,3950.05,
2000-06-26,3914.51,3912.12,3852.41,3884.65,
2000-06-27,3945.75,3858.96,3858.95,3904.4,
2000-06-28,3974.48,3940.34,3872.17,3877.77,
2000-06-29,3929.1,3877.23,3838.85,3900.29,
2000-06-30,3967.49,3966.11,3889.33,3889.51,
2000-07-03,3995.85,3991.93,3942.93,3950.59,
2000-07-05,3950.19,3863.1,3859.2,3949.76,
2000-07-06,3961.1,3960.57,3820.34,3872.91,
2000-07-07,4054.05,4023.2,3960.81,3978.38,
2000-07-10,4028.54,3980.29,3976.2,3993.62,
2000-07-11,4029.3,3956.42,3936.75,3970.42,
2000-07-12,4103.65,4099.59,4001.73,4024.59,
2000-07-13,4193.24,4174.86,4111.16,4128.81,
2000-07-14,4252.22,4246.18,4174.6,4221.8,
2000-07-17,4289.06,4274.67,4215.86,4243.55,
2000-07-18,4237.85,4177.17,4161.89,4233.49,
2000-07-19,4159.39,4055.63,4047.43,4154.37,
2000-07-20,4184.56,4184.56,4106.63,4106.63,
2000-07-21,4163.34,4094.45,4093.76,4154.0,
2000-07-24,4125.8,3981.57,3976.51,4109.65,
2000-07-25,4034.8,4029.57,3955.36,4015.41,
2000-07-26,4002.7,3987.72,3906.55,3998.03,
2000-07-27,3954.96,3842.23,3841.62,3938.14,
2000-07-28,3867.8,3663.0,3642.28,3855.1,
2000-07-31,3767.89,3766.99,3615.79,3692.43,
2000-08-01,3766.92,3685.52,3682.45,3760.95,
2000-08-02,3753.95,3658.46,3651.81,3684.12,
2000-08-03,3761.07,3759.88,3521.14,3554.68,
2000-08-04,3846.98,3787.36,3751.22,3812.31,
2000-08-07,3870.26,3862.99,3795.61,3819.38,
2000-08-08,3893.05,3848.55,3839.58,3850.87,
2000-08-09,3936.46,3853.5,3849.77,3915.26,
2000-08-10,3847.29,3759.99,3759.99,3843.58,
2000-08-11,3789.98,3789.47,3686.86,3741.62,
2000-08-14,3850.27,3849.69,3767.37,3804.69,
2000-08-15,3888.92,3851.66,3831.96,3846.83,
2000-08-16,3914.84,3861.2,3844.17,3878.58,
2000-08-17,3947.05,3940.87,3857.75,3858.88,
2000-08-18,3980.26,3930.34,3925.95,3958.7,
2000-08-21,3985.62,3953.15,3917.94,3966.23,
2000-08-22,4011.15,3958.21,3957.85,3970.16,
2000-08-23,4011.76,4011.01,3902.11,3935.51,
2000-08-24,4055.44,4053.28,4004.77,4020.99,
2000-08-25,4083.12,4042.68,4025.59,4049.84,
2000-08-28,4097.33,4070.59,4048.01,4049.18,
2000-08-29,4093.88,4082.17,4056.26,4074.21,
2000-08-30,4115.99,4103.81,4065.82,4076.5,
2000-08-31,4208.73,4206.35,4127.19,4127.19,
2000-09-01,4259.87,4234.33,4192.89,4252.15,
2000-09-05,4206.51,4143.18,4143.18,4205.94,
2000-09-06,4136.84,4013.34,4013.34,4136.84,
2000-09-07,4105.54,4098.35,4035.12,4047.02,
2000-09-08,4081.96,3978.41,3977.47,4081.96,
2000-09-11,4008.46,3896.35,3880.69,3961.16,
2000-09-12,3958.36,3849.51,3834.34,3925.42,
2000-09-13,3895.81,3893.89,3794.29,3794.92,
2000-09-14,3984.33,3913.86,3897.18,3963.1,
2000-09-15,3905.09,3835.23,3806.88,3905.09,
2000-09-18,3862.32,3726.52,3702.54,3838.63,
2000-09-19,3865.85,3865.64,3740.65,3766.04,
2000-09-20,3913.87,3897.44,3795.08,3863.08,
2000-09-21,3892.4,3828.87,3813.12,3864.6,
2000-09-22,3803.76,3803.76,3614.66,3616.16,
2000-09-25,3868.11,3741.22,3737.5,3852.53,
2000-09-26,3795.79,3689.1,3677.73,3762.65,
2000-09-27,3750.61,3656.3,3622.66,3740.62,
2000-09-28,3778.38,3778.32,3626.55,3638.94,
2000-09-29,3751.33,3672.82,3670.31,3749.27,
2000-10-02,3714.48,3568.9,3559.84,3714.48,
2000-10-03,3639.29,3455.83,3454.65,3624.93,
2000-10-04,3532.43,3523.1,3382.53,3440.6,
2000-10-05,3549.01,3472.1,3459.58,3499.96,
2000-10-06,3505.81,3361.01,3314.91,3477.7,
2000-10-09,3376.92,3355.56,3233.19,3352.15,
2000-10-10,3383.4,3240.54,3229.01,3326.89,
2000-10-11,3258.24,3168.49,3103.53,3152.33,
2000-10-12,3249.11,3074.68,3071.25,3241.26,
2000-10-13,3316.97,3316.77,3054.55,3054.55,
2000-10-16,3339.85,3290.28,3262.37,3315.48,
2000-10-17,3348.61,3213.96,3173.68,3335.4,
2000-10-18,3257.81,3171.56,3026.11,3106.95,
2000-10-19,3423.45,3418.6,3314.89,3330.25,
2000-10-20,3535.11,3483.14,3401.88,3402.96,
2000-10-23,3523.69,3468.69,3432.44,3483.38,
2000-10-24,3526.71,3419.79,3401.05,3495.45,
2000-10-25,3376.33,3229.57,3210.74,3347.24,
2000-10-26,3286.29,3272.18,3081.36,3245.4,
2000-10-27,3362.26,3278.36,3231.63,3320.69,
2000-10-30,3279.72,3191.4,3149.24,3243.88,
2000-10-31,3379.08,3369.63,3223.44,3223.44,
2000-11-01,3396.72,3333.39,3289.46,3316.51,
2000-11-02,3433.16,3429.02,3370.02,3387.28,
2000-11-03,3468.59,3451.58,3401.77,3447.32,
2000-11-06,3480.01,3416.21,3412.98,3469.35,
2000-11-07,3435.13,3415.79,3360.26,3399.28,
2000-11-08,3429.12,3231.7,3231.28,3426.29,
2000-11-09,3230.0,3200.35,3087.06,3174.9,
2000-11-10,3141.35,3028.99,3028.92,3122.11,
2000-11-13,3063.31,2966.72,2859.39,2956.09,
2000-11-14,3145.3,3138.27,3059.88,3069.81,
2000-11-15,3208.95,3165.49,3104.57,3137.61,
2000-11-16,3175.63,3031.88,3031.76,3121.8,
2000-11-17,3090.97,3027.19,2967.17,3044.45,
2000-11-20,2949.5,2875.64,2860.49,2943.11,
2000-11-21,2921.8,2871.45,2845.17,2892.03,
2000-11-22,2872.64,2755.34,2754.14,2828.14,
2000-11-24,2904.46,2904.38,2820.91,2823.48,
2000-11-27,2998.75,2880.49,2874.71,2979.93,
2000-11-28,2891.4,2734.98,2734.46,2873.73,
2000-11-29,2770.18,2706.93,2642.89,2748.18,
2000-11-30,2641.75,2597.93,2523.04,2599.04,
2000-12-01,2749.06,2645.29,2604.27,2644.09,
2000-12-04,2671.18,2615.75,2567.18,2662.56,
2000-12-05,2889.8,2889.8,2694.41,2702.72,
2000-12-06,2916.2,2796.5,2781.24,2878.87,
2000-12-07,2794.53,2752.66,2707.96,2748.29,
2000-12-08,2929.95,2917.43,2844.93,2857.93,
2000-12-11,3028.75,3015.1,2901.48,2936.6,
2000-12-12,3002.53,2931.77,2930.99,2994.06,
2000-12-13,3001.72,2822.77,2814.13,2996.57,
2000-12-14,2847.38,2728.51,2727.26,2820.48,
2000-12-15,2697.93,2653.27,2596.03,2688.66,
2000-12-18,2726.2,2624.52,2597.47,2698.72,
2000-12-19,2696.61,2511.71,2509.76,2617.06,
2000-12-20,2432.83,2332.78,2312.51,2410.96,
2000-12-21,2423.71,2340.12,2288.16,2310.21,
2000-12-22,2517.93,2517.02,2397.67,2397.67,
2000-12-26,2548.75,2493.52,2436.19,2518.29,
2000-12-27,2539.52,2539.35,2450.22,2471.33,
2000-12-28,2571.52,2557.76,2514.56,2517.9,
2000-12-29,2577.02,2470.52,2456.54,2552.68,
2001-01-02,2474.16,2291.86,2273.07,2474.16,
2001-01-03,2618.03,2616.69,2251.71,2254.56,
2001-01-04,2644.8,2566.83,2549.83,2593.96,
2001-01-05,2574.62,2407.65,2395.39,2573.11,
2001-01-08,2397.06,2395.92,2299.65,2388.72,
2001-01-09,2474.16,2441.3,2406.08,2424.69,
2001-01-10,2525.28,2524.18,2376.49,2392.71,
2001-01-11,2661.93,2640.57,2495.01,2495.59,
2001-01-12,2699.87,2626.5,2589.63,2639.56,
2001-01-16,2638.22,2618.55,2576.95,2631.49,
2001-01-17,2756.63,2682.78,2668.48,2710.53,
2001-01-18,2769.98,2768.49,2661.26,2696.74,
2001-01-19,2841.25,2770.38,2752.06,2838.36,
2001-01-22,2789.63,2757.91,2722.96,2759.1,
2001-01-23,2845.39,2840.39,2736.28,2759.26,
2001-01-24,2892.36,2859.15,2828.32,2850.74,
2001-01-25,2849.56,2754.28,2753.37,2836.35,
2001-01-26,2785.62,2781.3,2686.65,2705.39,
2001-01-29,2840.02,2838.34,2742.5,2757.29,
2001-01-30,2861.71,2838.35,2817.13,2845.01,
2001-01-31,2872.47,2772.73,2772.35,2848.11,
2001-02-01,2796.89,2782.79,2742.44,2771.57,
2001-02-02,2791.58,2660.5,2660.11,2782.93,
2001-02-05,2656.02,2643.21,2596.73,2639.65,
2001-02-06,2705.59,2664.49,2640.23,2641.91,
2001-02-07,2636.07,2607.82,2554.76,2615.94,
2001-02-08,2651.84,2562.06,2562.02,2625.78,
2001-02-09,2542.62,2470.97,2455.87,2542.24,
2001-02-12,2508.27,2489.66,2435.36,2458.65,
2001-02-13,2554.65,2427.72,2427.47,2510.84,
2001-02-14,2493.11,2491.4,2388.4,2437.68,
2001-02-15,2593.09,2552.91,2536.63,2536.63,
2001-02-16,2457.65,2425.38,2397.43,2444.6,
2001-02-20,2442.99,2318.35,2317.77,2439.57,
2001-02-21,2353.51,2268.94,2257.15,2281.79,
2001-02-22,2291.69,2244.96,2185.91,2272.13,
2001-02-23,2264.68,2262.51,2156.29,2221.27,
2001-02-26,2309.73,2308.5,2238.64,2287.88,
2001-02-27,2300.18,2207.82,2206.72,2286.64,
2001-02-28,2238.06,2151.83,2127.5,2223.88,
2001-03-01,2184.41,2183.37,2071.03,2126.3,
2001-03-02,2197.85,2117.63,2091.55,2111.23,
2001-03-05,2163.09,2142.92,2127.96,2142.75,
2001-03-06,2243.78,2204.43,2202.7,2204.3,
2001-03-07,2243.75,2223.92,2201.41,2241.23,
2001-03-08,2219.87,2168.73,2161.41,2211.3,
2001-03-09,2124.11,2052.78,2041.78,2124.11,
2001-03-12,2004.09,1923.38,1922.78,2001.68,
2001-03-13,2015.35,2014.78,1932.63,1948.7,
2001-03-14,2028.53,1972.09,1933.4,1948.56,
2001-03-15,2030.73,1940.71,1939.38,2023.79,
2001-03-16,1940.71,1890.91,1877.69,1914.58,
2001-03-19,1953.08,1951.18,1867.58,1901.45,
2001-03-20,1974.14,1857.44,1857.41,1964.45,
2001-03-21,1896.21,1830.23,1820.75,1862.74,
2001-03-22,1898.1,1897.7,1794.21,1845.34,
2001-03-23,1952.92,1928.68,1891.99,1938.91,
2001-03-26,1960.68,1918.49,1909.42,1957.71,
2001-03-27,1979.75,1972.26,1907.16,1922.7,
2001-03-28,1925.3,1854.13,1852.96,1925.3,
2001-03-29,1876.74,1820.57,1802.76,1838.44,
2001-03-30,1855.58,1840.26,1794.3,1830.42,
2001-04-02,1852.49,1782.97,1769.66,1835.22,
2001-04-03,1759.01,1673.0,1660.92,1758.18,
2001-04-04,1698.21,1638.8,1619.58,1668.37,
2001-04-05,1785.73,1785.0,1706.1,1709.91,
2001-04-06,1756.11,1720.36,1700.2,1756.11,
2001-04-09,1757.38,1745.71,1710.76,1739.66,
2001-04-10,1868.1,1852.03,1771.68,1771.68,
2001-04-11,1948.08,1898.95,1884.95,1929.93,
2001-04-12,1961.57,1961.43,1868.76,1881.19,
2001-04-16,1946.92,1909.57,1891.88,1934.7,
2001-04-17,1941.57,1923.22,1869.34,1872.35,
2001-04-18,2129.31,2079.44,1995.91,2005.06,
2001-04-19,2182.14,2182.14,2082.24,2100.88,
2001-04-20,2202.86,2163.41,2135.32,2171.9,
2001-04-23,2118.77,2059.32,2046.84,2118.36,
2001-04-24,2095.89,2016.61,2012.37,2055.32,
2001-04-25,2066.97,2059.8,2000.83,2013.42,
2001-04-26,2095.83,2034.88,2032.38,2086.04,
2001-04-27,2082.65,2075.68,2046.71,2070.24,
2001-04-30,2159.08,2116.24,2097.58,2113.11,
2001-05-01,2168.42,2168.24,2088.61,2116.24,
2001-05-02,2232.66,2220.6,2175.13,2205.25,
2001-05-03,2183.07,2146.2,2129.07,2183.07,
2001-05-04,2191.93,2191.53,2089.23,2102.61,
2001-05-07,2215.37,2173.57,2166.51,2194.04,
2001-05-08,2210.45,2198.77,2165.37,2209.01,
2001-05-09,2189.03,2156.63,2141.43,2162.3,
2001-05-10,2197.03,2128.86,2128.69,2195.52,
2001-05-11,2140.37,2107.43,2097.36,2130.74,
2001-05-14,2105.38,2081.92,2052.41,2105.36,
2001-05-15,2125.32,2085.58,2077.5,2086.98,
2001-05-16,2171.22,2166.44,2057.99,2067.6,
2001-05-17,2216.36,2193.68,2167.72,2170.01,
2001-05-18,2205.65,2198.88,2172.48,2182.56,
2001-05-21,2305.73,2305.59,2198.14,2201.45,
2001-05-22,2328.05,2313.85,2291.91,2319.18,
2001-05-23,2299.75,2243.48,2243.46,2299.75,
2001-05-24,2282.19,2282.02,2226.26,2250.04,
2001-05-25,2282.43,2251.03,2242.86,2281.18,
2001-05-29,2239.92,2175.54,2170.58,2239.92,
2001-05-30,2137.67,2084.5,2077.98,2136.95,
2001-05-31,2140.07,2110.49,2092.48,2092.53,
2001-06-01,2157.8,2149.44,2101.26,2131.12,
2001-06-04,2174.16,2155.93,2136.63,2164.7,
2001-06-05,2244.23,2233.66,2167.24,2167.31,
2001-06-06,2249.72,2217.73,2204.88,2239.86,
2001-06-07,2264.58,2264.0,2205.85,2208.03,
2001-06-08,2263.75,2215.1,2202.27,2263.75,
2001-06-11,2205.41,2170.78,2150.75,2205.41,
2001-06-12,2184.2,2169.95,2105.26,2133.56,
2001-06-13,2187.16,2121.66,2121.38,2175.62,
2001-06-14,2101.05,2044.07,2043.36,2100.74,
2001-06-15,2048.32,2028.43,1992.39,2017.8,
2001-06-18,2046.63,1988.63,1987.17,2035.34,
2001-06-19,2057.19,1992.66,1978.25,2046.04,
2001-06-20,2032.67,2031.24,1973.7,1974.11,
2001-06-21,2077.43,2058.76,2014.33,2026.3,
2001-06-22,2074.83,2034.84,2028.07,2062.0,
2001-06-25,2060.06,2050.87,2026.4,2054.34,
2001-06-26,2068.15,2064.62,2017.34,2022.86,
2001-06-27,2084.4,2074.74,2048.88,2068.29,
2001-06-28,2157.32,2125.46,2096.88,2096.88,
2001-06-29,2180.11,2161.24,2118.11,2129.89,
2001-07-02,2181.05,2148.72,2140.65,2156.76,
2001-07-03,2148.18,2140.8,2123.75,2137.1,
2001-07-05,2130.96,2080.11,2079.83,2122.89,
2001-07-06,2060.73,2004.16,2001.82,2060.73,
2001-07-09,2038.17,2026.71,2000.08,2010.97,
2001-07-10,2045.12,1962.79,1960.15,2043.61,
2001-07-11,1975.79,1972.04,1934.67,1954.72,
2001-07-12,2080.13,2075.74,2031.84,2033.22,
2001-07-13,2105.15,2084.79,2055.56,2068.22,
2001-07-16,2091.68,2029.12,2025.41,2078.53,
2001-07-17,2067.44,2067.32,2006.8,2017.47,
2001-07-18,2056.06,2016.17,2003.95,2035.09,
2001-07-19,2079.33,2046.59,2027.11,2042.32,
2001-07-20,2035.52,2029.37,2009.56,2015.23,
2001-07-23,2047.85,1988.56,1987.51,2043.84,
2001-07-24,1994.03,1959.24,1939.28,1980.37,
2001-07-25,1984.98,1984.32,1942.58,1962.68,
2001-07-26,2025.88,2022.96,1963.21,1980.03,
2001-07-27,2039.15,2029.07,2009.94,2020.58,
2001-07-30,2039.01,2017.84,2009.94,2034.11,
2001-07-31,2057.1,2027.13,2014.06,2023.97,
2001-08-01,2078.36,2068.38,2045.13,2051.56,
2001-08-02,2102.53,2087.38,2061.75,2092.52,
2001-08-03,2079.15,2066.33,2047.62,2079.15,
2001-08-06,2053.6,2034.26,2032.51,2047.86,
2001-08-07,2043.48,2027.79,2013.75,2026.84,
2001-08-08,2038.64,1966.36,1958.67,2015.75,
2001-08-09,1971.61,1963.32,1941.24,1962.48,
2001-08-10,1967.03,1956.47,1915.99,1957.34,
2001-08-13,1986.33,1982.25,1951.46,1963.04,
2001-08-14,1998.59,1964.53,1961.53,1990.83,
2001-08-15,1975.18,1918.89,1918.74,1964.2,
2001-08-16,1930.46,1930.32,1879.07,1899.9,
2001-08-17,1903.73,1867.01,1862.76,1895.42,
2001-08-20,1881.62,1881.35,1854.96,1866.29,
2001-08-21,1893.39,1831.3,1831.28,1883.44,
2001-08-22,1860.02,1860.01,1817.7,1851.75,
2001-08-23,1883.48,1842.97,1842.51,1857.52,
2001-08-24,1916.83,1916.8,1857.73,1863.32,
2001-08-27,1933.94,1912.41,1897.63,1912.7,
2001-08-28,1916.28,1864.98,1864.72,1912.67,
2001-08-29,1879.76,1843.17,1833.65,1875.44,
2001-08-30,1833.29,1791.68,1777.11,1817.19,
2001-08-31,1817.72,1805.43,1782.1,1784.26,
2001-09-04,1836.19,1770.78,1770.76,1802.29,
2001-09-05,1782.5,1759.01,1715.86,1771.75,
2001-09-06,1753.83,1705.64,1702.92,1736.2,
2001-09-07,1724.57,1687.7,1676.42,1694.02,
2001-09-10,1702.12,1695.38,1669.94,1673.78,
2001-09-17,1629.1,1579.55,1579.28,1613.83,
2001-09-18,1605.06,1555.08,1548.85,1591.77,
2001-09-19,1568.22,1527.8,1451.31,1560.52,
2001-09-20,1513.24,1470.93,1467.1,1494.94,
2001-09-21,1454.04,1423.19,1387.06,1395.79,
2001-09-24,1507.51,1499.4,1459.47,1459.47,
2001-09-25,1528.33,1501.64,1480.69,1505.52,
2001-09-26,1516.12,1464.04,1458.34,1514.76,
2001-09-27,1465.7,1460.71,1418.15,1456.8,
2001-09-28,1526.38,1498.8,1466.78,1472.56,
2001-10-01,1491.45,1480.46,1458.41,1491.45,
2001-10-02,1504.24,1492.33,1473.13,1479.01,
2001-10-03,1595.48,1580.81,1473.22,1479.27,
2001-10-04,1641.56,1597.31,1581.08,1602.6,
2001-10-05,1608.76,1605.3,1548.81,1586.4,
2001-10-08,1621.11,1605.95,1574.65,1582.93,
2001-10-09,1607.2,1570.19,1565.97,1604.11,
2001-10-10,1626.99,1626.26,1558.81,1563.96,
2001-10-11,1701.48,1701.47,1649.55,1649.55,
2001-10-12,1707.42,1703.4,1651.23,1690.21,
2001-10-15,1698.24,1696.31,1663.78,1684.04,
2001-10-16,1722.85,1722.07,1690.54,1704.75,
2001-10-17,1754.01,1646.34,1646.34,1752.94,
2001-10-18,1668.0,1652.72,1634.72,1648.69,
2001-10-19,1675.2,1671.31,1628.24,1644.49,
2001-10-22,1708.09,1708.08,1660.22,1666.08,
2001-10-23,1739.47,1704.44,1695.22,1720.54,
2001-10-24,1736.17,1731.54,1697.69,1707.52,
2001-10-25,1775.51,1775.47,1683.61,1708.49,
2001-10-26,1792.87,1768.96,1763.0,1763.78,
2001-10-29,1767.97,1699.52,1699.4,1763.42,
2001-10-30,1686.68,1667.41,1646.3,1682.3,
2001-10-31,1721.69,1690.2,1677.71,1690.12,
2001-11-01,1746.65,1746.3,1683.99,1705.52,
2001-11-02,1759.65,1745.73,1726.61,1741.37,
2001-11-05,1801.55,1793.65,1768.29,1768.29,
2001-11-06,1835.49,1835.08,1777.91,1786.92,
2001-11-07,1868.31,1837.53,1820.28,1821.04,
2001-11-08,1888.39,1827.77,1816.56,1855.68,
2001-11-09,1838.38,1828.48,1809.29,1824.73,
2001-11-12,1848.0,1840.13,1782.48,1826.25,
2001-11-13,1893.92,1892.11,1867.27,1871.47,
2001-11-14,1922.45,1903.19,1875.27,1910.45,
2001-11-15,1922.12,1900.57,1882.84,1891.36,
2001-11-16,1908.21,1898.58,1882.53,1903.48,
2001-11-19,1934.7,1934.42,1905.36,1912.48,
2001-11-20,1930.21,1880.51,1877.79,1926.47,
2001-11-21,1884.49,1875.05,1853.67,1873.6,
2001-11-23,1905.58,1903.2,1873.64,1878.91,
2001-11-26,1941.31,1941.23,1906.89,1914.53,
2001-11-27,1965.09,1935.97,1902.89,1931.59,
2001-11-28,1941.79,1887.97,1887.97,1921.6,
2001-11-29,1933.46,1933.26,1889.29,1898.63,
2001-11-30,1941.94,1930.58,1916.73,1929.29,
2001-12-03,1925.35,1904.9,1898.98,1915.13,
2001-12-04,1963.22,1963.1,1913.92,1917.66,
2001-12-05,2056.81,2046.84,1980.3,1980.3,
2001-12-06,2065.69,2054.27,2037.64,2045.22,
2001-12-07,2046.99,2021.26,2002.34,2043.68,
2001-12-10,2036.54,1992.12,1989.68,2007.67,
2001-12-11,2032.63,2001.93,1995.09,2009.93,
2001-12-12,2022.76,2011.38,1975.65,2007.48,
2001-12-13,1985.79,1946.51,1945.29,1979.84,
2001-12-14,1965.74,1953.17,1934.6,1945.18,
2001-12-17,1993.92,1987.45,1950.9,1950.9,
2001-12-18,2010.91,2004.76,1989.81,1998.36,
2001-12-19,2007.76,1982.89,1971.07,1981.65,
2001-12-20,1972.32,1918.54,1918.5,1969.0,
2001-12-21,1954.47,1945.83,1931.87,1941.55,
2001-12-24,1953.9,1944.48,1942.07,1946.84,
2001-12-26,1983.84,1960.7,1948.77,1948.77,
