DATE,CLOSE,ADJ CLOSE,ADJ EV CLOSE,DPA EX,VOLUME
1986-06-02,5.9272727099e-07,1.2480045152e-09,6.9460227087e-09,0.0,0.070045604265
1986-06-03,6.2909091603e-07,1.3245692278e-09,7.372159174e-09,0.0,0.25451368805
1986-06-04,6.436363567e-07,1.3551950764e-09,7.542613557e-09,0.0,0.086687410173
1986-06-05,6.4727271687e-07,1.3628515385e-09,7.5852271527e-09,0.0,0.12071508058
1986-06-06,6.8000000173e-07,1.431759789e-09,7.9687500223e-09,0.0,0.058709484365
1986-06-09,6.9090908224e-07,1.4547291755e-09,8.0965908095e-09,0.0,0.13325928305
1986-06-10,6.8000000173e-07,1.431759789e-09,7.9687500223e-09,0.0,0.11207860866
1986-06-11,6.9818180258e-07,1.4700420997e-09,8.181818001e-09,0.0,0.087672970907
1986-06-12,6.9090908224e-07,1.4547291755e-09,8.0965908095e-09,0.0,0.076362886848
1986-06-13,6.5454543721e-07,1.3781644628e-09,7.6704543442e-09,0.0,0.078802688318
1986-06-16,6.7269091173e-07,1.4163702874e-09,7.8830966238e-09,0.0,0.060933737785
1986-06-17,6.5454543721e-07,1.3781644628e-09,7.6704543442e-09,0.0,0.1228941864
1986-06-18,6.2181819569e-07,1.3092563035e-09,7.2869319826e-09,0.0,0.096023785301
1986-06-19,5.9999999133e-07,1.2633174394e-09,7.0312499002e-09,0.0,0.083050968835
1986-06-20,6.5450911088e-07,1.3780879767e-09,7.6700286451e-09,0.0,0.079814642191
1986-06-23,6.6545456106e-07,1.4011339405e-09,7.7982956394e-09,0.0,0.07444624441
1986-06-24,6.727272814e-07,1.4164468648e-09,7.8835228308e-09,0.0,0.14805672696
1986-06-25,7.0909092643e-07,1.4930115774e-09,8.3096592962e-09,0.0,0.32106835045
1986-06-26,7.0909092643e-07,1.4930115774e-09,8.3096592962e-09,0.0,0.23061328999
1986-06-27,7.2727272727e-07,1.5312938881e-09,8.5227272749e-09,0.0,0.078188145225
1986-06-30,7.272363576e-07,1.5312173107e-09,8.5223010678e-09,0.0,0.2638826237
1986-07-01,7.0909092643e-07,1.4930115774e-09,8.3096592962e-09,0.0,0.16007055859
1986-07-02,7.0181816274e-07,1.4776985619e-09,8.2244315967e-09,0.0,0.13852260194
1986-07-03,6.9999998266e-07,1.4738703308e-09,8.2031247989e-09,0.0,0.08493730726
1986-07-04,7.2000000694e-07,1.5159809638e-09,8.4375000834e-09,0.0,0.21189510155
1986-07-07,7.1636364677e-07,1.5083245017e-09,8.3948864877e-09,0.0,0.16061185964
1986-07-08,6.8727272207e-07,1.4470727133e-09,8.0539772138e-09,0.0,0.09446287744
1986-07-09,7.0181816274e-07,1.4776985619e-09,8.2244315967e-09,0.0,0.069087923724
1986-07-10,7.0545456626e-07,1.4853551153e-09,8.2670457005e-09,0.0,0.057321153119
1986-07-11,7.2727272727e-07,1.5312938881e-09,8.5227272749e-09,0.0,0.086430561889
1986-07-14,7.3454544761e-07,1.5466068124e-09,8.6079544663e-09,0.0,0.17116727798
1986-07-15,7.3818180778e-07,1.5542632745e-09,8.6505680621e-09,0.0,0.081099078967
1986-07-16,7.4181816795e-07,1.5619197367e-09,8.6931816578e-09,0.0,0.1149315168
1986-07-17,7.2727272727e-07,1.5312938881e-09,8.5227272749e-09,0.0,0.11882450958
1986-07-18,6.9090908224e-07,1.4547291755e-09,8.0965908095e-09,0.0,0.069034300667
1986-07-21,6.7818182165e-07,1.427931558e-09,7.9474432244e-09,0.0,0.082198536199
1986-07-22,6.9814547625e-07,1.4699656136e-09,8.1813923019e-09,0.0,0.16186394725
1986-07-23,6.8000000173e-07,1.431759789e-09,7.9687500223e-09,0.0,0.075683367906
1986-07-24,6.727272814e-07,1.4164468648e-09,7.8835228308e-09,0.0,0.03580689477
1986-07-25,6.727272814e-07,1.4164468648e-09,7.8835228308e-09,0.0,0.061951684894
1986-07-28,6.5272725712e-07,1.3743362317e-09,7.6491475463e-09,0.0,0.01349456338
1986-07-29,6.727272814e-07,1.4164468648e-09,7.8835228308e-09,0.0,0.02900929506
1986-07-30,6.7454546148e-07,1.4202750958e-09,7.9048296287e-09,0.0,0.05381857147
1986-07-31,6.6181820089e-07,1.3934774783e-09,7.7556820436e-09,0.0,0.01846356072
1986-08-01,7.0909092643e-07,1.4930115774e-09,8.3096592962e-09,0.0,0.095746803577
1986-08-04,7.0545456626e-07,1.4853551153e-09,8.2670457005e-09,0.0,0.11316330665
1986-08-05,7.4545452811e-07,1.5695761988e-09,8.7357952535e-09,0.0,0.29656220029
1986-08-06,7.5272724845e-07,1.5848891231e-09,8.821022445e-09,0.0,0.33378035887
1986-08-07,7.2000000694e-07,1.5159809638e-09,8.4375000834e-09,0.0,0.22902968858
1986-08-08,7.2727272727e-07,1.5312938881e-09,8.5227272749e-09,0.0,0.13077378757
1986-08-11,7.3818180778e-07,1.5542632745e-09,8.6505680621e-09,0.0,0.17405249672
1986-08-12,7.3454544761e-07,1.5466068124e-09,8.6079544663e-09,0.0,0.32021057814
1986-08-13,7.0909092643e-07,1.4930115774e-09,8.3096592962e-09,0.0,0.74742874025
1986-08-14,6.5454543721e-07,1.3781644628e-09,7.6704543442e-09,0.0,0.16895827474
1986-08-15,6.6181820089e-07,1.3934774783e-09,7.7556820436e-09,0.0,0.11571306426
1986-08-18,6.3636363636e-07,1.3398821521e-09,7.4573863655e-09,0.0,0.093871952735
1986-08-19,6.5818179737e-07,1.3858209249e-09,7.7130679399e-09,0.0,0.040836119726
1986-08-20,6.6618182442e-07,1.4026652147e-09,7.8068182569e-09,0.0,0.058299645134
1986-08-21,6.5090907704e-07,1.3705080007e-09,7.6278407484e-09,0.0,0.059768816664
1986-08-22,6.3636363636e-07,1.3398821521e-09,7.4573863655e-09,0.0,0.056358556994
1986-08-25,6.1818183552e-07,1.3015998414e-09,7.2443183868e-09,0.0,0.052107060269
1986-08-26,6.5450911088e-07,1.3780879767e-09,7.6700286451e-09,0.0,0.072428121639
1986-08-27,6.6181820089e-07,1.3934774783e-09,7.7556820436e-09,0.0,0.068538402405
1986-08-28,6.727272814e-07,1.4164468648e-09,7.8835228308e-09,0.0,0.043108804276
1986-08-29,6.6545456106e-07,1.4011339405e-09,7.7982956394e-09,0.0,0.046889102719
1986-09-01,6.6181820089e-07,1.3934774783e-09,7.7556820436e-09,0.0,0.048079386466
1986-09-02,6.6182184219e-07,1.3934851452e-09,7.7557247151e-09,0.0,0.065543523142
1986-09-03,6.5454543721e-07,1.3781644628e-09,7.6704543442e-09,0.0,0.068072427137
1986-09-04,6.327272762e-07,1.33222569e-09,7.4147727698e-09,0.0,0.064788294468
1986-09-05,6.327272762e-07,1.33222569e-09,7.4147727698e-09,0.0,0.075478113815
1986-09-08,6.0727271167e-07,1.2786303637e-09,7.1164770916e-09,0.0,0.05461413866
1986-09-09,5.8181819049e-07,1.2250351287e-09,6.8181819215e-09,0.0,0.05482568572
1986-09-10,6.0727271167e-07,1.2786303637e-09,7.1164770916e-09,0.0,0.027087401343
1986-09-11,6.1818183552e-07,1.3015998414e-09,7.2443183868e-09,0.0,0.0011781700765
1986-09-12,6.3636363636e-07,1.3398821521e-09,7.4573863655e-09,0.0,0.033866240854
1986-09-15,6.4727271687e-07,1.3628515385e-09,7.5852271527e-09,0.0,0.064517130298
1986-09-16,6.5454543721e-07,1.3781644628e-09,7.6704543442e-09,0.0,0.15069910144
1986-09-17,6.4545453678e-07,1.3590233074e-09,7.5639203548e-09,0.0,0.031925390039
1986-09-18,6.2181819569e-07,1.3211654003e-09,7.2869319826e-09,5.8181818182e-09,0.033254632548
1986-09-19,6.0727271167e-07,1.2902608845e-09,7.1164770916e-09,0.0,0.036017477984
1986-09-22,5.7091275128e-07,1.213007562e-09,6.6903838058e-09,0.0,0.047943750573
1986-09-23,5.636363463e-07,1.1975475215e-09,6.6051134348e-09,0.0,0.032204087406
1986-09-24,5.1999998093e-07,1.1048341584e-09,6.093749778e-09,0.0,0.044257665372
1986-09-25,4.8363637924e-07,1.0275730993e-09,5.6676138207e-09,0.0,0.048592614105
1986-09-26,5.3818182512e-07,1.1434647801e-09,6.3068182647e-09,0.0,0.042387948461
1986-09-29,4.7272725539e-07,1.0043946895e-09,5.5397725255e-09,0.0,0.075635507244
1986-09-30,4.9090909958e-07,1.0430253111e-09,5.7528410121e-09,0.0,0.047175368351
1986-10-01,5.3090910478e-07,1.1280125683e-09,6.2215910732e-09,0.0,0.07383414097
1986-10-02,5.2727274461e-07,1.1202864624e-09,6.1789774775e-09,0.0,0.041326636075
1986-10-03,5.0181818008e-07,1.0662036289e-09,5.8806817993e-09,0.0,0.028911980609
1986-10-06,4.8000001907e-07,1.0198469934e-09,5.6250002249e-09,0.0,0.16072008239
1986-10-07,4.8000001907e-07,1.0198469934e-09,5.6250002249e-09,0.0,0.028349579469
1986-10-08,4.7273089669e-07,1.0044024261e-09,5.539815197e-09,0.0,0.036382462427
1986-10-09,4.8363637924e-07,1.0275730993e-09,5.6676138207e-09,0.0,0.06202725583
1986-10-10,4.5090909438e-07,9.5803805406e-10,5.2840909511e-09,0.0,0.059547152821
1986-10-13,4.4363637404e-07,9.4258584224e-10,5.1988637596e-09,0.0,0.036584352384
1986-10-14,4.2909089002e-07,9.1168132649e-10,5.0284088687e-09,0.0,0.034308798598
1986-10-15,4.363636537e-07,9.2713363041e-10,5.1136365681e-09,0.0,0.049101972269
1986-10-16,4.3636729501e-07,9.2714136702e-10,5.1136792396e-09,0.0,0.053687109722
1986-10-17,4.363636537e-07,9.2713363041e-10,5.1136365681e-09,0.0,0.047509049984
1986-10-20,4.363636537e-07,9.2713363041e-10,5.1136365681e-09,0.0,0.038129293729
1986-10-21,4.4363637404e-07,9.4258584224e-10,5.1988637596e-09,0.0,0.043309863727
1986-10-22,4.9090909958e-07,1.0430253111e-09,5.7528410121e-09,0.0,0.073886772938
1986-10-23,5.1272726059e-07,1.0893819466e-09,6.0085225865e-09,0.0,0.081265472062
1986-10-24,5.2727274461e-07,1.1202864624e-09,6.1789774775e-09,0.0,0.084791222822
1986-10-27,5.4181818529e-07,1.151190886e-09,6.3494318604e-09,0.0,0.053189299192
1986-10-28,5.2727638591e-07,1.120294199e-09,6.179020149e-09,0.0,0.09052987578
1986-10-29,5.1272726059e-07,1.0893819466e-09,6.0085225865e-09,0.0,0.058449624859
1986-10-30,5.1818180084e-07,1.1009711055e-09,6.0724429801e-09,0.0,0.049938504452
1986-10-31,5.0727272034e-07,1.0777927877e-09,5.9446021929e-09,0.0,0.066653049798
1986-11-03,4.9090909958e-07,1.0430253111e-09,5.7528410121e-09,0.0,0.022998779297
1986-11-04,4.8909091949e-07,1.0391622582e-09,5.7315342143e-09,0.0,0.028661759747
1986-11-05,4.8363637924e-07,1.0275730993e-09,5.6676138207e-09,0.0,0.022809468025
1986-11-06,4.8545455933e-07,1.0314361523e-09,5.6889206185e-09,0.0,0.031363905758
1986-11-07,4.8363637924e-07,1.0275730993e-09,5.6676138207e-09,0.0,0.016417748321
1986-11-10,5.0909090042e-07,1.0816558407e-09,5.9659089908e-09,0.0,0.033027942806
1986-11-11,5.0909090042e-07,1.0816558407e-09,5.9659089908e-09,0.0,0.051387599432
1986-11-12,5.2727274461e-07,1.1202864624e-09,6.1789774775e-09,0.0,0.074931776428
1986-11-13,5.3454546495e-07,1.1357386742e-09,6.2642046689e-09,0.0,0.06189529192
1986-11-14,5.3090910478e-07,1.1280125683e-09,6.2215910732e-09,0.0,0.05449675563
1986-11-17,5.0545454025e-07,1.0739297348e-09,5.9232953951e-09,0.0,0.04227664973
1986-11-18,5.0363636017e-07,1.0700666818e-09,5.9019885972e-09,0.0,0.03185535069
1986-11-19,4.9636363983e-07,1.05461447e-09,5.8167614057e-09,0.0,0.035406626527
1986-11-20,4.9090909958e-07,1.0430253111e-09,5.7528410121e-09,0.0,0.052840412803
1986-11-21,4.9454545975e-07,1.0507514171e-09,5.7954546079e-09,0.0,0.026951658394
1986-11-24,4.6909089522e-07,9.9666858362e-10,5.4971589297e-09,0.0,0.03027001003
1986-11-25,4.4000001387e-07,9.3485973633e-10,5.1562501639e-09,0.0,0.049175782501
1986-11-26,3.8909092816e-07,8.2669416146e-10,4.5596593156e-09,0.0,0.045614753254
1986-11-27,4.0363636884e-07,8.5759858511e-10,4.7301136985e-09,0.0,0.073721966573
1986-11-28,3.7999998439e-07,8.0737880458e-10,4.4531248182e-09,0.0,0.077737621477
1986-12-01,3.3818182078e-07,7.1852854055e-10,3.9630682133e-09,0.0,0.017319266447
1986-12-02,3.4545454112e-07,7.3398075237e-10,4.0482954048e-09,0.0,0.030692293923
1986-12-03,3.3818182078e-07,7.1852854055e-10,3.9630682133e-09,0.0,0.034537525904
1986-12-04,3.4545454112e-07,7.3398075237e-10,4.0482954048e-09,0.0,0.016544457907
1986-12-05,3.1818181818e-07,6.7603491198e-10,3.7286931828e-09,0.0,0.028432590239
1986-12-08,3.0909091776e-07,6.567196472e-10,3.6221591934e-09,0.0,0.021079231803
1986-12-09,2.8181817315e-07,5.9877376076e-10,3.3025567174e-09,0.0,0.039728842071
1986-12-10,2.6363637231e-07,5.601432312e-10,3.0894887387e-09,0.0,0.064156274016
1986-12-11,2.7272727273e-07,5.7945849598e-10,3.1960227281e-09,0.0,0.050819960432
1986-12-12,2.9090909524e-07,6.1808907159e-10,3.4090909607e-09,0.0,0.055065625
1986-12-15,3.1999999827e-07,6.7989796494e-10,3.7499999806e-09,0.0,0.72253137452
1986-12-16,3.3454546061e-07,7.1080243463e-10,3.9204546176e-09,0.0,0.14722295004
1986-12-17,4.1272726926e-07,8.7691384989e-10,4.8366476878e-09,0.0,0.18788837932
1986-12-18,3.672727238e-07,7.8033743389e-10,4.3039772332e-09,0.0,0.19824127744
1986-12-19,3.4181818095e-07,7.2625464646e-10,4.005681809e-09,0.0,0.090474145757
1986-12-22,3.163636381e-07,6.7217185903e-10,3.7073863849e-09,0.0,0.040207322286
1986-12-23,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.039228736645
1986-12-24,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.039228736645
1986-12-25,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.039228736645
1986-12-26,3.4363636104e-07,7.3011769941e-10,4.0269886069e-09,0.0,0.017998474623
1986-12-29,3.3454546061e-07,7.1080243463e-10,3.9204546176e-09,0.0,0.017697433797
1986-12-30,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.016540353738
1986-12-31,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.016540353738
1987-01-01,3.3090910045e-07,7.0307632872e-10,3.8778410218e-09,0.0,0.016540353738
1987-01-02,3.4181818095e-07,7.2625464646e-10,4.005681809e-09,0.0,0.0099892428803
1987-01-05,3.0545453592e-07,6.4899349524e-10,3.5795453437e-09,0.0,0.024758054387
1987-01-06,3.0182181705e-07,6.4127512593e-10,3.5369744195e-09,0.0,0.020066101246
1987-01-07,2.9818545688e-07,6.3354902002e-10,3.4943608237e-09,0.0,0.055277088204
1987-01-08,2.9454545541e-07,6.258151775e-10,3.4517045565e-09,0.0,0.022957572053
1987-01-09,2.9090545394e-07,6.1808133499e-10,3.4090482892e-09,0.0,0.020017992467
1987-01-12,2.8182181445e-07,5.9878149737e-10,3.3025993889e-09,0.0,0.0095216952281
1987-01-13,2.6181819222e-07,5.5628017825e-10,3.0681819409e-09,0.0,0.02589711237
1987-01-14,2.763636329e-07,5.871846019e-10,3.2386363238e-09,0.0,0.028011635818
1987-01-15,2.7272727273e-07,5.7945849598e-10,3.1960227281e-09,0.0,0.024093850395
1987-01-16,2.8727273508e-07,6.1036296568e-10,3.366477365e-09,0.0,0.031528224719
1987-01-19,2.8545455499e-07,6.0649991273e-10,3.3451705671e-09,0.0,0.041883935045
1987-01-20,2.7818181298e-07,5.9104765485e-10,3.2599431217e-09,0.0,0.027235308324
1987-01-21,2.7999999306e-07,5.9491070781e-10,3.2812499195e-09,0.0,0.018128463649
1987-01-22,3.0727273768e-07,6.5285659425e-10,3.6008523956e-09,0.0,0.034632392842
1987-01-23,3.272727186e-07,6.9535017676e-10,3.8352271721e-09,0.0,0.040762720637
1987-01-26,3.0545453592e-07,6.4899349524e-10,3.5795453437e-09,0.0,0.029623536478
1987-01-27,3.0545817722e-07,6.4900123184e-10,3.5795880152e-09,0.0,0.019974166004
1987-01-28,2.9818181558e-07,6.3354128342e-10,3.4943181522e-09,0.0,0.046879511871
1987-01-29,2.9090909524e-07,6.1808907159e-10,3.4090909607e-09,0.0,0.083877704618
1987-01-30,2.9818181558e-07,6.3354128342e-10,3.4943181522e-09,0.0,0.14057161901
1987-02-02,2.8181817315e-07,5.9877376076e-10,3.3025567174e-09,0.0,0.042370324141
1987-02-03,2.6909091256e-07,5.7173239007e-10,3.1534091323e-09,0.0,0.035722680306
1987-02-04,2.5999999046e-07,5.5241707924e-10,3.046874889e-09,0.0,0.025619798378
1987-02-05,2.7272363143e-07,5.7945075938e-10,3.1959800566e-09,0.0,0.035970220117
1987-02-06,2.8363635323e-07,6.0263681372e-10,3.3238635153e-09,0.0,0.05991686968
1987-02-09,2.4909090996e-07,5.2923876151e-10,2.9190341018e-09,0.0,0.041320697552
1987-02-10,2.5454545021e-07,5.4082792038e-10,2.9829544954e-09,0.0,0.034769349228
1987-02-11,2.6909091256e-07,5.7173239007e-10,3.1534091323e-09,0.0,0.0533283682
1987-02-12,2.4727272987e-07,5.2537570855e-10,2.8977273039e-09,0.0,0.038916846582
