Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
2000-01-03,1.052212840306384,1.0079608984243387,1.0079608984243387,1.0325453105810298,,172257.17225717226
2000-01-04,1.0104193396400083,0.9600212947187898,0.9600212947187898,1.0079608984243387,,104799.1047991048
2000-01-05,0.9710842801893017,0.9698550595814669,0.9243738970915892,0.9587920741109562,,159891.15989115988
2000-01-06,0.983376486267647,0.983376486267647,0.9587920741109562,0.9698550595814669,,69348.06934806934
2000-01-07,0.983376486267647,0.9612505153266259,0.9612505153266259,0.983376486267647,,131709.1317091317
2000-01-10,1.009190119032174,1.009190119032174,0.983376486267647,1.0067316778165036,,184026.18402618403
2000-01-11,1.052212840306384,1.0005855747773325,0.9870641480911514,1.0202531045026852,,215235.21523521523
2000-01-12,1.0202531045026852,1.0141070014635116,0.9895225893068204,1.0079608984243387,,196158.19615819617
2000-01-13,1.0448375166593753,0.9968979129538277,0.9968979129538277,1.0325453105810298,,184545.18454518454
2000-01-14,1.0202531045026852,1.0030440159930012,1.0018147953851662,1.0079608984243387,,88659.08865908867
2000-01-17,1.0079608984243387,1.0030440159930012,0.973542721404971,0.983376486267647,,50580.05058005058
2000-01-18,1.0374621930123682,1.0300868693653609,0.983376486267647,0.983376486267647,,102573.10257310257
2000-01-19,1.0423790754437066,1.0190238838948495,1.0079608984243387,1.031316089973196,,41319.041319041324
2000-01-20,1.0350037517966986,1.0128777808556773,1.0030440159930012,1.0030440159930012,,115650.11565011565
2000-01-21,1.0325453105810298,1.021482325110519,0.9981271335616627,1.0079608984243387,,53193.053193053194
2000-01-24,1.0448375166593753,0.9968979129538277,0.9956686923459936,0.9956686923459936,,299361.2993612994
2000-01-26,1.0263992075418569,1.0104193396400083,0.9968979129538277,0.9968979129538277,,50748.05074805075
2000-01-27,1.0448375166593753,0.9981271335616627,0.9968979129538277,1.0448375166593753,,68388.0683880684
2000-01-28,1.0325453105810298,0.980918045051978,0.9673966183657973,1.0325453105810298,,209712.2097122097
2000-01-31,0.9772303832284747,0.9710842801893017,0.9587920741109562,0.9772303832284747,,96375.09637509637
2000-02-01,0.973542721404971,0.9710842801893017,0.9612505153266259,0.973542721404971,,93117.09311709311
2000-02-02,0.9710842801893017,0.9489583092482803,0.9489583092482803,0.9710842801893017,,42651.042651042655
2000-02-03,0.983376486267647,0.9710842801893017,0.9612505153266259,0.983376486267647,,46611.046611046615
2000-02-04,1.0018147953851662,0.983376486267647,0.9661673977579639,0.983376486267647,,85770.08577008577
2000-02-07,0.9846057068754818,0.9673966183657973,0.9649381771501281,0.9846057068754818,,108360.10836010837
2000-02-08,0.9956686923459936,0.9895225893068204,0.9723135007971366,0.983376486267647,,466029.4660294661
2000-02-09,1.0104193396400083,0.9895225893068204,0.983376486267647,0.983376486267647,,59901.0599010599
2000-02-10,0.983376486267647,0.9760011626206393,0.9649381771501281,0.983376486267647,,303057.30305730307
2000-02-11,0.983376486267647,0.9710842801893017,0.9698550595814669,0.9760011626206393,,182745.18274518274
2000-02-14,0.9698550595814669,0.9612505153266259,0.9317492207385965,0.9698550595814669,,100254.10025410025
2000-02-15,0.9452706474247767,0.9182277940524154,0.8985602643270629,0.9452706474247767,,131469.13146913148
2000-02-16,0.9710842801893017,0.939124544385603,0.897331043719229,0.9182277940524154,,410439.4104394105
